paralog	name	curated	frac_in_ref_columns	bar	kept
ITPR3	ITPR3_Latimeria_chalumnae_Coelacanth_H3B932	True	0.9802	0.7133	True
ITPR3	ITPR3|Smithornis_capensis|GCA_013396465.1	False	0.9804	0.7133	True
ITPR3	ITPR3|Hypomesus_nipponensis|GCF_054491055.1	False	0.9805	0.7133	True
ITPR3	ITPR3|Muraenolepis_orangiensis|GCA_027704905.1	False	0.9808	0.7133	True
ITPR3	ITPR3|Megalops_cyprinoides|GCF_013368585.1	False	0.9808	0.7133	True
ITPR3	ITPR3|Electrophorus_electricus|GCF_041902795.1	False	0.9809	0.7133	True
ITPR3	ITPR3|Chanos_chanos|GCF_902362185.1	False	0.9809	0.7133	True
ITPR3	ITPR3|Polymixia_lowei|GCA_047511595.1	False	0.9819	0.7133	True
ITPR3	ITPR3|Alepocephalus_tenebrosus|GCA_056824585.1	False	0.9819	0.7133	True
ITPR3	ITPR3|Amia_ocellicauda|GCF_036373705.1	False	0.982	0.7133	True
ITPR3	ITPR3|Polyodon_spathula|GCF_017654505.1	False	0.9831	0.7133	True
ITPR3	ITPR3|Cirrhinus_mrigala|GCA_036247105.2	False	0.9833	0.7133	True
ITPR3	ITPR3|Neoarius_graeffei|GCF_027579695.1	False	0.9833	0.7133	True
ITPR3	ITPR3|Lepisosteus_oculatus|GCF_040954835.1	False	0.9835	0.7133	True
ITPR3	ITPR3|Polioptila_caerulea|GCA_013397295.1	False	0.9837	0.7133	True
ITPR3	ITPR3|Atractosteus_spatula|GCA_043380575.1	False	0.9839	0.7133	True
ITPR3	ITPR3|Phoxinus_phoxinus|GCF_949152265.1	False	0.9841	0.7133	True
ITPR3	ITPR3|Arapaima_gigas|GCA_054883375.1	False	0.9843	0.7133	True
ITPR3	ITPR3|Erpetoichthys_calabaricus|GCF_900747795.2	False	0.9846	0.7133	True
ITPR3	vertebrate_basal_Chiloscyllium_punctatum_Brownbanded_ba_A0A401S8Q3	True	0.9847	0.7133	True
ITPR3	ITPR3|Danio_rerio|GCF_052040795.1	False	0.9852	0.7133	True
ITPR3	ITPR3|Hoplias_malabaricus|GCF_029633855.1	False	0.9856	0.7133	True
ITPR3	ITPR3_Danio_rerio_Zebrafish_Brachydanio_reri_A0A8M6Z266	True	0.9856	0.7133	True
ITPR3	ITPR3|Emberiza_fucata|GCA_013398835.1	False	0.986	0.7133	True
ITPR3	ITPR3|Limosa_lapponica_baueri|GCA_002844005.1	False	0.9867	0.7133	True
ITPR3	ITPR3|Tyrannus_savana|GCA_013399735.1	False	0.987	0.7133	True
ITPR3	ITPR3|Buceros_rhinoceros_silvestris|GCF_000710305.1	False	0.9873	0.7133	True
ITPR3	ITPR3|Apaloderma_vittatum|GCF_000703405.1	False	0.9878	0.7133	True
ITPR3	ITPR3|Phaethon_lepturus|GCF_000687285.1	False	0.9886	0.7133	True
ITPR3	ITPR3|Pygathrix_nigripes|GCA_023764695.1	False	0.9888	0.7133	True
ITPR3	ITPR3|Eleutherodactylus_coqui|GCF_035609145.1	False	0.9888	0.7133	True
ITPR3	ITPR3|Crypturellus_soui|GCA_032275445.1	False	0.9892	0.7133	True
ITPR3	ITPR3_Athene_cunicularia_Burrowing_owl_Speot_A0A663MIF9	True	0.9899	0.7133	True
ITPR3	ITPR3|Grantiella_picta|GCA_013397955.1	False	0.9903	0.7133	True
ITPR3	ITPR3|Caloenas_nicobarica|GCF_036013445.1	False	0.9903	0.7133	True
ITPR3	ITPR3|Oryctolagus_cuniculus|GCF_964237555.1	False	0.9903	0.7133	True
ITPR3	ITPR3|Struthio_camelus_australis|GCF_000698965.1	False	0.9907	0.7133	True
ITPR3	ITPR3|Hymenochirus_boettgeri|GCA_019447015.1	False	0.991	0.7133	True
ITPR3	ITPR3|Xenopus_tropicalis|GCF_000004195.4	False	0.991	0.7133	True
ITPR3	ITPR3_Xenopus_tropicalis_Western_clawed_frog_A0A8J0SYK9	True	0.991	0.7133	True
ITPR3	ITPR3|Tichodroma_muraria|GCA_013390105.1	False	0.9911	0.7133	True
ITPR3	ITPR3|Egretta_garzetta|GCF_000687185.1	False	0.9925	0.7133	True
ITPR3	ITPR3|Cisticola_juncidis|GCA_013400215.1	False	0.9932	0.7133	True
ITPR3	ITPR3|Pomatostomus_ruficeps|GCA_013400735.1	False	0.9936	0.7133	True
ITPR3	ITPR3|Serilophus_lunatus|GCA_013399895.1	False	0.9937	0.7133	True
ITPR3	ITPR3|Zosterops_hypoxanthus|GCA_013399795.1	False	0.9939	0.7133	True
ITPR3	ITPR3|Dryoscopus_gambensis|GCA_013389985.1	False	0.994	0.7133	True
ITPR3	ITPR3|Leiothrix_lutea|GCA_013400445.1	False	0.994	0.7133	True
ITPR3	ITPR3|Chloropsis_cyanopogon|GCA_013400585.1	False	0.994	0.7133	True
ITPR3	ITPR3|Sylvia_borin|GCA_014839755.1	False	0.994	0.7133	True
ITPR3	ITPR3|Sinosuthora_webbiana|GCA_013397395.1	False	0.9942	0.7133	True
ITPR3	ITPR3|Brachypodius_melanocephalos|GCA_013398615.1	False	0.9942	0.7133	True
ITPR3	ITPR3|Manacus_vitellinus|GCF_001715985.3	False	0.9943	0.7133	True
ITPR3	ITPR3|Furnarius_figulus|GCA_013397465.1	False	0.9944	0.7133	True
ITPR3	ITPR3|Climacteris_rufus|GCA_013398175.1	False	0.9944	0.7133	True
ITPR3	ITPR3|Oxyruncus_cristatus|GCA_013399855.1	False	0.9944	0.7133	True
ITPR3	ITPR3|Corvus_brachyrhynchos|GCF_000691975.1	False	0.9944	0.7133	True
ITPR3	ITPR3|Aphelocoma_coerulescens|GCF_041296385.2	False	0.9944	0.7133	True
ITPR3	ITPR3|Anomalopteryx_didiformis|GCA_006937325.1	False	0.9948	0.7133	True
ITPR3	ITPR3|Scytalopus_superciliaris|GCA_013400415.1	False	0.9951	0.7133	True
ITPR3	ITPR3|Mesitornis_unicolor|GCF_000695765.1	False	0.9953	0.7133	True
ITPR3	ITPR3|Eubucco_bourcierii|GCA_013396675.1	False	0.9955	0.7133	True
ITPR3	ITPR3|Semnornis_frantzii|GCA_013399775.1	False	0.9955	0.7133	True
ITPR3	ITPR3|Hippolais_icterina|GCA_013400075.1	False	0.9955	0.7133	True
ITPR3	ITPR3|Acrocephalus_arundinaceus|GCA_058224745.1	False	0.9955	0.7133	True
ITPR3	ITPR3|Tupaia_belangeri_chinensis|GCF_000334495.1	False	0.9955	0.7133	True
ITPR3	ITPR3|Aptenodytes_forsteri|GCF_000699145.1	False	0.9958	0.7133	True
ITPR3	ITPR3|Todus_mexicanus|GCA_013389965.1	False	0.9966	0.7133	True
ITPR3	ITPR3|Psilopogon_haemacephalus|GCA_013396835.1	False	0.9966	0.7133	True
ITPR3	ITPR3|Pterocles_gutturalis|GCF_000699245.1	False	0.9966	0.7133	True
ITPR3	ITPR3|Dryobates_pubescens|GCF_014839835.1	False	0.9966	0.7133	True
ITPR3	ITPR3|Gymnogyps_californianus|GCF_018139145.2	False	0.9966	0.7133	True
ITPR3	ITPR3|Aleadryas_rufinucha|GCA_013397815.1	False	0.9969	0.7133	True
ITPR3	ITPR3|Drymodes_brunneopygia|GCA_013400955.1	False	0.9969	0.7133	True
ITPR3	ITPR3|Vireo_altiloquus|GCA_013396875.1	False	0.997	0.7133	True
ITPR3	ITPR3|Myiagra_hebetior|GCA_013397015.1	False	0.997	0.7133	True
ITPR3	ITPR3|Loxia_curvirostra|GCA_013398455.1	False	0.997	0.7133	True
ITPR3	ITPR3|Certhia_familiaris|GCA_013398575.1	False	0.997	0.7133	True
ITPR3	ITPR3|Catharus_fuscescens|GCA_013398975.1	False	0.997	0.7133	True
ITPR3	ITPR3|Quiscalus_mexicanus|GCA_013399035.1	False	0.997	0.7133	True
ITPR3	ITPR3|Erpornis_zantholeuca|GCA_013400515.1	False	0.997	0.7133	True
ITPR3	ITPR3|Hypocryptadius_cinnamomeus|GCA_013400635.1	False	0.997	0.7133	True
ITPR3	ITPR3|Lamprotornis_superbus|GCA_015883425.2	False	0.997	0.7133	True
ITPR3	ITPR3|Copsychus_sechellarum|GCA_054084135.1	False	0.997	0.7133	True
ITPR3	ITPR3|Spizella_passerina|GCA_056776345.1	False	0.997	0.7133	True
ITPR3	ITPR3|Poecile_atricapillus|GCF_030490865.1	False	0.997	0.7133	True
ITPR3	ITPR3|Menura_novaehollandiae|GCA_013396355.1	False	0.9974	0.7133	True
ITPR3	ITPR3|Hemicordylus_capensis|GCF_027244095.1	False	0.9974	0.7133	True
ITPR3	ITPR3|Pedionomus_torquatus|GCA_013398155.1	False	0.9977	0.7133	True
ITPR3	ITPR3|Gracilinanus_agilis|GCF_016433145.1	False	0.9977	0.7133	True
ITPR3	ITPR3|Baryphthengus_martii|GCA_013396935.1	False	0.9981	0.7133	True
ITPR3	ITPR3|Calypte_anna|GCF_003957555.1	False	0.9981	0.7133	True
ITPR3	ITPR3|Ornithorhynchus_anatinus|GCF_004115215.2	False	0.9981	0.7133	True
ITPR3	ITPR3|Sphaerodactylus_townsendi|GCF_021028975.2	False	0.9984	0.7133	True
ITPR3	ITPR3|Chloroceryle_aenea|GCA_013399075.1	False	0.9985	0.7133	True
ITPR3	ITPR3|Bothrops_jararaca|GCA_018340635.1	False	0.9985	0.7133	True
ITPR3	ITPR3|Antrostomus_carolinensis|GCF_000700745.2	False	0.9985	0.7133	True
ITPR3	ITPR3|Chaetura_pelagica|GCF_000747805.2	False	0.9985	0.7133	True
ITPR3	ITPR3|Nothoprocta_perdicaria|GCF_003342845.1	False	0.9985	0.7133	True
ITPR3	ITPR3|Macrotis_lagotis|GCF_037893015.1	False	0.9985	0.7133	True
ITPR3	ITPR3|Oreotrochilus_melanogaster|GCA_013400995.1	False	0.9988	0.7133	True
ITPR3	ITPR3_Pogona_vitticeps_central_bearded_drago_A0A6J0TV85	True	0.9989	0.7133	True
ITPR3	ITPR3|Podiceps_cristatus|GCA_000699545.1	False	0.9991	0.7133	True
ITPR3	ITPR3|Fulmarus_glacialis|GCF_000690835.1	False	0.9991	0.7133	True
ITPR3	ITPR3|Sphenodon_punctatus|GCA_003113815.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Bucorvus_abyssinicus|GCA_009769605.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Phoenicopterus_ruber_ruber|GCA_009819775.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Pterocles_burchelli|GCA_013397535.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Rostratula_benghalensis|GCA_013399305.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Nyctiprogne_leucopyga|GCA_013399395.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Corythaixoides_concolor|GCA_013399495.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Podilymbus_podiceps|GCA_013399565.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Aramus_guarauna|GCA_013400195.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Centropus_bengalensis|GCA_013400815.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Thalassarche_chlororhynchos|GCA_013400895.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Balaeniceps_rex|GCA_013401315.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Hemiprocne_comata|GCA_020745705.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Circaetus_pectoralis|GCA_035590135.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Steatornis_caripensis|GCA_054099775.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Cariama_cristata|GCF_000690535.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Eurypyga_helias|GCF_000690775.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Nestor_notabilis|GCF_000696875.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Pygoscelis_adeliae|GCF_000699105.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Charadrius_vociferus|GCF_000708025.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Tauraco_erythrolophus|GCF_009769465.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Balearica_regulorum_gibbericeps|GCF_011004875.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Nyctibius_grandis|GCF_013368605.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Gallus_gallus|GCF_016699485.2	False	0.9992	0.7133	True
ITPR3	ITPR3|Cuculus_canorus|GCF_017976375.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Tyto_alba|GCF_018691265.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Apus_apus|GCF_020740795.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Falco_peregrinus|GCF_023634155.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Gopherus_flavomarginatus|GCF_025201925.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Rhea_pennata|GCF_028389875.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Colius_striatus|GCF_028858725.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Pelecanus_crispus|GCF_030463565.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Opisthocomus_hoazin|GCF_030867145.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Gavia_stellata|GCF_030936135.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Leptosomus_discolor|GCF_034619465.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Ciconia_boyciana|GCF_034638445.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Mycteria_americana|GCF_035582795.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Dromaius_novaehollandiae|GCF_036370855.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Chlamydotis_macqueenii|GCF_036417535.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Apteryx_mantelli|GCF_036417845.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Lathamus_discolor|GCF_037157495.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Struthio_camelus|GCF_040807025.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Nipponia_nippon|GCF_047370975.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Anas_platyrhynchos|GCF_047663525.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Strix_uralensis|GCF_047716275.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Caprimulgus_europaeus|GCF_907165065.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Haliaeetus_albicilla|GCF_947461875.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Phalacrocorax_carbo|GCF_963921805.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Calonectris_borealis|GCF_964195595.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Gallinula_chloropus|GCF_964237585.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Phaethon_aethereus|GCF_964289735.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Larus_argentatus|GCF_964417175.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Platalea_leucorodia|GCF_965183815.1	False	0.9992	0.7133	True
ITPR3	ITPR3|Aptenodytes_patagonicus|GCF_965638725.1	False	0.9992	0.7133	True
ITPR3	ITPR3_Gallus_gallus_Chicken_A0A8V1ACE6	True	0.9992	0.7133	True
ITPR3	ITPR3|Alligator_mississippiensis|GCF_030867095.1	False	0.9993	0.7133	True
ITPR3	ITPR3|Heterohyrax_brucei|GCA_028571685.1	False	0.9996	0.7133	True
ITPR3	ITPR3|Notoryctes_typhlops|GCA_048126345.2	False	0.9996	0.7133	True
ITPR3	ITPR3|Lestoros_inca|GCA_054644205.1	False	0.9996	0.7133	True
ITPR3	ITPR3|Cricetulus_griseus|GCF_003668045.3	False	0.9996	0.7133	True
ITPR3	ITPR3|Dromiciops_gliroides|GCF_019393635.1	False	0.9996	0.7133	True
ITPR3	ITPR3|Notamacropus_eugenii|GCF_028372415.1	False	0.9996	0.7133	True
ITPR3	ITPR3|Manis_pentadactyla|GCF_030020395.1	False	0.9996	0.7133	True
ITPR3	ITPR3|Sminthopsis_crassicaudata|GCF_048593235.1	False	0.9996	0.7133	True
ITPR3	ITPR3|Sousa_chinensis|GCA_007760645.1	False	1.0	0.7133	True
ITPR3	ITPR3|Cervus_hanglu_yarkandensis|GCA_010411085.1	False	1.0	0.7133	True
ITPR3	ITPR3|Saguinus_oedipus|GCA_031835075.1	False	1.0	0.7133	True
ITPR3	ITPR3|Pontoporia_blainvillei|GCA_987193245.1	False	1.0	0.7133	True
ITPR3	ITPR3|Homo_sapiens|GCF_000001405.40	False	1.0	0.7133	True
ITPR3	ITPR3|Mus_musculus|GCF_000001635.27	False	1.0	0.7133	True
ITPR3	ITPR3|Trichechus_manatus_latirostris|GCF_000243295.1	False	1.0	0.7133	True
ITPR3	ITPR3|Orycteropus_afer_afer|GCF_000298275.1	False	1.0	0.7133	True
ITPR3	ITPR3|Elephantulus_edwardii|GCF_000299155.1	False	1.0	0.7133	True
ITPR3	ITPR3|Neogale_vison|GCF_020171115.1	False	1.0	0.7133	True
ITPR3	ITPR3|Diceros_bicornis_minor|GCF_020826845.1	False	1.0	0.7133	True
ITPR3	ITPR3|Equus_quagga|GCF_021613505.1	False	1.0	0.7133	True
ITPR3	ITPR3|Tamandua_tetradactyla|GCF_023851605.1	False	1.0	0.7133	True
ITPR3	ITPR3|Elephas_maximus_indicus|GCF_024166365.1	False	1.0	0.7133	True
ITPR3	ITPR3|Cynocephalus_volans|GCF_027409185.1	False	1.0	0.7133	True
ITPR3	ITPR3|Sorex_araneus|GCF_027595985.1	False	1.0	0.7133	True
ITPR3	ITPR3|Dasypus_novemcinctus|GCF_030445035.2	False	1.0	0.7133	True
ITPR3	ITPR3|Saccopteryx_bilineata|GCF_036850765.1	False	1.0	0.7133	True
ITPR3	ITPR3|Macaca_mulatta|GCF_049350105.2	False	1.0	0.7133	True
ITPR3	ITPR3|Tenrec_ecaudatus|GCF_050624435.1	False	1.0	0.7133	True
ITPR3	ITPR3|Giraffa_tippelskirchi|GCF_054371585.1	False	1.0	0.7133	True
ITPR3	ITPR3|Cnephaeus_nilssonii|GCF_951640355.1	False	1.0	0.7133	True
ITPR3	ITPR3_Homo_sapiens_Human_Q14573	True	1.0	0.7133	True
ITPR3	ITPR3_Mus_musculus_Mouse_P70227	True	1.0	0.7133	True
ITPR3	ITPR3_Rattus_norvegicus_Rat_Q63269	True	1.0	0.7133	True
ITPR3	REF|ITPR3|Q14573	True	1.0	0.7133	True
