Proteome Id	Organism	Organism Id	Protein count
UP000449547	Diutina rugosa (Yeast) (Candida rugosa)	5481	5811
UP000452235	Aspergillus terreus	33178	10118
UP000462212	Lachnellula subtilissima	602034	8945
UP000465220	Aspergillus lentulus	293939	10351
UP000465266	Aspergillus udagawae	91492	10693
UP000467700	Cyclocybe aegerita (Black poplar mushroom) (Agrocybe aegerita)	1973307	13316
UP000469558	Lachnellula suecica	602035	10312
UP000469559	Lachnellula arida	1316785	9593
UP000473826	Vanrija humicola (Yeast) (Cryptococcus humicola)	5417	4373
UP000478008	Dekkera bruxellensis (Brettanomyces custersii)	5007	4659
UP000481288	Lachnellula cervina	1316786	9411
UP000481858	Xylaria multiplex	323545	10963
UP000481861	Massariosphaeria phaeospora	100035	14012
UP000490939	Venturia inaequalis (Apple scab fungus)	5025	11755
UP000501346	Saccharomyces pastorianus (Lager yeast) (Saccharomyces cerevisiae x Saccharomyces eubayanus)	27292	10697
UP000503462	Peltaster fructicola	286661	8072
UP000504636	Mytilinidion resinicola	574789	16739
UP000504637	Dissoconium aciculare CBS 342.82	1314786	10290
UP000504638	Eremomyces bilateralis CBS 781.70	1392243	9854
UP000509510	Talaromyces rugulosus (Penicillium rugulosum)	121627	11830
UP000509704	Zygotorulaspora mrakii (Zygosaccharomyces mrakii)	42260	5020
UP000510647	Torulaspora globosa	48254	4924
UP000510686	Metarhizium brunneum	500148	11401
UP000515153	Pyricularia grisea (Crabgrass-specific blast fungus) (Magnaporthe grisea)	148305	12457
UP000515788	Torulaspora globosa	48254	4918
UP000518752	Collybiopsis confluens	2823264	14895
UP000521872	Agrocybe pediades	84607	12863
UP000521943	Ephemerocybe angulata	980116	25427
UP000522262	Fusarium mexicanum	751941	14382
UP000530670	Fusarium tjaetaba	1567544	14180
UP000531561	Botrytis fragariae	1964551	12345
UP000532311	Fusarium globosum	78864	14587
UP000536711	Fusarium acutatum	78861	14072
UP000537989	Fusarium austroamericanum	282268	11983
UP000541154	Petromyces alliaceus (Aspergillus alliaceus)	209559	12705
UP000541558	Ephemerocybe angulata	980116	14934
UP000544095	Fusarium pseudoanthophilum	48495	14083
UP000544331	Fusarium mundagurra	1567541	15662
UP000546213	Fusarium pseudocircinatum	56676	14261
UP000547976	Gibberella subglutinans (Fusarium subglutinans)	42677	14039
UP000554235	Fusarium albosuccineum	1237068	17167
UP000557566	Ophiocordyceps sinensis	72228	9923
UP000559027	Leucocoprinus leucothites	201217	11472
UP000559256	Tetrapyrgos nigripes	182062	18656
UP000562682	Fusarium denticulatum	48507	14090
UP000562929	Ophiocordyceps camponoti-floridani	2030778	7427
UP000565441	Tricholomella constricta	117010	10525
UP000566819	Cudoniella acicularis	354080	15764
UP000567179	Psilocybe cf. subviscida	2480587	13652
UP000567885	Fusarium heterosporum	42747	11330
UP000572754	Fusarium circinatum (Pitch canker fungus) (Gibberella circinata)	48490	13897
UP000572817	Botryosphaeria dothidea	55169	13104
UP000573603	Fusarium anthophilum	48485	14795
UP000574317	Fusarium napiforme	42672	13892
UP000578531	Letharia columbiana	112416	13254
UP000582016	Fusarium phyllophilum	47803	14159
UP000593566	Letharia lupina	560253	11006
UP000594364	Epichloe festucae (strain Fl1)	877507	7031
UP000596276	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	332952	13728
UP000596902	Alternaria burnsii	1187904	11309
UP000603453	Mucor saturninus	64648	12977
UP000604273	Fusarium gaditjirri	282569	13451
UP000605846	Apophysomyces ossiformis	679940	9501
UP000605986	Fusarium austroafricanum	2364996	14500
UP000606974	Endocarpon pusillum	364733	12489
UP000612746	Umbelopsis vinacea	44442	9235
UP000613177	Thamnidium elegans	101142	9698
UP000613401	Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)	474922	15372
UP000613580	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	13463
UP000620104	Naganishia liquefaciens	104408	6879
UP000620124	Mycena venus	2733690	24807
UP000622797	Fusarium sarcochroum	1208366	14826
UP000623467	Mycena sanguinolenta	230812	23955
UP000623687	Pleurotus ostreatus (Oyster mushroom) (Agaricus ostreatus)	5322	11624
UP000624404	Sclerotinia trifoliorum	28548	10617
UP000630445	Aspergillus hiratsukae	1194566	9685
UP000631181	Penicillium ucsense	2839758	8173
UP000635477	Fusarium zealandicum	1053134	10733
UP000636479	Mycena indigotica	2126181	13684
UP000637239	Aspergillus chevalieri (Eurotium chevalieri)	182096	10232
UP000639643	Colletotrichum musicola	2175873	16822
UP000641853	Aspergillus felis	1287682	10242
UP000644660	Maudiozyma barnettii	61262	5237
UP000646827	Circinella minor	1195481	14115
UP000649328	Metschnikowia pulcherrima (Yeast)	27326	6905
UP000650833	Mucor plumbeus	97098	11657
UP000651452	Ascochyta lentis	205686	11599
UP000652219	Colletotrichum sojae	2175907	16124
UP000653565	Aspergillus fumigatiaffinis	340414	10467
UP000654370	Mortierella isabellina (Filamentous fungus) (Umbelopsis isabellina)	91625	9021
UP000654913	Aspergillus puulaauensis	1220207	13616
UP000654918	Colletotrichum plurivorum	2175906	16152
UP000658997	Ustilago bromivora	307758	6051
UP000660729	Pseudocercospora fuligena	685502	13738
UP000661280	Aspergillus kawachii (White koji mold) (Aspergillus awamori var. kawachi)	1069201	12636
UP000662569	Collybia sordida	123925	44
UP000662931	Eeniella nana (Yeast) (Brettanomyces nanus)	13502	4703
UP000663193	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	321614	17749
UP000663699	Pneumocystis wakefieldiae	38082	3181
UP000664032	Psilocybe cubensis (Psychedelic mushroom) (Stropharia cubensis)	181762	13113
UP000664132	Cadophora malorum	108018	16399
UP000664169	Gomphillus americanus	1940652	8300
UP000664203	Alectoria fallacina	1903189	11126
UP000664521	Heterodermia speciosa	116794	10570
UP000664534	Imshaugia aleurites	172621	11111
UP000669133	Candida metapsilosis	273372	5714
UP000672032	Monilinia vaccinii-corymbosi	61207	9386
UP000673691	Olpidium bornovanus	278681	8467
UP000676310	Alternaria atra	119953	11938
UP000683000	Boletus reticuloceps	495285	12954
UP000694255	[Candida] subhashii	561895	6132
UP000696280	Hymenoscyphus fraxineus	746836	13821
UP000696485	Podila minutissima	64525	11340
UP000696573	Clonostachys rhizophaga	160324	18835
UP000697127	Pichia californica	460514	5369
UP000697297	Ogataea haglerorum	1937702	5403
UP000698800	Glutinoglossum americanum	1670608	7645
UP000699042	Colletotrichum scovillei	1209932	15676
UP000700596	Dendryphion nanum	256645	13872
UP000701341	Penicillium crustosum (Blue mold fungus)	36656	10566
UP000701801	Hymenoscyphus albidus	595503	13612
UP000703269	Phanerochaete sordida	48140	17146
UP000703661	Entomortierella chlamydospora	101097	11718
UP000706124	Claviceps pazoutovae	1649127	7857
UP000707071	Claviceps aff. purpurea	1967640	8194
UP000707451	Linnemannia hyalina	64524	12531
UP000710440	Aspergillus viridinutans	75553	10039
UP000710849	Botrytis byssoidea	139641	12209
UP000711996	Colletotrichum siamense (Anthracnose fungus)	690259	15043
UP000714275	Suillus placidus	48579	14951
UP000714618	Aureobasidium mustum	2773714	10231
UP000716291	Rhizopus oryzae (Mucormycosis agent) (Rhizopus arrhizus var. delemar)	64495	15531
UP000716446	Aureobasidium vineae	2773715	9680
UP000717328	Sphagnurus paluster	117069	12256
UP000717696	Dactylonectria estremocensis	1079267	19072
UP000719766	Suillus plorans	116603	16092
UP000720189	Fusarium redolens	48865	17005
UP000722485	Cylindrodendrum hubeiense	595255	13744
UP000723463	Mortierella hygrophila	979708	12181
UP000724584	Chaetomium tenue	1854479	11568
UP000724874	Gymnopilus junonius (Spectacular rustgill mushroom) (Gymnopilus spectabilis subsp. junonius)	109634	16328
UP000726737	Mortierella polycephala	41804	10180
UP000729357	Aureobasidium melanogenum (Aureobasidium pullulans var. melanogenum)	46634	22224
UP000730481	Fusarium beomiforme	44412	14518
UP000732380	Claviceps humidiphila	1294629	8318
UP000736335	Thelephora terrestris	56493	13184
UP000736672	Fusarium solani (Filamentous fungus)	169388	17641
UP000737391	Fusarium agapanthi	1803897	13309
UP000738325	Dissophora globulifera	979702	10385
UP000738349	Dactylonectria macrodidyma	307937	21132
UP000738359	Mortierella alpina (Oleaginous fungus) (Mortierella renispora)	64518	10605
UP000740883	Nosema granulosis	83296	3639
UP000740926	Rhizopus delemar	936053	18650
UP000742024	Claviceps arundinis	1623583	8116
UP000742417	Candida africana	241526	2850
UP000744676	Geotrichum galactomycetum	27317	4730
UP000745764	Aureobasidium uvarum	2773716	9771
UP000748025	Claviceps pusilla	123648	8618
UP000748756	Linnemannia schmuckeri	64567	12054
UP000749293	Geosmithia morbida	1094350	7805
UP000749646	Modicella reniformis	1440133	12893
UP000750334	Maudiozyma exigua (Yeast) (Kazachstania exigua)	34358	5380
UP000750502	Fusarium xylarioides	221167	14677
UP000750711	Trichoglossum hirsutum	265104	8948
UP000754883	Clonostachys byssicola	160290	18485
UP000756132	Fulvia fulva (Tomato leaf mold) (Passalora fulva)	5499	14687
UP000756346	Microdochium trichocladiopsis	1682393	15903
UP000756921	Paraphaeosphaeria minitans	565426	13540
UP000757232	Sanghuangporus baumii (Phellinus baumii)	108892	8445
UP000758155	Didymella heteroderae	1769908	11640
UP000758603	Truncatella angustata	152316	14769
UP000759537	Russula ochroleuca	152965	11812
UP000761534	Trichomonascus ciferrii	44093	6902
UP000764110	Metarhizium humberi	2596975	10545
UP000766486	Bionectria ochroleuca (Gliocladium roseum)	29856	18204
UP000768646	Pneumocystis oryctolagi	42067	2856
UP000769157	Ogataea philodendri	1378263	7446
UP000769528	Wickerhamomyces mucosus	1378264	5967
UP000770015	Plectosphaerella plurivora	936078	12431
UP000772434	Rhodocollybia butyracea	206335	22626
UP000774326	Wickerhamomyces pijperi (Yeast) (Pichia pijperi)	599730	10143
UP000774617	Macrophomina phaseolina (Charcoal rot fungus) (Macrophoma phaseolina)	35725	14827
UP000775547	Asterophora parasitica	117018	9415
UP000775872	Clonostachys solani	160281	18026
UP000777438	Thelonectria olida	1576542	16586
UP000777482	Rhodotorula mucilaginosa (Yeast) (Rhodotorula rubra)	5537	7020
UP000780801	Lunasporangiospora selenospora	979761	10949
UP000781932	Colletotrichum karsti	1095194	13328
UP000782241	Fusarium avenaceum	40199	11232
UP000783213	Botrytis deweyae	2478750	12473
UP000785200	Hyphodiscus hymeniophilus	353542	8215
UP000788993	Ogataea polymorpha	460523	6801
UP000789572	Paraglomus occultum	144539	11373
UP000789739	Paraglomus brasilianum	144538	11837
UP000789831	Ambispora gerdemannii	144530	13681
UP000790377	Hygrophoropsis aurantiaca	72124	14072
UP000790709	Leucogyrophana mollusca	85980	14607
UP000790833	Scheffersomyces spartinae	45513	5041
UP000799291	Lentithecium fluviatile CBS 122367	1168545	16710
UP000799302	Microthyrium microscopicum	703497	12491
UP000799324	Lophiostoma macrostomum CBS 122681	1314788	16140
UP000799421	Piedraia hortae CBS 480.64	1314780	7550
UP000799423	Plenodomus tracheiphilus IPT5	1408161	13190
UP000799424	Ophiobolus disseminans	1469910	16026
UP000799428	Pleomassaria siparia CBS 279.74	1314801	13452
UP000799429	Patellaria atrata CBS 101060	1346257	9745
UP000799436	Teratosphaeria nubilosa	161662	10998
UP000799437	Pseudovirgaria hyperparasitica	470096	11212
UP000799438	Aplosporella prunicola CBS 121167	1176127	12493
UP000799439	Myriangium duriaei CBS 260.36	1168546	10674
UP000799440	Sporormia fimetaria CBS 119925	1340428	10772
UP000799441	Polychaeton citri CBS 116435	1314669	10579
UP000799444	Polyplosphaeria fusca	682080	15190
UP000799536	Delitschia confertaspora ATCC 74209	1513339	10166
UP000799537	Zasmidium cellare ATCC 36951	1080233	16014
UP000799538	Elsinoe ampelina	302913	10204
UP000799539	Cercospora zeae-maydis SCOH1-5	717836	12005
UP000799640	Trichodelitschia bisporula	703511	10177
UP000799750	Lophium mytilinum	390894	15150
UP000799753	Massarina eburnea CBS 473.64	1395130	12931
UP000799754	Macroventuria anomochaeta	301207	12954
UP000799755	Lindgomyces ingoldianus	673940	15954
UP000799757	Melanomma pulvis-pyrius CBS 109.77	1314802	15833
UP000799764	Karstenula rhodostoma CBS 690.94	1392251	15037
UP000799766	Lineolata rhizophorae	578093	10220
UP000799767	Neohortaea acidophila	245834	9823
UP000799770	Lophiotrema nucula	690887	18116
UP000799771	Dothidotthia symphoricarpi CBS 119687	1392245	11786
UP000799772	Rhizodiscina lignyota	1504668	12801
UP000799776	Saccharata proteae CBS 121410	1314787	9222
UP000799777	Setomelanomma holmii	210430	14385
UP000799778	Aaosphaeria arxii CBS 175.79	1450172	14198
UP000799779	Amniculicola lignicola CBS 123094	1392246	15571
UP000800035	Byssothecium circinans	147558	15612
UP000800036	Bimuria novae-zelandiae CBS 107.79	1447943	16571
UP000800038	Clathrospora elynae	706981	13560
UP000800039	Cucurbitaria berberidis CBS 394.84	1168544	12428
UP000800040	Decorospora gaudefroyi	184978	11811
UP000800041	Aulographum hederae CBS 113979	1176131	12052
UP000800082	Didymella exigua CBS 183.55	1150837	12355
UP000800092	Viridothelium virens (Speckled blister lichen) (Trypethelium virens)	1048519	11845
UP000800093	Lojkania enalia	147567	13746
UP000800094	Trematosphaeria pertusa	390896	17304
UP000800096	Ampelomyces quisqualis (Powdery mildew agent)	50730	11147
UP000800097	Westerdykella ornata	318751	10407
UP000800200	Zopfia rhizophila CBS 207.26	1314779	21463
UP000800235	Tothia fuscella	1048955	13684
UP000801428	Curvularia kusanoi (Cochliobolus kusanoi)	90978	11490
UP000801864	Trichoderma lentiforme	1567552	12977
UP000803844	Cryphonectria parasitica (strain ATCC 38755 / EP155)	660469	11639
UP000803884	Cladosporium halotolerans	1052096	9709
UP000805649	Colletotrichum truncatum (Anthracnose fungus) (Colletotrichum capsici)	5467	15830
UP000807025	Pleurotus eryngii (Boletus of the steppes)	5323	15897
UP000807306	Crepidotus variabilis	179855	14534
UP000807342	Macrolepiota fuliginosa MF-IS2	1400762	15707
UP000807353	Collybia nuda	64659	14792
UP000807469	Pholiota conissans	109636	16576
UP000807716	Actinomortierella ambigua	1343610	9890
UP000807769	Suillus subaureus	48587	15516
UP000809789	Elsinoe batatas	2601811	9395
UP000811619	Claviceps africana	83212	7993
UP000812287	Guyanagaster necrorhizus	856835	14190
UP000812966	Filobasidium floriforme	5210	7226
UP000813385	Plectosphaerella cucumerina	40658	12941
UP000813427	Fusarium tricinctum	61284	14098
UP000813444	Stachybotrys elegans	80388	14899
UP000813461	Paraphoma chrysanthemicola	798071	14975
UP000813824	Cristinia sonorae	1940300	11322
UP000814033	Auriscalpium vulgare	40419	16942
UP000814128	Vararia minispora EC-137	1314806	10966
UP000814140	Artomyces pyxidatus	48021	15125
UP000814176	Rhodofomes roseus	34475	12864
UP000815677	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	19060
UP000818624	Malassezia furfur (Pityriasis versicolor infection agent) (Pityrosporum furfur)	55194	4532
UP000823399	Suillus discolor	1912936	16383
UP000823405	Linnemannia gamsii	64522	13255
UP000824881	Pleurotus cornucopiae (Cornucopia mushroom)	5321	10437
UP000824998	Amylocarpus encephaloides	45428	11868
UP000825434	Candidozyma haemuli	45357	4677
UP000825890	Cercospora kikuchii	84275	13445
UP000826573	Trichoderma semiorbis	1491008	11026
UP000826661	Trichoderma simmonsii	1491479	13864
UP000827133	Fusarium musae	1042133	13672
UP000827284	Entomortierella parvispora (Mortierella parvispora)	205924	11493
UP000827549	Vanrija pseudolonga	143232	9897
UP000827724	Trichoderma cornu-damae	654480	8525
UP000829364	Purpureocillium takamizusanense	2060973	11839
UP000829685	Neoarthrinium moseri	1658444	14143
UP000830671	Colletotrichum lupini	145971	18335
UP000830768	Fusarium solani subsp. cucurbitae (Neocosmosporum cucurbitae)	2747967	15320
UP000836387	Clonostachys rosea f. rosea IK726	1349383	21141
UP000836402	Tilletia caries (wheat bunt fungus)	13290	10036
UP000836404	Tilletia laevis	157183	10301
UP000837801	[Candida] railenensis	45579	5922
UP000838763	Parascedosporium putredinis	1442378	10053
UP000886501	Thelephora ganbajun (Ganba fungus)	370292	12640
UP000886653	Cronartium quercuum f. sp. fusiforme G11	708437	13713
UP000887226	Calycina marina	1763456	9556
UP000887229	Emericellopsis atlantica	2614577	9961
UP001043456	Aspergillus pseudoviridinutans	1517512	11276
UP001049176	Marasmius oreades (fairy-ring Marasmius)	181124	14997
UP001050691	Clathrus columnatus	1419009	10486
UP001055072	Irpex rosettiformis	378272	12421
UP001055115	Colletotrichum spaethianum	700344	12773
UP001055172	Colletotrichum liriopes	708192	13983
UP001055219	Emericellopsis cladophorae	2686198	8522
UP001056384	Septoria linicola	215465	13096
UP001056436	Colletotrichum abscissum	1671311	15493
UP001056679	Purpureocillium lilacinum (Paecilomyces lilacinus)	33203	10536
UP001059893	Pyricularia grisea (Crabgrass-specific blast fungus) (Magnaporthe grisea)	148305	12207
UP001060170	Puccinia striiformis f. sp. tritici	168172	17945
UP001063166	Lyophyllum shimeji (Hon-shimeji) (Tricholoma shimeji)	47721	12787
UP001065298	Fusarium keratoplasticum	1328300	14424
UP001107250	Coccidioides posadasii (strain RMSCC 757 / Silveira) (Valley fever fungus)	443226	8456
UP001138500	Teratosphaeria destructans	418781	10356
UP001139887	Coemansia brasiliensis	2650707	6205
UP001139981	Coemansia aciculifera	417176	6511
UP001140011	Coemansia pectinata	1052879	7143
UP001140066	Coemansia linderi	2663919	6584
UP001140074	Coemansia aciculifera	417176	6332
UP001140087	Coemansia helicoidea	1286919	7109
UP001140091	Candolleomyces eurysporus	2828524	16526
UP001140094	Coemansia guatemalensis	2761395	7310
UP001140096	Coemansia furcata	417177	7122
UP001140172	Coemansia interrupta	1126814	4890
UP001140217	Coemansia javaensis	2761396	5906
UP001140234	Coemansia nantahalensis	2789366	6996
UP001140453	Gnomoniopsis smithogilvyi	1191159	10250
UP001140502	Fusarium piperis	1435070	12529
UP001140510	Didymella pomorum	749634	11270
UP001140511	Trichoderma breve	2034170	11591
UP001140513	Didymosphaeria variabile	1932322	12534
UP001140560	Neocucurbitaria cava	798079	10938
UP001140562	Didymella glomerata	749621	10617
UP001141434	Penicillium alfredii	1506179	10128
UP001142393	Lentinula detonsa	2804962	12184
UP001143856	Xylaria curta	42375	10891
UP001143910	Zarea fungicola	93591	11409
UP001143981	Coemansia biformis	1286918	7019
UP001144978	Trametes sanguinea	158606	14760
UP001145021	Coemansia asiatica	1052880	6369
UP001145114	Spiromyces aspiralis	68401	8881
UP001146351	Penicillium capsulatum	69766	10686
UP001147733	Penicillium citrinum	5077	11663
UP001147746	Penicillium atrosanguineum	1132637	11550
UP001147747	Penicillium cosmopolitanum	1131564	14250
UP001147752	Penicillium concentricum	293559	11704
UP001147760	Penicillium desertorum	1303715	12892
UP001147782	Penicillium cataractarum	2100454	12811
UP001148299	Penicillium brevicompactum	5074	12015
UP001148312	Penicillium diatomitis	2819901	9546
UP001148614	Xylaria arbuscula	114810	11454
UP001148629	Fusarium decemcellulare	57161	17201
UP001148662	Phlebia brevispora	194682	9452
UP001148737	Lecanicillium saksenae	468837	11361
UP001148786	Agrocybe chaxingu	84603	12416
UP001149074	Penicillium argentinense	1131581	12075
UP001149079	Penicillium bovifimosum	126998	10371
UP001149163	Penicillium canariense	189055	10808
UP001149165	Penicillium angulare	116970	13712
UP001149813	Coemansia erecta	147472	6526
UP001149954	Penicillium fimorum	1882269	10960
UP001150217	Lentinula lateritia	40482	13286
UP001150266	Lentinula aciculospora	153920	11238
UP001150538	Mycoemilia scoparia	417184	6288
UP001150569	Tieghemiomyces parasiticus	78921	11924
UP001150581	Kickxella alabastrina	61397	12153
UP001150603	Linderina macrospora	4868	7268
UP001150879	Penicillium cf. griseofulvum	2972120	11288
UP001150904	Penicillium cinerascens	70096	11010
UP001150907	Coemansia thaxteri	2663907	6183
UP001150925	Dispira parvispora	1520584	6829
UP001150941	Penicillium chermesinum	63820	10811
UP001150942	Penicillium cf. viridicatum	2972119	12499
UP001151295	Coemansia umbellata	1424467	6548
UP001151516	Coemansia spiralis	417178	6471
UP001151582	Dimargaris verticillata	2761393	6444
UP001152024	Fusarium equiseti (Fusarium scirpi)	61235	11882
UP001152049	Fusarium torreyae	1237075	14532
UP001152087	Fusarium falciforme	195108	14923
UP001152130	Fusarium irregulare	2494466	12531
UP001152300	Sclerotinia nivalis	352851	14110
UP001152531	[Candida] jaroonii	467808	5820
UP001152533	Colletotrichum noveboracense	2664923	14902
UP001152607	Periconia digitata	1303443	15519
UP001152649	Penicillium salamii	1612424	11441
UP001152885	Candida verbasci	1227364	5312
UP001152964	Saccharomyces eubayanus (Yeast)	1080349	5608
UP001153331	Boeremia exigua	749465	10740
UP001153334	Nemania bipapillata	110536	7823
UP001153365	Phakopsora pachyrhizi (Asian soybean rust disease fungus)	170000	17220
UP001153618	Penicillium olsonii	99116	9525
UP001154252	Penicillium egyptiacum	1303716	10627
UP001160390	Clonostachys chloroleuca	1926264	19331
UP001161017	Ramalina farinacea	258253	8764
UP001161438	Saccharomyces mikatae IFO 1815	226126	5497
UP001162085	Saccharomyces uvarum (Yeast) (Saccharomyces bayanus var. uvarum)	230603	5489
UP001162087	Saccharomyces kudriavzevii (strain ATCC MYA-4449 / AS 2.2408 / CBS 8840 / NBRC 1802 / NCYC 2889) (Yeast)	226230	5539
UP001163105	Purpureocillium lavendulum	1247861	11191
UP001163324	Trichothecium roseum	47278	9102
UP001163798	Lentinula aff. detonsa	2804958	11868
UP001163828	Lentinula boryana	40481	11925
UP001163835	Lentinula aff. lateritia	2804960	12631
UP001163846	Lentinula raphanica	153919	14781
UP001164286	Dioszegia hungarica	4972	8217
UP001164743	Puccinia triticina	208348	12669
UP001165063	Ambrosiozyma monospora (Yeast) (Endomycopsis monosporus)	43982	10235
UP001165064	Ambrosiozyma monospora (Yeast) (Endomycopsis monosporus)	43982	13436
UP001165101	Candida boidinii (Yeast)	5477	6792
UP001165120	Candida boidinii (Yeast)	5477	6988
UP001165186	Neofusicoccum parvum	310453	13313
UP001165189	Aspergillus oryzae var. brunneus	332754	13597
UP001166286	Cladonia borealis	184061	10739
UP001169217	Colletotrichum limetticola	1209924	15246
UP001172101	Lasiosphaeria miniovina	1954250	14919
UP001172102	Lasiosphaeris hirsuta	260670	14118
UP001172155	Schizothecium vesticola	314040	12636
UP001172159	Apiosordaria backusii	314023	12364
UP001172386	Neophaeococcomyces mojaviensis	3383035	10924
UP001172673	Cladophialophora chaetospira	386627	13629
UP001172680	Coniosporium tulheliwenetii	3383036	9226
UP001172681	Knufia peltigerae	1002370	12559
UP001172684	Coniosporium apollinis	61459	9379
UP001174691	Coniochaeta hoffmannii	91930	10381
UP001174694	Pleurostoma richardsiae	41990	12539
UP001174934	Bombardia bombarda	252184	12098
UP001174936	Cercophora newfieldiana	92897	14519
UP001174997	Cercophora samala	330535	11248
UP001175000	Immersiella caudata	314043	14542
UP001175001	Lasiodiplodia hormozganensis	869390	12766
UP001175211	Armillaria tabescens (Ringless honey mushroom) (Agaricus tabescens)	1929756	18900
UP001175226	Armillaria borealis	47425	19856
UP001175227	Armillaria novae-zelandiae	153914	18310
UP001175228	Armillaria luteobubalina	153913	20125
UP001175261	Sarocladium strictum (Black bundle disease fungus) (Acremonium strictum)	5046	9969
UP001175353	Friedmanniomyces endolithicus	329885	26852
UP001176059	Lentinula guzmanii	2804957	12179
UP001176517	Tilletia horrida	155126	6893
UP001176521	Tilletia horrida	155126	7964
UP001177260	Aspergillus melleus	138277	11016
UP001182556	Papiliotrema laurentii (Cryptococcus laurentii)	5418	7476
UP001186974	Coniosporium uncinatum	93489	15103
UP001187682	Cephalotrichum gorgonifer	2041049	10460
UP001187734	Fusarium torulosum	33205	13950
UP001194468	Boletus edulis BED1	1328754	18020
UP001194580	Linnemannia exigua	604196	12114
UP001194696	Linnemannia gamsii	64522	12690
UP001194746	Aspergillus nanangensis	2582783	12935
UP001195769	Suillus fuscotomentosus	1912939	18020
UP001197093	Staphylotrichum longicolle	669026	10761
UP001197328	Pichia angusta (Yeast) (Hansenula polymorpha)	870730	5426
UP001199106	Alternaria panax	48097	11684
UP001201163	Lactarius akahatsu	416441	12639
UP001201262	Talaromyces proteolyticus	1131652	13586
UP001201980	Zalerion maritima	339359	10668
UP001202479	Candida oxycetoniae	497107	4871
UP001203297	Multifurca ochricompacta	376703	10406
UP001203852	Exophiala viscosa	2486360	11358
UP001204833	Candida theae	1198502	5372
UP001206595	Umbelopsis ramanniana AG	1314678	9906
UP001207468	Russula earlei	71964	12153
UP001209540	Phascolomyces articulosus	60185	14436
UP001210925	Boothiomyces macroporosus	261099	7392
UP001211065	Clydaea vesicula	447962	8639
UP001211907	Physocladia obscura	109957	12780
UP001212152	Geranomyces variabilis	109894	8696
UP001212411	Schizosaccharomyces osmophilus	2545709	5060
UP001212841	Rhizophlyctis rosea	64517	11454
UP001212997	Meripilus lineatus	2056292	13278
UP001213000	Leucocoprinus birnbaumii	56174	13088
UP001213623	Malassezia nana	180528	3953
UP001213681	Penicillium daleae	63821	12804
UP001213799	Penicillium hordei	40994	12329
UP001214415	Malassezia equina	1381935	3686
UP001214603	Malassezia obtusa	76774	3333
UP001214628	Malassezia psittaci	1821823	4006
UP001215151	Trametes cubensis	1111947	13518
UP001215280	Mycena maculata	230809	25566
UP001215712	Penicillium malachiteum	1324776	12029
UP001216150	Penicillium hetheringtonii	911720	11883
UP001216638	Malassezia brasiliensis	1821822	3911
UP001217417	Lipomyces tetrasporus	54092	7976
UP001217582	Malassezia arunalokei	1514897	3785
UP001217754	Malassezia japonica	223818	4299
UP001217918	Phyllachora maydis	1825666	9341
UP001217963	Encephalitozoon hellem (Microsporidian parasite)	27973	2037
UP001219355	Emydomyces testavorans	2070801	7468
UP001219567	Malassezia yamatoensis	253288	4036
UP001219568	Penicillium canescens	5083	13937
UP001219933	Malassezia cuniculi	948313	3871
UP001220256	Penicillium chrysogenum (Penicillium notatum)	5076	12232
UP001220324	Penicillium frequentans	3151616	13224
UP001220961	Malassezia caprae	1381934	3557
UP001221142	Roridomyces roridus	1738132	26012
UP001221413	Drechslerella dactyloides (Nematode-trapping fungus) (Arthrobotrys dactyloides)	74499	9277
UP001222325	Mycena belliarum	1033014	17737
UP001222932	Cutaneotrichosporon spelunceum	1672016	6719
UP001224890	Colletotrichum godetiae	1209918	16026
UP001227192	Penicillium thymicola	293382	12898
UP001227268	Naganishia friedmannii	89922	7205
UP001227543	Colletotrichum tamarilloi	1209934	17379
UP001230504	Colletotrichum navitas	681940	14680
UP001230649	Naganishia adeliensis	92952	7686
UP001232148	Colletotrichum zoysiae	1216348	15321
UP001233271	Cutaneotrichosporon cavernicola	279322	7768
UP001234202	Naganishia onofrii	1851511	6962
UP001234581	Lichtheimia ornata	688661	12926
UP001239213	Colletotrichum cuscutae	1209917	17287
UP001239445	Echria macrotheca	438768	12288
UP001239795	Colletotrichum melonis	1209925	16823
UP001240678	Colletotrichum costaricense	1209916	17124
UP001241169	Colletotrichum paranaense	1914294	16774
UP001241377	Naganishia cerealis	610337	9284
UP001243330	Colletotrichum chrysophilum	1836956	20023
UP001243375	Naganishia vaughanmartiniae	1424756	6621
UP001243989	Colletotrichum phormii	359342	15194
UP001244011	Phialemonium atrogriseum	1093897	11399
UP001244207	Glomerella acutata (Colletotrichum acutatum)	27357	15030
UP001251528	Conoideocrella luteorostrata	1105319	12842
UP001265746	Diaporthe amygdali (Fusicoccum amygdali)	1214568	14455
UP001270362	Podospora appendiculata	314037	11840
UP001271007	Extremus antarcticus	702011	12873
UP001273166	Chaetomium strumarium	1170767	10184
UP001273209	Trichoderma aggressivum f. europaeum	173218	10998
