upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP001344888	Metasolibacillus meyeri	1071052	3985	bacteria_genus	Metasolibacillus	1	swept
UP000334923	Methylacidimicrobium tartarophylax	1041768	2163	bacteria_genus	Methylacidimicrobium	2	swept
UP000297713	Methylacidiphilum caldifontis	2795386	2018	bacteria_genus	Methylacidiphilum	2	swept
UP000000366	Methylibium petroleiphilum (strain ATCC BAA-1232 / LMG 22953 / PM1)	420662	4359	bacteria_genus	Methylibium	1	swept
UP001617669	Methylobacillus methanolivorans	1848927	2637	bacteria_genus	Methylobacillus	3	swept
UP000004664	Methylobacter tundripaludum (strain ATCC BAA-1195 / DSM 17260 / SV96)	697282	4194	bacteria_genus	Methylobacter	2	swept
UP000008207	Methylobacterium nodulans (strain LMG 21967 / CNCM I-2342 / ORS 2060)	460265	8128	bacteria_genus	Methylobacterium	57	swept
UP000094622	Methylobrevis pamukkalensis	1439726	4503	bacteria_genus	Methylobrevis	2	swept
UP000266313	Methylocaldum marinum	1432792	5413	bacteria_genus	Methylocaldum	2	swept
UP000198755	Methylocapsa palsarum	1612308	3816	bacteria_genus	Methylocapsa	2	swept
UP000031643	Methyloceanibacter caenitepidi	1384459	3341	bacteria_genus	Methyloceanibacter	5	swept
UP000485880	Methylocella tundrae	227605	4623	bacteria_genus	Methylocella	2	swept
UP001359308	Methylococcus capsulatus	414	3133	bacteria_genus	Methylococcus	3	swept
UP000033684	Methylocucumis oryzae	1632867	2947	bacteria_genus	Methylocucumis	1	swept
UP001144323	Methylocystis echinoides	29468	5079	bacteria_genus	Methylocystis	9	swept
UP000824988	Methylogaea oryzae	1295382	3503	bacteria_genus	Methylogaea	1	swept
UP000017842	Methyloglobulus morosus KoM1	1116472	3732	bacteria_genus	Methyloglobulus	1	swept
UP001204445	Methylohalomonas lacus	398773	2630	bacteria_genus	Methylohalomonas	1	swept
UP000095087	Methyloligella halotolerans	1177755	3174	bacteria_genus	Methyloligella	2	swept
UP000192923	Methylomagnum ishizawai	1760988	4600	bacteria_genus	Methylomagnum	1	swept
UP001321825	Methylomarinovum caldicuralii	438856	2577	bacteria_genus	Methylomarinovum	2	swept
UP001225378	Methylomarinum roseum	3067653	4102	bacteria_genus	Methylomarinum	1	swept
UP001670503	Methylomicrobium lacus	136992	3884	bacteria_genus	Methylomicrobium	2	swept
UP000641152	Methylomonas fluvii	1854564	4866	bacteria_genus	Methylomonas	15	swept
UP000276437	Methylomusa anaerophila	1930071	4152	bacteria_genus	Methylomusa	1	swept
UP000003544	Methylophaga thalassica MP	1026882	3174	bacteria_genus	Methylophaga	9	swept
UP000054262	Methylophilales bacterium HTCC2181	383631	1336	bacteria_genus	Methylophilales	2	swept
UP001597206	Methylophilus flavus	640084	2875	bacteria_genus	Methylophilus	6	swept
UP000758856	Methylopila capsulata	61654	3846	bacteria_genus	Methylopila	5	swept
UP000191980	Methyloprofundus sedimenti	1420851	3608	bacteria_genus	Methyloprofundus	1	swept
UP000826722	Methyloradius palustris	2778876	2575	bacteria_genus	Methyloradius	1	swept
UP001663919	Methyloraptor flagellatus	3162530	4292	bacteria_genus	Methyloraptor	1	swept
UP000009081	Methylorubrum extorquens (strain ATCC 14718 / DSM 1338 / JCM 2805 / NCIMB 9133 / AM1) (Methylobacterium extorquens)	272630	6233	bacteria_genus	Methylorubrum	10	swept
UP000230709	Methylosinus trichosporium (strain ATCC 35070 / NCIMB 11131 / ACM 3311 / UNIQEM 75 / OB3b)	595536	4502	bacteria_genus	Methylosinus	3	swept
UP000000383	Methylotenera versatilis (strain 301)	666681	2752	bacteria_genus	Methylotenera	3	swept
UP000305881	Methylotuvimicrobium buryatense (Methylomicrobium buryatense)	95641	4115	bacteria_genus	Methylotuvimicrobium	2	swept
UP000005019	Methyloversatilis universalis (strain ATCC BAA-1314 / DSM 25237 / JCM 13912 / CCUG 52030 / FAM5)	1000565	3919	bacteria_genus	Methyloversatilis	1	swept
UP000256900	Methylovirgula ligni	569860	3170	bacteria_genus	Methylovirgula	1	swept
UP000002743	Methylovorus glucosotrophus (strain SIP3-4)	582744	2907	bacteria_genus	Methylovorus	1	swept
UP000237423	Methylovulum psychrotolerans	1704499	4526	bacteria_genus	Methylovulum	1	swept
UP000009286	Micavibrio aeruginosavorus (strain ARL-13)	856793	2432	bacteria_genus	Micavibrio	1	swept
UP000544222	Microbacter margulisiae	1350067	2858	bacteria_genus	Microbacter	1	swept
UP001610861	Microbacterium alkaliflavum	3248839	4583	bacteria_genus	Microbacterium	148	swept
UP001378188	Microbaculum marinum	1764581	5230	bacteria_genus	Microbaculum	2	swept
UP000660454	Microbispora siamensis	564413	8564	bacteria_genus	Microbispora	14	swept
UP001569428	Microbulbifer epialgicus	393907	4808	bacteria_genus	Microbulbifer	23	swept
UP000585905	Microcella alkalica	355930	2615	bacteria_genus	Microcella	7	swept
UP001589862	Micrococcoides hystricis	1572761	2297	bacteria_genus	Micrococcoides	1	swept
UP000198881	Micrococcus terreus	574650	2759	bacteria_genus	Micrococcus	9	swept
UP001384579	Microcoleus anatoxicus PTRS2	2705321	6536	bacteria_genus	Microcoleus	3	swept
UP001259492	Microcosmobacter mediterraneus	3075607	2704	bacteria_genus	Microcosmobacter	1	swept
UP000001510	Microcystis aeruginosa (strain NIES-843 / IAM M-2473)	449447	5981	bacteria_genus	Microcystis	6	swept
UP000569914	Microlunatus parietis	682979	6979	bacteria_genus	Microlunatus	14	swept
UP000277671	Micromonospora pisi	589240	7409	bacteria_genus	Micromonospora	112	swept
UP000238164	Micropruina glycogenica	75385	3901	bacteria_genus	Micropruina	1	swept
UP000004095	Microscilla marina ATCC 23134	313606	8248	bacteria_genus	Microscilla	1	swept
UP001050975	Microseira wollei NIES-4236	2530354	9431	bacteria_genus	Microseira	1	swept
UP000181956	Microterricola viridarii	412690	3445	bacteria_genus	Microterricola	4	swept
UP001602119	Microtetraspora fusca	1997	8464	bacteria_genus	Microtetraspora	3	swept
UP000403266	Microvirga tunisiensis	2108360	7944	bacteria_genus	Microvirga	21	swept
UP000244173	Microvirgula aerodenitrificans	57480	3570	bacteria_genus	Microvirgula	1	swept
UP000006639	Midichloria mitochondrii (strain IricVA)	696127	1181	bacteria_genus	Midichloria	1	swept
UP000313849	Miniimonas arenae	676201	2846	bacteria_genus	Miniimonas	1	swept
UP000595814	Miniphocaeibacter halophilus	2931922	2287	bacteria_genus	Miniphocaeibacter	1	swept
UP001694467	Minisyncoccus archaeiphilus	3238481	1278	bacteria_genus	Minisyncoccus	1	swept
UP000229498	Minwuia thermotolerans	2056226	4223	bacteria_genus	Minwuia	1	swept
UP000003671	Mitsuokella multacida DSM 20544	500635	2558	bacteria_genus	Mitsuokella	2	swept
UP000464053	Mixta intestinalis	1615494	4332	bacteria_genus	Mixta	6	swept
UP000253740	Mizugakiibacter sediminis	1475481	2837	bacteria_genus	Mizugakiibacter	1	swept
UP001157126	Mobilicoccus caccae	1859295	4443	bacteria_genus	Mobilicoccus	2	swept
UP000273083	Mobilisporobacter senegalensis	1329262	3612	bacteria_genus	Mobilisporobacter	1	swept
UP000623269	Mobilitalea sibirica	1462919	3331	bacteria_genus	Mobilitalea	1	swept
UP000003045	Mobiluncus mulieris ATCC 35239	871571	2379	bacteria_genus	Mobiluncus	4	swept
UP000006461	Modestobacter italicus (strain DSM 44449 / CECT 9708 / BC 501)	2732864	5435	bacteria_genus	Modestobacter	6	swept
UP001595640	Modicisalibacter luteus	453962	4157	bacteria_genus	Modicisalibacter	6	swept
UP000829420	Moellerella wisconsensis	158849	3519	bacteria_genus	Moellerella	2	swept
UP000469424	Mogibacterium kristiansenii	2606708	1774	bacteria_genus	Mogibacterium	4	swept
UP000192393	Moheibacter sediminis	1434700	2974	bacteria_genus	Moheibacter	3	swept
UP000238157	Mongoliibacter ruber	1750599	4227	bacteria_genus	Mongoliibacter	1	swept
UP000642809	Mongoliitalea lutea	849756	3793	bacteria_genus	Mongoliitalea	1	swept
UP000235589	Monoglobus pectinilyticus	1981510	2258	bacteria_genus	Monoglobus	1	swept
UP000267049	Montanilutibacter psychrotolerans	1327343	3253	bacteria_genus	Montanilutibacter	1	swept
UP000075670	Moorella mulderi DSM 14980	1122241	3034	bacteria_genus	Moorella	1	swept
UP000003959	Moorena producens 3L	489825	7382	bacteria_genus	Moorena	2	swept
UP000000504	Moranella endobia (strain PCIT)	903503	405	bacteria_genus	Moranella	1	swept
UP001163632	Moraxella bovis	476	2924	bacteria_genus	Moraxella	20	swept
UP000713880	Mordavella massiliensis	1871024	2520	bacteria_genus	Mordavella	1	swept
UP000092377	Morganella psychrotolerans	368603	3798	bacteria_genus	Morganella	2	swept
UP000182660	Moritella viscosa	80854	4818	bacteria_genus	Moritella	3	swept
UP000829504	Morococcus cerebrosus	1056807	2189	bacteria_genus	Morococcus	1	swept
UP001241537	Moryella indoligenes	371674	2376	bacteria_genus	Moryella	1	swept
UP000800981	Motilibacter deserti	2714956	4494	bacteria_genus	Motilibacter	3	swept
UP001201273	Motilimonas cestriensis	2742685	4259	bacteria_genus	Motilimonas	2	swept
UP000253769	Motiliproteus coralliicola	2283196	3762	bacteria_genus	Motiliproteus	1	swept
UP000002774	Mucilaginibacter paludis DSM 18603	714943	6864	bacteria_genus	Mucilaginibacter	63	swept
UP000027616	Mucinivorans hirudinis	1433126	2816	bacteria_genus	Mucinivorans	1	swept
UP000320386	Mucisphaera calidilacus	2527982	2855	bacteria_genus	Mucisphaera	1	swept
UP000017429	Mucispirillum schaedleri ASF457	1379858	2083	bacteria_genus	Mucispirillum	1	swept
UP001667880	Mumia qirimensis	3234852	4361	bacteria_genus	Mumia	5	swept
UP000036270	Muribacter muris	67855	2190	bacteria_genus	Muribacter	1	swept
UP000297031	Muribaculum gordoncarteri	2530390	2793	bacteria_genus	Muribaculum	3	swept
UP000310263	Muricaecibacterium torontonense	3032871	1631	bacteria_genus	Muricaecibacterium	1	swept
UP000317078	Muricoccus nepalensis	1854500	5879	bacteria_genus	Muricoccus	4	swept
UP000295726	Muricomes intestini	1796634	3490	bacteria_genus	Muricomes	1	swept
UP001652338	Muricoprocola aceti	2981772	2993	bacteria_genus	Muricoprocola	1	swept
UP000468443	Muriicola jejuensis	504488	2923	bacteria_genus	Muriicola	3	swept
UP000245412	Murimonas intestini	1337051	4860	bacteria_genus	Murimonas	1	swept
UP000240542	Murinocardiopsis flavida	645275	6614	bacteria_genus	Murinocardiopsis	1	swept
UP000002734	Musicola paradisiaca (strain Ech703) (Dickeya paradisiaca) (Dickeya dadantii)	579405	3961	bacteria_genus	Musicola	1	swept
UP000625527	Myceligenerans pegani	2776917	4943	bacteria_genus	Myceligenerans	5	swept
UP000198867	Mycetocola miduiensis	995034	3145	bacteria_genus	Mycetocola	8	swept
UP000243096	Mycetohabitans endofungorum	417203	2986	bacteria_genus	Mycetohabitans	2	swept
UP000282597	Mycoavidus cysteinexigens	1553431	2280	bacteria_genus	Mycoavidus	1	swept
UP000020681	Mycobacterium ulcerans str. Harvey	1299332	9031	bacteria_genus	Mycobacterium	111	swept
UP000037962	Mycobacteroides immunogenum	83262	5783	bacteria_genus	Mycobacteroides	7	swept
UP000193577	Mycolicibacillus koreensis	1069220	3860	bacteria_genus	Mycolicibacillus	3	swept
UP000092668	Mycolicibacter kumamotonensis	354243	4843	bacteria_genus	Mycolicibacter	15	swept
UP000465622	Mycolicibacterium mageritense (Mycobacterium mageritense)	53462	7812	bacteria_genus	Mycolicibacterium	97	swept
UP000574761	Mycoplana azooxidifex	1636188	5544	bacteria_genus	Mycoplana	4	swept
UP000008637	Mycoplasma haemofelis (strain Langford 1) (Haemobartonella felis)	941640	1545	bacteria_genus	Mycoplasma	38	swept
UP001240643	Mycoplasmoides fastidiosum	92758	825	bacteria_genus	Mycoplasmoides	5	swept
UP000257559	Mycoplasmopsis edwardii	53558	1362	bacteria_genus	Mycoplasmopsis	39	swept
UP001321305	Mycovorax composti	2962693	2839	bacteria_genus	Mycovorax	1	swept
UP000255024	Myroides odoratus (Flavobacterium odoratum)	256	3630	bacteria_genus	Myroides	9	swept
UP000646053	Myxacorys almedinensis A	2690445	4366	bacteria_genus	Myxacorys	1	swept
UP000315369	Myxococcus llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogochensis	2590453	10007	bacteria_genus	Myxococcus	7	swept
UP001321498	Naasia aerilata	1162966	3633	bacteria_genus	Naasia	2	swept
UP000460221	Nakamurella alba	2665158	5203	bacteria_genus	Nakamurella	9	swept
UP001597201	Namhaeicola litoreus	1052145	2976	bacteria_genus	Namhaeicola	1	swept
UP000627538	Nanchangia anserum	2692125	1648	bacteria_genus	Nanchangia	1	swept
UP001150924	Nannocystis pusilla	889268	10147	bacteria_genus	Nannocystis	6	swept
UP000001683	Natranaerobius thermophilus (strain ATCC BAA-1301 / DSM 18059 / JW/NM-WN-LF)	457570	2847	bacteria_genus	Natranaerobius	2	swept
UP000294902	Natranaerovirga pectinivora	682400	2857	bacteria_genus	Natranaerovirga	2	swept
UP000198853	Natribacillus halophilus	549003	3434	bacteria_genus	Natribacillus	1	swept
UP000199568	Natronincola peptidivorans	426128	3528	bacteria_genus	Natronincola	2	swept
UP001084197	Natronobacillus azotifigens	472978	3084	bacteria_genus	Natronobacillus	1	swept
UP001205843	Natronocella acetinitrilica	414046	4391	bacteria_genus	Natronocella	1	swept
UP000295221	Natronoflexus pectinivorans	682526	3448	bacteria_genus	Natronoflexus	1	swept
UP000662939	Natronoglycomyces albus	2811108	3365	bacteria_genus	Natronoglycomyces	1	swept
UP000673975	Natronogracilivirga saccharolytica	2812953	3004	bacteria_genus	Natronogracilivirga	1	swept
UP001575105	Natronomicrosphaera hydrolytica	3242702	3826	bacteria_genus	Natronomicrosphaera	1	swept
UP001302316	Natronospira elongata	3110268	2704	bacteria_genus	Natronospira	3	swept
UP000297475	Natronospirillum operosum	2759953	3948	bacteria_genus	Natronospirillum	1	swept
UP000662857	Natronosporangium hydrolyticum	2811111	5027	bacteria_genus	Natronosporangium	1	swept
UP000527616	Naumannella cuiyingiana	1347891	3300	bacteria_genus	Naumannella	2	swept
UP000000448	Nautilia profundicola (strain ATCC BAA-1463 / DSM 18972 / AmH)	598659	1730	bacteria_genus	Nautilia	1	swept
UP001595818	Negadavirga shengliensis	1389218	5066	bacteria_genus	Negadavirga	1	swept
UP000591941	Negativicoccus succinicivorans	620903	1389	bacteria_genus	Negativicoccus	1	swept
UP001524473	Neglectibacter timonensis	1776382	3624	bacteria_genus	Neglectibacter	1	swept
UP000619743	Neiella marina	508461	3672	bacteria_genus	Neiella	3	swept
UP000005365	Neisseria sicca ATCC 29256	547045	3646	bacteria_genus	Neisseria	37	swept
UP001500067	Nemorincola caseinilytica	2054315	3200	bacteria_genus	Nemorincola	1	swept
UP001559025	Neoaquamicrobium sediminum	1849104	5117	bacteria_genus	Neoaquamicrobium	2	swept
UP000188604	Neoasaia chiangmaiensis	320497	2999	bacteria_genus	Neoasaia	1	swept
UP000319671	Neobacillus bataviensis	220685	6131	bacteria_genus	Neobacillus	22	swept
UP000597668	Neobittarella massiliensis (ex Bilen et al. 2018)	2041842	2642	bacteria_genus	Neobittarella	1	swept
UP001059985	Neoehrlichia mikurensis	89586	908	bacteria_genus	Neoehrlichia	1	swept
UP000638981	Neogemmobacter tilapiae	875041	3588	bacteria_genus	Neogemmobacter	1	swept
UP001430804	Neohoeflea coraliihabitans	2860393	3637	bacteria_genus	Neohoeflea	1	swept
UP000677812	Neokomagataea anthophila	2826925	2461	bacteria_genus	Neokomagataea	2	swept
UP000199021	Neolewinella agarilytica	478744	4889	bacteria_genus	Neolewinella	9	swept
UP000323300	Neomesorhizobium albiziae	335020	6112	bacteria_genus	Neomesorhizobium	1	swept
UP000523863	Neomicrococcus lactis	732241	2429	bacteria_genus	Neomicrococcus	2	swept
UP000425916	Neomoorella glycerini	55779	3323	bacteria_genus	Neomoorella	4	swept
UP000266483	Neopusillimonas maritima	2026239	3010	bacteria_genus	Neopusillimonas	1	swept
UP000320653	Neorhizobium alkalisoli	528178	6627	bacteria_genus	Neorhizobium	8	swept
UP000316213	Neorhodopirellula pilleata	2714738	6138	bacteria_genus	Neorhodopirellula	2	swept
UP000001627	Neorickettsia risticii (strain Illinois)	434131	898	bacteria_genus	Neorickettsia	3	swept
UP000661507	Neoroseomonas lacus	287609	6119	bacteria_genus	Neoroseomonas	7	swept
UP000030170	Neosynechococcus sphagnicola sy1	1497020	2723	bacteria_genus	Neosynechococcus	1	swept
UP000826300	Neotabrizicola shimadae	2807096	4140	bacteria_genus	Neotabrizicola	1	swept
UP001139199	Neotamlana laminarinivorans	2883124	3199	bacteria_genus	Neotamlana	4	swept
UP000275663	Neoundibacterium parvum	401471	4114	bacteria_genus	Neoundibacterium	2	swept
UP000601768	Neptunicella marina	2125989	3681	bacteria_genus	Neptunicella	1	swept
UP000628017	Neptunicoccus cionae	2035344	3942	bacteria_genus	Neptunicoccus	1	swept
UP000002171	Neptuniibacter caesariensis	207954	3687	bacteria_genus	Neptuniibacter	2	swept
UP001143543	Neptunitalea lumnitzerae	2965509	3329	bacteria_genus	Neptunitalea	2	swept
UP000185999	Neptunomonas antarctica	619304	4170	bacteria_genus	Neptunomonas	6	swept
UP000048949	Nereida ignava	282199	2850	bacteria_genus	Nereida	1	swept
UP000535437	Nesterenkonia xinjiangensis	225327	3151	bacteria_genus	Nesterenkonia	20	swept
UP000220509	New Jersey aster yellows phytoplasma	270520	370	bacteria_genus	New	1	swept
UP001449795	Nguyenibacter vanlangensis	1216886	4247	bacteria_genus	Nguyenibacter	1	swept
UP001199816	Niabella pedocola	1752077	5129	bacteria_genus	Niabella	7	swept
UP001357223	Niallia oryzisoli	1737571	5789	bacteria_genus	Niallia	8	swept
UP000192796	Niastella vici	1703345	7808	bacteria_genus	Niastella	6	swept
UP001501175	Nibrella saemangeumensis	1084526	6099	bacteria_genus	Nibrella	2	swept
UP001501844	Nibribacter koreensis	1084519	3787	bacteria_genus	Nibribacter	2	swept
UP000217265	Nibricoccus aquaticus	2576891	3760	bacteria_genus	Nibricoccus	1	swept
UP000295537	Nicoletella semolina	271160	1837	bacteria_genus	Nicoletella	1	swept
UP000831181	Nicoliella spurrieriana	2925830	1628	bacteria_genus	Nicoliella	2	swept
UP001060336	Nisaea acidiphila	1862145	4367	bacteria_genus	Nisaea	1	swept
UP000680634	Nissabacter archeti	1917880	4428	bacteria_genus	Nissabacter	1	swept
UP001194469	Nitratidesulfovibrio oxamicus	32016	3666	bacteria_genus	Nitratidesulfovibrio	4	swept
UP000008633	Nitratifractor salsuginis (strain DSM 16511 / JCM 12458 / E9I37-1)	749222	2076	bacteria_genus	Nitratifractor	1	swept
UP000007374	Nitratireductor indicus C115	1231190	4821	bacteria_genus	Nitratireductor	11	swept
UP000192602	Nitratiruptor tergarcus DSM 16512	1069081	1934	bacteria_genus	Nitratiruptor	1	swept
UP000019464	Nitrincola nitratireducens	1229521	4019	bacteria_genus	Nitrincola	5	swept
UP000005551	Nitritalea halalkaliphila LW7	1189621	3102	bacteria_genus	Nitritalea	1	swept
UP000001953	Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14)	323097	4243	bacteria_genus	Nitrobacter	4	swept
UP000003374	Nitrococcus mobilis Nb-231	314278	3484	bacteria_genus	Nitrococcus	1	swept
UP000501991	Nitrogeniibacter mangrovi	2016596	3806	bacteria_genus	Nitrogeniibacter	1	swept
UP000004221	Nitrolancea hollandica Lb	1129897	3969	bacteria_genus	Nitrolancea	1	swept
UP000001844	Nitrosococcus halophilus (strain Nc4)	472759	3770	bacteria_genus	Nitrosococcus	4	swept
UP000183287	Nitrosomonas communis	44574	4350	bacteria_genus	Nitrosomonas	15	swept
UP000183471	Nitrosospira multiformis	1231	3118	bacteria_genus	Nitrosospira	4	swept
UP000198620	Nitrosovibrio tenuis	1233	2863	bacteria_genus	Nitrosovibrio	1	swept
UP000011704	Nitrospina gracilis (strain 3/211)	1266370	2962	bacteria_genus	Nitrospina	2	swept
UP000675880	Nitrospira defluvii	330214	5054	bacteria_genus	Nitrospira	6	swept
UP000197153	Nitrospirillum viridazoti CBAmc	1441467	6034	bacteria_genus	Nitrospirillum	4	swept
UP000663570	Niveibacterium microcysteis	2811415	4302	bacteria_genus	Niveibacterium	3	swept
UP000234752	Niveispirillum cyanobacteriorum	1612173	5145	bacteria_genus	Niveispirillum	3	swept
UP001432062	Nocardia vinacea	96468	9262	bacteria_genus	Nocardia	85	swept
UP000283644	Nocardioides immobilis	2049295	6094	bacteria_genus	Nocardioides	120	swept
UP000579647	Nocardiopsis metallicus	179819	6786	bacteria_genus	Nocardiopsis	27	swept
UP001303285	Nodularia spumigena UHCC 0060	3110300	4642	bacteria_genus	Nodularia	3	swept
UP001194729	Nonlabens mediterrranea	1419947	3787	bacteria_genus	Nonlabens	10	swept
UP001596058	Nonomuraea insulae	1616787	13750	bacteria_genus	Nonomuraea	55	swept
UP000243626	Nosocomiicoccus massiliensis	1232430	1651	bacteria_genus	Nosocomiicoccus	2	swept
UP000232003	Nostoc flagelliforme CCNUN1	2038116	10244	bacteria_genus	Nostoc	21	swept
UP000035721	Nostocoides japonicum T1-X7	1194083	4595	bacteria_genus	Nostocoides	5	swept
UP000215405	Notoacmeibacter marinus	1876515	3077	bacteria_genus	Notoacmeibacter	2	swept
UP000237344	Novacetimonas maltaceti	1203393	3224	bacteria_genus	Novacetimonas	4	swept
UP000188603	Novibacillus thermophilus	1471761	3169	bacteria_genus	Novibacillus	1	swept
UP001352263	Noviherbaspirillum album	3080276	6405	bacteria_genus	Noviherbaspirillum	11	swept
UP000479692	Noviluteimonas gilva	2682097	3209	bacteria_genus	Noviluteimonas	3	swept
UP001355056	Novilysobacter erysipheiresistens	1749332	2869	bacteria_genus	Novilysobacter	5	swept
UP000245081	Novimethylophilus kurashikiensis	1825523	3579	bacteria_genus	Novimethylophilus	1	swept
UP000315010	Novipirellula herctigrandis	2527986	7247	bacteria_genus	Novipirellula	6	swept
UP000544872	Novispirillum itersonii (Aquaspirillum itersonii)	189	3924	bacteria_genus	Novispirillum	1	swept
UP000094626	Novosphingobium resinovorum	158500	6068	bacteria_genus	Novosphingobium	55	swept
UP000078431	Obesumbacterium proteus ATCC 12841	1354268	4785	bacteria_genus	Obesumbacterium	1	swept
UP001059380	Occallatibacter riparius	1002689	5455	bacteria_genus	Occallatibacter	1	swept
UP000419743	Occultella aeris	2761496	5327	bacteria_genus	Occultella	3	swept
UP000193200	Oceanibacterium hippocampi	745714	4524	bacteria_genus	Oceanibacterium	1	swept
UP000006746	Oceanibaculum indicum P24	1207063	3754	bacteria_genus	Oceanibaculum	2	swept
UP001671124	Oceanicaulis alexandrii	153233	2826	bacteria_genus	Oceanicaulis	1	swept
UP000184066	Oceanicella actignis	1189325	3013	bacteria_genus	Oceanicella	1	swept
UP000193450	Oceanicoccus sagamiensis	716816	3870	bacteria_genus	Oceanicoccus	1	swept
UP000003635	Oceanicola granulosus (strain ATCC BAA-861 / DSM 15982 / KCTC 12143 / HTCC2516)	314256	3791	bacteria_genus	Oceanicola	1	swept
UP000503251	Oceanidesulfovibrio marinus	370038	4038	bacteria_genus	Oceanidesulfovibrio	2	swept
UP000557872	Oceaniferula marina	2748318	3854	bacteria_genus	Oceaniferula	2	swept
UP000252249	Oceanihabitans sediminis	1812012	2601	bacteria_genus	Oceanihabitans	1	swept
UP000242757	Oceanimonas doudoroffii	84158	3522	bacteria_genus	Oceanimonas	4	swept
UP000006765	Oceaniovalibus guishaninsula JLT2003	1231392	2840	bacteria_genus	Oceaniovalibus	1	swept
UP000478417	Oceanipulchritudo coccoides	2706888	2818	bacteria_genus	Oceanipulchritudo	1	swept
UP000246132	Oceaniradius stylonematis	2184161	3340	bacteria_genus	Oceaniradius	1	swept
UP001056429	Oceanirhabdus seepicola	2828781	4756	bacteria_genus	Oceanirhabdus	1	swept
UP001501479	Oceanisphaera sediminis	981381	3458	bacteria_genus	Oceanisphaera	9	swept
UP000324209	Oceanispirochaeta crateris	2518645	3504	bacteria_genus	Oceanispirochaeta	1	swept
UP000661894	Oceanitalea stevensii	2763072	3151	bacteria_genus	Oceanitalea	1	swept
UP000587579	Oceanithermus desulfurans	227924	2383	bacteria_genus	Oceanithermus	2	swept
UP000419017	Oceanivirga miroungae	1130046	1193	bacteria_genus	Oceanivirga	1	swept
UP000641206	Oceanobacillus neutriphilus	531815	5302	bacteria_genus	Oceanobacillus	24	swept
UP001620597	Oceanobacter antarcticus	3133425	4118	bacteria_genus	Oceanobacter	1	swept
UP000192342	Oceanococcus atlanticus	1317117	3284	bacteria_genus	Oceanococcus	1	swept
UP000436016	Oceanomicrobium pacificus	2692916	3093	bacteria_genus	Oceanomicrobium	1	swept
UP000565262	Oceanospirillum sediminis	2760088	4939	bacteria_genus	Oceanospirillum	3	swept
UP000245921	Oceanotoga teriensis	515440	2638	bacteria_genus	Oceanotoga	1	swept
UP000574931	Ochrobactrum soli	2448455	5048	bacteria_genus	Ochrobactrum	5	swept
UP000004688	Octadecabacter arcticus 238	391616	4331	bacteria_genus	Octadecabacter	5	swept
UP000006657	Odoribacter splanchnicus (strain ATCC 29572 / DSM 20712 / CIP 104287 / JCM 15291 / NCTC 10825 / 1651/6) (Bacteroides splanchnicus)	709991	3479	bacteria_genus	Odoribacter	2	swept
UP000315037	Oecophyllibacter saccharovorans	2558360	1612	bacteria_genus	Oecophyllibacter	1	swept
UP000004959	Oenococcus kitaharae DSM 17330	1045004	1818	bacteria_genus	Oenococcus	4	swept
UP000093412	Oerskovia enterophila	43678	4042	bacteria_genus	Oerskovia	8	swept
UP000294547	Oharaeibacter diazotrophicus	1920512	4501	bacteria_genus	Oharaeibacter	1	swept
UP001523565	Ohessyouella blattaphilus	2949333	3005	bacteria_genus	Ohessyouella	1	swept
UP001597112	Ohtaekwangia kribbensis	688913	6041	bacteria_genus	Ohtaekwangia	2	swept
UP001237207	Oikeobacillus pervagus	1325931	3305	bacteria_genus	Oikeobacillus	1	swept
UP000269154	Okeania hirsuta	1458930	6134	bacteria_genus	Okeania	1	swept
UP001483337	Okeanomitos corallinicola TIOX110	3133117	4532	bacteria_genus	Okeanomitos	1	swept
UP000190857	Okibacterium fritillariae	123320	2806	bacteria_genus	Okibacterium	1	swept
UP000541636	Oleiagrimonas citrea	1665687	2919	bacteria_genus	Oleiagrimonas	2	swept
UP000002710	Oleidesulfovibrio alaskensis (strain ATCC BAA-1058 / DSM 17464 / G20) (Desulfovibrio alaskensis)	207559	3220	bacteria_genus	Oleidesulfovibrio	1	swept
UP000290218	Oleiharenicola lentus	2508720	3818	bacteria_genus	Oleiharenicola	1	swept
UP000196027	Oleiphilus messinensis	141451	5456	bacteria_genus	Oleiphilus	1	swept
UP000032749	Oleispira antarctica RB-8	698738	3895	bacteria_genus	Oleispira	1	swept
UP000284605	Oleomonas cavernae	2320859	5024	bacteria_genus	Oleomonas	1	swept
UP000594903	Oligella ureolytica	90244	2515	bacteria_genus	Oligella	2	swept
UP001238163	Oligosphaera ethanolica	760260	3975	bacteria_genus	Oligosphaera	1	swept
UP000440513	Oliverpabstia intestinalis	2606633	2832	bacteria_genus	Oliverpabstia	1	swept
UP001597560	Olivibacter jilunii	985016	5606	bacteria_genus	Olivibacter	4	swept
UP000199559	Olleya namhaensis	1144750	3170	bacteria_genus	Olleya	4	swept
UP000306441	Ollibium composti	2675109	4342	bacteria_genus	Ollibium	1	swept
UP000016638	Olsenella profusa F0195	1125712	2650	bacteria_genus	Olsenella	5	swept
UP000002523	Onion yellows phytoplasma (strain OY-M)	262768	730	bacteria_genus	Onion	1	swept
UP000198641	Onishia taeanensis	284577	3429	bacteria_genus	Onishia	1	swept
