accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0A9J7MJB5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	54.3	54.3	1.0		8.2e-13	8.2e-13	0.0	0.015	0	74	0.61	213	LOC118411306	Branchiostoma floridae	7739	0	Calmodulin isoform X1	metazoa_nonvert
A0A9J7MP13	RYR	medium	partial	ryr.hmm wins by 63.9 bits (100.0% of 63.9) over 552 profile positions; no itpr.hmm hit	0.0	63.9	63.9	1.0		1.1e-15	1.1e-15	0.0	0.112	0	552	0.084	1508	LOC118414406	Branchiostoma floridae	7739	0	Uncharacterized protein LOC118414406	metazoa_nonvert
A0A9J7MQ38	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.7	32.7	1.0		2.7e-06	2.7e-06	0.0	0.012	0	59	0.685	165	LOC118415797	Branchiostoma floridae	7739	0	Calmodulin-A-like	metazoa_nonvert
A0A9J7MRS8	ITPR	high	architecture	itpr.hmm wins by 3543.4 bits (88.8% of 3989.5) over 2636 profile positions	3989.5	446.1	3543.4	0.8882	0	7.8e-131	0	0.982	0.287	2636	1415	0.995	2960	LOC118415973	Branchiostoma floridae	7739	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0A9J7MSJ8	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		1.7e-08	1.7e-08	0.0	0.026	0	128	0.197	628	LOC118417770	Branchiostoma floridae	7739	0	Ran-binding protein 9-like isoform X1	metazoa_nonvert
A0A9J7MUA9	RYR	high	architecture	ryr.hmm wins by 5598.0 bits (88.7% of 6310.8) over 4925 profile positions	712.8	6310.8	5598.0	0.8871	4.8e-211	0	0	0.735	0.999	1973	4925	0.999	4992	LOC118419221	Branchiostoma floridae	7739	0	Ryanodine receptor 3-like	metazoa_nonvert
A0A9J7MWR5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.6	33.6	1.0		1.4e-06	1.4e-06	0.0	0.012	0	59	0.642	187	LOC118419435	Branchiostoma floridae	7739	0	Calmodulin-like	metazoa_nonvert
A0A9J7MZ86	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	49.3	49.3	1.0		2.8e-11	2.8e-11	0.0	0.011	0	54	0.608	186	LOC118421142	Branchiostoma floridae	7739	0	Calmodulin-A-like isoform X1	metazoa_nonvert
A0A9J7MZW8	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	44.0	44.0	1.0		1.1e-09	1.1e-09	0.0	0.013	0	64	0.777	157	LOC118423526	Branchiostoma floridae	7739	0	Calmodulin-alpha-like isoform X1	metazoa_nonvert
A0A9J7N4Z2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	52.5	52.5	1.0		2.8e-12	2.8e-12	0.0	0.015	0	74	0.872	149	LOC118427664	Branchiostoma floridae	7739	0	Calmodulin-like protein 3	metazoa_nonvert
A0A9J7N5M9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.1	36.1	1.0		2.6e-07	2.6e-07	0.0	0.011	0	54	0.745	149	LOC118428288	Branchiostoma floridae	7739	0	Calmodulin-like	metazoa_nonvert
A0A9J7N8D7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.4	45.4	1.0		4e-10	4e-10	0.0	0.011	0	54	0.72	157	LOC118427663	Branchiostoma floridae	7739	0	Calmodulin-A-like	metazoa_nonvert
A0A9J7N8E3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	82.0	82.0	1.0		3.9e-21	3.9e-21	0.0	0.015	0	74	0.79	315	LOC118427676	Branchiostoma floridae	7739	0	Calmodulin-like protein 1	metazoa_nonvert
A0A9J7N9B1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	51.1	51.1	1.0		7.8e-12	7.8e-12	0.0	0.012	0	59	0.753	150	LOC118428287	Branchiostoma floridae	7739	0	Calmodulin-like	metazoa_nonvert
A0A9N8L4X5	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	64.0	64.0	1.0		9.7e-16	9.7e-16	0.0	0.026	0	128	0.166	729	CINC_LOCUS6735	Chrysodeixis includens	689277	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A9N9M9D7	ITPR	high	architecture	itpr.hmm wins by 3263.7 bits (87.7% of 3722.9) over 2625 profile positions	3722.9	459.2	3263.7	0.8767	0	8.8e-135	0	0.978	0.267	2625	1316	0.995	2713	CEUTPL_LOCUS331	Ceutorhynchus assimilis	467358	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0A9N9MGQ0	RYR	high	architecture	ryr.hmm wins by 6359.4 bits (90.3% of 7042.6) over 4925 profile positions	683.2	7042.6	6359.4	0.903	4.1e-202	0	0	0.706	0.999	1895	4925	0.999	5124	CEUTPL_LOCUS2435	Ceutorhynchus assimilis	467358	0	Ryanodine receptor	metazoa_nonvert
A0A9N9MGY1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	36.6	36.6	1.0		1.8e-07	1.8e-07	0.0	0.011	0	54	0.565	200	CEUTPL_LOCUS2291	Ceutorhynchus assimilis	467358	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9MM79	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	69.8	69.8	1.0		1.8e-17	1.8e-17	0.0	0.027	0	133	0.247	539	CEUTPL_LOCUS3833	Ceutorhynchus assimilis	467358	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A9N9MYT3	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	56.9	56.9	1.0		1.4e-13	1.4e-13	0.0	0.026	0	128	0.161	727	CEUTPL_LOCUS13091	Ceutorhynchus assimilis	467358	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A9N9N007	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	73.6	73.6	1.0		1.3e-18	1.3e-18	0.0	0.028	0	138	0.265	524	DIATSA_LOCUS136	Diatraea saccharalis	40085	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A9N9QK55	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.0	55.0	1.0		5.3e-13	5.3e-13	0.0	0.015	0	74	0.766	175	CEUTPL_LOCUS9196	Ceutorhynchus assimilis	467358	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9R5I0	RYR	high	architecture	ryr.hmm wins by 6432.8 bits (90.1% of 7139.3) over 4925 profile positions	706.5	7139.3	6432.8	0.901	3.8e-209	0	0	0.732	0.999	1965	4925	0.999	5122	DIATSA_LOCUS7660	Diatraea saccharalis	40085	0	Ryanodine receptor	metazoa_nonvert
A0A9N9RDA2	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.1e-07	1.1e-07	0.0	0.019	0	94	0.195	513	DIATSA_LOCUS12723	Diatraea saccharalis	40085	0	Ran-binding protein 9	metazoa_nonvert
A0A9N9RLL0	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	33.8	33.8	1.0		1.3e-06	1.3e-06	0.0	0.025	0	123	0.227	547	CHIRRI_LOCUS2157	Chironomus riparius	315576	0	Ran-binding protein 9	metazoa_nonvert
A0A9N9RPY5	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	75.4	75.4	1.0		3.6e-19	3.6e-19	0.0	0.028	0	138	0.266	533	CHIRRI_LOCUS5502	Chironomus riparius	315576	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A9N9RQE9	ITPR	high	architecture	itpr.hmm wins by 1145.9 bits (77.8% of 1472.6) over 2018 profile positions	1472.6	326.7	1145.9	0.7781	0	7.3e-95	0	0.752	0.22	2018	1085	0.954	1950	CHIRRI_LOCUS3757	Chironomus riparius	315576	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0A9N9RUB9	RYR	high	architecture	ryr.hmm wins by 6348.8 bits (89.7% of 7077.1) over 4930 profile positions	728.3	7077.1	6348.8	0.8971	1.1e-215	0	0	0.788	1.0	2115	4930	0.999	5105	CHIRRI_LOCUS6670	Chironomus riparius	315576	0	Ryanodine receptor	metazoa_nonvert
A0A9N9RV80	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	47.3	47.3	1.0		1e-10	1e-10	0.0	0.012	0	59	0.779	149	CHIRRI_LOCUS8434	Chironomus riparius	315576	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9RXF0	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	41.3	41.3	1.0		6.8e-09	6.8e-09	0.0	0.013	0	64	0.615	192	CHIRRI_LOCUS8562	Chironomus riparius	315576	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9S0G1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	42.3	42.3	1.0		3.5e-09	3.5e-09	0.0	0.011	0	54	0.755	151	CHIRRI_LOCUS10423	Chironomus riparius	315576	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9S2D6	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	61.7	61.7	1.0		4.8e-15	4.8e-15	0.0	0.025	0	123	0.159	723	CHIRRI_LOCUS10960	Chironomus riparius	315576	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A9N9SLC6	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	42.4	42.4	1.0		3.2e-09	3.2e-09	0.0	0.028	0	138	0.257	573	PHAECO_LOCUS11247	Phaedon cochleariae	80249	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0A9N9SM86	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.0	54.0	1.0		1e-12	1e-12	0.0	0.013	0	64	0.689	177	DIABBA_LOCUS674	Diabrotica balteata	107213	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9SRL0	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.1e-07	1.1e-07	0.0	0.019	0	94	0.161	584	DIABBA_LOCUS642	Diabrotica balteata	107213	0	Ran-binding protein 9	metazoa_nonvert
A0A9N9SRZ5	ITPR	high	architecture	itpr.hmm wins by 3303.9 bits (88.6% of 3730.4) over 2628 profile positions	3730.4	426.5	3303.9	0.8857	0	6.1e-125	0	0.979	0.258	2628	1272	0.997	2737	DIABBA_LOCUS2163	Diabrotica balteata	107213	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0A9N9SUF0	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	48.4	48.4	1.0		4.8e-11	4.8e-11	0.0	0.013	0	64	0.528	229	DIABBA_LOCUS3419	Diabrotica balteata	107213	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9T2Q7	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	53.0	53.0	1.0		2e-12	2e-12	0.0	0.025	0	123	0.181	645	DIABBA_LOCUS7643	Diabrotica balteata	107213	0	ATP-dependent RNA helicase DDX1	metazoa_nonvert
A0A9N9T3K7	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	74.7	74.7	1.0		5.8e-19	5.8e-19	0.0	0.026	0	128	0.465	273	DIABBA_LOCUS7083	Diabrotica balteata	107213	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A9N9T9N1	RYR	high	architecture	ryr.hmm wins by 6377.1 bits (89.9% of 7093.6) over 4930 profile positions	716.5	7093.6	6377.1	0.899	3.9e-212	0	0	0.738	1.0	1981	4930	0.999	5111	PHYEVI_LOCUS329	Phyllotreta striolata	444603	0	Ryanodine receptor	metazoa_nonvert
A0A9N9TDL6	RYR	high	architecture	ryr.hmm wins by 6376.2 bits (90.1% of 7075.4) over 4930 profile positions	699.2	7075.4	6376.2	0.9012	6.2e-207	0	0	0.707	1.0	1898	4930	0.999	5121	DIABBA_LOCUS13617	Diabrotica balteata	107213	0	Ryanodine receptor	metazoa_nonvert
A0A9N9TF60	ITPR	high	architecture	itpr.hmm wins by 3265.7 bits (88.5% of 3691.4) over 2628 profile positions	3691.4	425.7	3265.7	0.8847	0	1.1e-124	0	0.979	0.257	2628	1267	0.997	2746	PHYEVI_LOCUS1538	Phyllotreta striolata	444603	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0A9N9TK62	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	72.2	72.2	1.0		3.4e-18	3.4e-18	0.0	0.026	0	128	0.239	532	PHYEVI_LOCUS3206	Phyllotreta striolata	444603	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A9N9TKV1	unassigned	none	module	ryr.hmm matched only 148 profile positions (< 200) — a shared module, not a family assignment	0.0	56.9	56.9	1.0		1.3e-13	1.3e-13	0.0	0.03	0	148	0.187	732	PHYEVI_LOCUS6457	Phyllotreta striolata	444603	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A9N9TUX2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	50.9	50.9	1.0		9e-12	9e-12	0.0	0.013	0	64	0.437	279	PHYEVI_LOCUS11430	Phyllotreta striolata	444603	0	EF-hand domain-containing protein (Fragment)	metazoa_nonvert
A0A9N9TYB0	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.1	37.1	1.0		1.3e-07	1.3e-07	0.0	0.019	0	94	0.156	595	PHYEVI_LOCUS10494	Phyllotreta striolata	444603	0	Ran-binding protein 9	metazoa_nonvert
A0A9N9WHV6	unassigned	none	module	ryr.hmm matched only 187 profile positions (< 200) — a shared module, not a family assignment	0.0	50.2	50.2	1.0		1.4e-11	1.4e-11	0.0	0.038	0	187	0.184	728	DIATSA_LOCUS9038	Diatraea saccharalis	40085	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A9N9WL67	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	58.0	58.0	1.0		6.3e-14	6.3e-14	0.0	0.027	0	133	0.099	1312	CHIRRI_LOCUS634	Chironomus riparius	315576	0	Uncharacterized protein	metazoa_nonvert
A0A9N9WN17	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.2	49.2	1.0		2.9e-11	2.9e-11	0.0	0.012	0	59	0.643	182	CHIRRI_LOCUS5016	Chironomus riparius	315576	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9WS73	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.3	56.3	1.0		2e-13	2e-13	0.0	0.015	0	74	0.872	149	CHIRRI_LOCUS6711	Chironomus riparius	315576	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9N9WYD0	ITPR	high	architecture	itpr.hmm wins by 3206.9 bits (88.1% of 3641.4) over 2625 profile positions	3641.4	434.5	3206.9	0.8807	0	2.5e-127	0	0.978	0.257	2625	1267	0.993	2709	CHIRRI_LOCUS13800	Chironomus riparius	315576	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0A9N9XSR8	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.3	32.3	1.0		3.4e-06	3.4e-06	0.0	0.011	0	54	0.348	164	PHYEVI_LOCUS10009	Phyllotreta striolata	444603	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0A197	RYR	high	architecture	ryr.hmm wins by 6381.0 bits (89.7% of 7114.4) over 4925 profile positions	733.4	7114.4	6381.0	0.8969	3e-217	0	0	0.713	0.999	1914	4925	0.999	5135	BEMITA_LOCUS1763	Bemisia tabaci	7038	0	Ryanodine receptor	metazoa_nonvert
A0A9P0A4L1	unassigned	none	module	ryr.hmm matched only 163 profile positions (< 200) — a shared module, not a family assignment	0.0	42.4	42.4	1.0		3.1e-09	3.1e-09	0.0	0.033	0	163	0.18	740	BEMITA_LOCUS3512	Bemisia tabaci	7038	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A9P0ADP6	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	73.5	73.5	1.0		1.3e-18	1.3e-18	0.0	0.028	0	138	0.25	548	BEMITA_LOCUS10774	Bemisia tabaci	7038	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A9P0ARV5	RYR	high	architecture	ryr.hmm wins by 6399.6 bits (90.1% of 7103.2) over 4930 profile positions	703.6	7103.2	6399.6	0.9009	3e-208	0	0	0.721	1.0	1935	4930	0.999	5109	MELIAE_LOCUS384	Brassicogethes aeneus	1431903	0	Ryanodine receptor	metazoa_nonvert
A0A9P0ATI2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	53.3	53.3	1.0		1.7e-12	1.7e-12	0.0	0.013	0	64	0.55	218	MELIAE_LOCUS2459	Brassicogethes aeneus	1431903	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0AU21	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	76.9	76.9	1.0		1.3e-19	1.3e-19	0.0	0.026	0	128	0.241	528	MELIAE_LOCUS1346	Brassicogethes aeneus	1431903	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A9P0B0Z4	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	47.5	47.5	1.0		9.3e-11	9.3e-11	0.0	0.026	0	128	0.229	520	MELIAE_LOCUS5899	Brassicogethes aeneus	1431903	0	ATP-dependent RNA helicase	metazoa_nonvert
A0A9P0BCY7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.3	54.3	1.0		8.2e-13	8.2e-13	0.0	0.013	0	64	0.674	178	MELIAE_LOCUS10161	Brassicogethes aeneus	1431903	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0BI14	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	52.9	52.9	1.0		2.2e-12	2.2e-12	0.0	0.013	0	64	0.475	257	MELIAE_LOCUS12514	Brassicogethes aeneus	1431903	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0BP89	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	48.5	48.5	1.0		4.8e-11	4.8e-11	0.0	0.012	0	59	0.42	276	CINC_LOCUS2847	Chrysodeixis includens	689277	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0BRP7	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	36.3	36.3	1.0		2.2e-07	2.2e-07	0.0	0.019	0	94	0.176	561	CINC_LOCUS4585	Chrysodeixis includens	689277	0	Ran-binding protein 9	metazoa_nonvert
A0A9P0BUN2	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	83.8	83.8	1.0		1.1e-21	1.1e-21	0.0	0.026	0	128	0.085	1485	CINC_LOCUS7496	Chrysodeixis includens	689277	0	RING-type E3 ubiquitin transferase	metazoa_nonvert
A0A9P0BUS1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	48.0	48.0	1.0		6.5e-11	6.5e-11	0.0	0.012	0	59	0.389	298	CINC_LOCUS6580	Chrysodeixis includens	689277	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0BYQ2	RYR	high	architecture	ryr.hmm wins by 4681.2 bits (94.4% of 4960.8) over 3584 profile positions	279.6	4960.8	4681.2	0.9436	1.8e-80	0	0	0.415	0.727	1114	3584	1.0	3766	CINC_LOCUS8343	Chrysodeixis includens	689277	0	Ryanodine receptor	metazoa_nonvert
A0A9P0CAC5	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	74.4	74.4	1.0		7.5e-19	7.5e-19	0.0	0.027	0	133	0.132	970	BEMITA_LOCUS8835	Bemisia tabaci	7038	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0A9P0CBX6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.2	49.2	1.0		2.9e-11	2.9e-11	0.0	0.012	0	59	0.516	225	DIATSA_LOCUS9194	Diatraea saccharalis	40085	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0CDF7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.6	37.6	1.0		9.1e-08	9.1e-08	0.0	0.011	0	54	0.767	150	PSYICH_LOCUS1774	Psylliodes chrysocephalus	3402493	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0CF92	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	36.5	36.5	1.0		1.9e-07	1.9e-07	0.0	0.028	0	138	0.262	561	PSYICH_LOCUS3743	Psylliodes chrysocephalus	3402493	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0A9P0CH72	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	53.3	53.3	1.0		1.6e-12	1.6e-12	0.0	0.016	0	79	0.815	184	PSYICH_LOCUS2092	Psylliodes chrysocephalus	3402493	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0CRU2	ITPR	high	architecture	itpr.hmm wins by 3284.2 bits (88.5% of 3710.8) over 2628 profile positions	3710.8	426.6	3284.2	0.885	0	5.9e-125	0	0.979	0.263	2628	1297	0.997	2729	PSYICH_LOCUS4456	Psylliodes chrysocephalus	3402493	0	Inositol 1,4,5-trisphosphate receptor	metazoa_nonvert
A0A9P0CXI4	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.0	54.0	1.0		1e-12	1e-12	0.0	0.013	0	64	0.515	235	PSYICH_LOCUS10271	Psylliodes chrysocephalus	3402493	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0CZG9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.0	31.0	1.0		8.5e-06	8.5e-06	0.0	0.012	0	59	0.678	177	PSYICH_LOCUS12249	Psylliodes chrysocephalus	3402493	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0D3I1	RYR	high	architecture	ryr.hmm wins by 6365.1 bits (89.9% of 7079.7) over 4930 profile positions	714.6	7079.7	6365.1	0.8991	1.4e-211	0	0	0.841	1.0	2257	4930	0.999	5121	PSYICH_LOCUS13587	Psylliodes chrysocephalus	3402493	0	Ryanodine receptor	metazoa_nonvert
A0A9P0D908	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.1	56.1	1.0		2.4e-13	2.4e-13	0.0	0.015	0	74	0.867	150	PSYICH_LOCUS14736	Psylliodes chrysocephalus	3402493	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0DAV7	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	70.8	70.8	1.0		8.7e-18	8.7e-18	0.0	0.026	0	128	0.239	531	PHAECO_LOCUS3853	Phaedon cochleariae	80249	0	RING finger and SPRY domain-containing protein 1	metazoa_nonvert
A0A9P0DF43	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.8	32.8	1.0		2.4e-06	2.4e-06	0.0	0.011	0	54	0.341	167	PHAECO_LOCUS2815	Phaedon cochleariae	80249	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0DFA6	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	51.5	51.5	1.0		5.8e-12	5.8e-12	0.0	0.013	0	64	0.475	255	CEUTPL_LOCUS14449	Ceutorhynchus assimilis	467358	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0DJD5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	51.2	51.2	1.0		7.3e-12	7.3e-12	0.0	0.013	0	64	0.543	223	CEUTPL_LOCUS13136	Ceutorhynchus assimilis	467358	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0DP50	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.3	54.3	1.0		8.3e-13	8.3e-13	0.0	0.013	0	64	0.526	230	PHYEVI_LOCUS775	Phyllotreta striolata	444603	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0DQL9	unassigned	none	module	ryr.hmm matched only 123 profile positions (< 200) — a shared module, not a family assignment	0.0	38.2	38.2	1.0		5.9e-08	5.9e-08	0.0	0.025	0	123	0.205	584	PHAECO_LOCUS8155	Phaedon cochleariae	80249	0	Ran-binding protein 9	metazoa_nonvert
A0A9P0DUB7	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	42.4	42.4	1.0		3.2e-09	3.2e-09	0.0	0.028	0	138	0.257	573	PHAECO_LOCUS11394	Phaedon cochleariae	80249	0	B30.2/SPRY domain-containing protein	metazoa_nonvert
A0A9P0DX00	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	58.2	58.2	1.0		5.6e-14	5.6e-14	0.0	0.027	0	133	0.255	522	NEZAVI_LOCUS953	Nezara viridula	85310	0	Uncharacterized protein	metazoa_nonvert
A0A9P0DZ19	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	41.5	41.5	1.0		5.8e-09	5.8e-09	0.0	0.013	0	64	0.435	271	PHAECO_LOCUS11638	Phaedon cochleariae	80249	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0E0J1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.0	56.0	1.0		2.6e-13	2.6e-13	0.0	0.015	0	74	0.867	150	DIABBA_LOCUS10991	Diabrotica balteata	107213	0	EF-hand domain-containing protein	metazoa_nonvert
A0A9P0EH21	unassigned	none	module	ryr.hmm matched only 108 profile positions (< 200) — a shared module, not a family assignment	0.0	36.0	36.0	1.0		2.8e-07	2.8e-07	0.0	0.022	0	108	0.194	541	NEZAVI_LOCUS4471	Nezara viridula	85310	0	Ran-binding protein 9	metazoa_nonvert
