accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0A899FYL3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	54.5	54.5	1.0		1.1e-12	1.1e-12	0.0	0.015	0	74	0.844	154	MERGE_002986	Pneumocystis wakefieldiae	38082	0	EF-hand domain-containing protein	fungi
A0A8A3P0E0	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	43.2	43.2	1.0		2.8e-09	2.8e-09	0.0	0.015	0	74	0.64	186	DSL72_000930	Monilinia vaccinii-corymbosi	61207	0	Calmodulin	fungi
A0A8A3P230	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	42.5	42.5	1.0		4.6e-09	4.6e-09	0.0	0.014	0	69	0.833	138	DSL72_004392	Monilinia vaccinii-corymbosi	61207	0	Calmodulin	fungi
A0A8E0QV87	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.0	58.0	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	IFM53868_08609	Aspergillus udagawae	91492	0	Calmodulin	fungi
A0A8E2DG78	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.7	54.7	1.0		9.8e-13	9.8e-13	0.0	0.013	0	64	0.805	149	OBBRIDRAFT_798978	Obba rivulosa	1052685	0	Calmodulin	fungi
A0A8E2EBR7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	K432DRAFT_381636	Lepidopterella palustris CBS 459.81	1314670	0	Calmodulin	fungi
A0A8E2EPK3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	AOQ84DRAFT_357335	Glonium stellatum	574774	0	Calmodulin	fungi
A0A8E2FCS2	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	33.8	33.8	1.0		2e-06	2e-06	0.0	0.029	0	143	0.212	669	AOQ84DRAFT_280800	Glonium stellatum	574774	0	Ran-binding protein-like protein	fungi
A0A8E5HY19	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	45.4	45.4	1.0		5.9e-10	5.9e-10	0.0	0.028	0	138	0.228	602	UV8b_07505	Ustilaginoidea virens	1159556	0	Protein SSH4	fungi
A0A8G0L832	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	41.0	41.0	1.0		1.3e-08	1.3e-08	0.0	0.029	0	143	0.21	670	H0G86_004609	Trichoderma simmonsii	1491479	0	Protein SSH4	fungi
A0A8G0PRB1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.4	57.4	1.0		1.5e-13	1.5e-13	0.0	0.015	0	74	0.872	149	H0G86_012860	Trichoderma simmonsii	1491479	0	Calmodulin	fungi
A0A8G1R2L2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.3	57.3	1.0		1.6e-13	1.6e-13	0.0	0.015	0	74	0.798	163	BO85DRAFT_519908	Aspergillus piperis CBS 112811	1448313	0	Calmodulin	fungi
A0A8G1S343	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.0	58.0	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	BO72DRAFT_443474	Aspergillus fijiensis CBS 313.89	1448319	0	Calmodulin	fungi
A0A8H2VAY9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.7	33.7	1.0		2e-06	2e-06	0.0	0.011	0	54	0.762	147	KABA2_01S02134	Maudiozyma barnettii	61262	0	Calmodulin	fungi
A0A8H2ZPN3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.5	31.5	1.0		9.3e-06	9.3e-06	0.0	0.012	0	59	0.611	193	SCLTRI_LOCUS4387	Sclerotinia trifoliorum	28548	0	Calmodulin	fungi
A0A8H2ZSF7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.3	58.3	1.0		8e-14	8e-14	0.0	0.015	0	74	0.872	149	SCLTRI_LOCUS7222	Sclerotinia trifoliorum	28548	0	Calmodulin	fungi
A0A8H2ZSN9	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	57.6	57.6	1.0		1.3e-13	1.3e-13	0.0	0.014	0	69	0.806	155	SCLTRI_LOCUS6923	Sclerotinia trifoliorum	28548	0	Calmodulin	fungi
A0A8H3ENU4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.5	57.5	1.0		1.4e-13	1.4e-13	0.0	0.015	0	74	0.878	148	GOMPHAMPRED_006246	Gomphillus americanus	1940652	0	Calmodulin	fungi
A0A8H3F163	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	HETSPECPRED_001739	Heterodermia speciosa	116794	0	Calmodulin	fungi
A0A8H3FD34	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	59.9	59.9	1.0		2.7e-14	2.7e-14	0.0	0.015	0	74	0.872	149	ALECFALPRED_001531	Alectoria fallacina	1903189	0	Calmodulin	fungi
A0A8H3IQA3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	50.1	50.1	1.0		2.4e-11	2.4e-11	0.0	0.015	0	74	0.818	154	IMSHALPRED_005931	Imshaugia aleurites	172621	0	Calmodulin	fungi
A0A8H3TSP8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.2	55.2	1.0		7e-13	7e-13	0.0	0.015	0	74	0.879	149	NliqN6_1936	Naganishia liquefaciens	104408	0	Calmodulin	fungi
A0A8H3U4F4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	EG327_009865	Venturia inaequalis	5025	0	Calmodulin	fungi
A0A8H3W549	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	55.6	55.6	1.0		5.1e-13	5.1e-13	0.0	0.015	0	74	0.596	218	GQ607_013271	Colletotrichum asianum	702518	0	Calmodulin	fungi
A0A8H3W604	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.3	35.3	1.0		6.6e-07	6.6e-07	0.0	0.012	0	59	0.723	159	GQ607_012923	Colletotrichum asianum	702518	0	Calmodulin	fungi
A0A8H3WF33	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	43.5	43.5	1.0		2.3e-09	2.3e-09	0.0	0.011	0	54	0.753	150	GQ607_009359	Colletotrichum asianum	702518	0	Calmodulin	fungi
A0A8H3X3D7	unassigned	none	module	ryr.hmm matched only 99 profile positions (< 200) — a shared module, not a family assignment	0.0	37.9	37.9	1.0		1.1e-07	1.1e-07	0.0	0.02	0	99	0.579	183	F8M41_010561	Gigaspora margarita	4874	0	SPRY-domain-containing protein	fungi
A0A8H3X7L2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	51.4	51.4	1.0		9.5e-12	9.5e-12	0.0	0.013	0	64	0.809	152	F8M41_007689	Gigaspora margarita	4874	0	Calmodulin	fungi
A0A8H3XFP5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	56.9	56.9	1.0		2.1e-13	2.1e-13	0.0	0.015	0	74	0.878	148	F8M41_001606	Gigaspora margarita	4874	0	Calmodulin	fungi
A0A8H3XIB5	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	73.3	73.3	1.0		2.4e-18	2.4e-18	0.0	0.027	0	133	0.243	575	F8M41_025989	Gigaspora margarita	4874	0	SPRY-domain-containing protein	fungi
A0A8H4AAG6	unassigned	none	module	ryr.hmm matched only 79 profile positions (< 200) — a shared module, not a family assignment	0.0	32.3	32.3	1.0		5.5e-06	5.5e-06	0.0	0.016	0	79	0.132	689	F8M41_026191	Gigaspora margarita	4874	0	Ash2-trithorax family protein	fungi
A0A8H4AE45	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	35.9	35.9	1.0		4.5e-07	4.5e-07	0.0	0.028	0	138	0.604	227	F8M41_023038	Gigaspora margarita	4874	0	SPRY-domain-containing protein	fungi
A0A8H4ARK6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	46.9	46.9	1.0		2.1e-10	2.1e-10	0.0	0.012	0	59	0.8	145	F8M41_014319	Gigaspora margarita	4874	0	Calmodulin	fungi
A0A8H4CCP3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	38.4	38.4	1.0		7.7e-08	7.7e-08	0.0	0.011	0	54	0.72	157	GCG54_00014814	Colletotrichum gloeosporioides	474922	0	Calmodulin	fungi
A0A8H4CJA0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	35.4	35.4	1.0		6.4e-07	6.4e-07	0.0	0.012	0	59	0.717	159	GCG54_00004166	Colletotrichum gloeosporioides	474922	0	Calmodulin	fungi
A0A8H4CQH6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	34.4	34.4	1.0		1.2e-06	1.2e-06	0.0	0.015	0	74	0.699	173	GCG54_00012590	Colletotrichum gloeosporioides	474922	0	Calmodulin	fungi
A0A8H4GMV0	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.0	58.0	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	CNMCM6805_008442	Aspergillus fumigatiaffinis	340414	0	Calmodulin	fungi
A0A8H4IQ44	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	48.2	48.2	1.0		8.8e-11	8.8e-11	0.0	0.015	0	74	0.733	172	GTA08_BOTSDO06945	Botryosphaeria dothidea	55169	0	Calmodulin	fungi
A0A8H4IRV5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	45.1	45.1	1.0		7.6e-10	7.6e-10	0.0	0.012	0	59	0.699	166	GTA08_BOTSDO04916	Botryosphaeria dothidea	55169	0	Calmodulin	fungi
A0A8H4KII1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	F53441_5234	Fusarium austroafricanum	2364996	0	Calmodulin	fungi
A0A8H4L6F4	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	53.6	53.6	1.0		2.1e-12	2.1e-12	0.0	0.015	0	74	0.39	333	FALBO_11180	Fusarium albosuccineum	1237068	0	Calmodulin	fungi
A0A8H4NWI7	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	41.1	41.1	1.0		1.2e-08	1.2e-08	0.0	0.027	0	133	0.182	737	FACUT_3386	Fusarium acutatum	78861	0	Protein SSH4	fungi
A0A8H4NX38	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	36.3	36.3	1.0		3.3e-07	3.3e-07	0.0	0.029	0	143	0.211	673	F53441_7891	Fusarium austroafricanum	2364996	0	Protein SSH4	fungi
A0A8H4PSS0	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	G6O67_003941	Ophiocordyceps sinensis	72228	0	Calmodulin	fungi
A0A8H4PX67	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	35.5	35.5	1.0		5.8e-07	5.8e-07	0.0	0.029	0	143	0.207	686	G6O67_001104	Ophiocordyceps sinensis	72228	0	Protein SSH4	fungi
A0A8H4Q2U5	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	52.2	52.2	1.0		5.6e-12	5.6e-12	0.0	0.014	0	69	0.159	841	GQ602_006093	Ophiocordyceps camponoti-floridani	2030778	0	ATP-dependent permease MDL2	fungi
A0A8H4QZ40	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	37.0	37.0	1.0		2.1e-07	2.1e-07	0.0	0.015	0	74	0.885	113	G7Y89_g14645	Cudoniella acicularis	354080	0	Calmodulin	fungi
A0A8H4RQU7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	42.4	42.4	1.0		4.9e-09	4.9e-09	0.0	0.013	0	64	0.179	680	G7Y89_g3712	Cudoniella acicularis	354080	0	Calmodulin	fungi
A0A8H4SQN7	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	40.5	40.5	1.0		1.8e-08	1.8e-08	0.0	0.027	0	133	0.202	663	FGADI_13151	Fusarium gaditjirri	282569	0	Protein SSH4	fungi
A0A8H4TE64	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		1.2e-07	1.2e-07	0.0	0.013	0	64	0.718	170	FSARC_11671	Fusarium sarcochroum	1208366	0	Calmodulin	fungi
A0A8H4TIT9	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	37.1	37.1	1.0		1.9e-07	1.9e-07	0.0	0.029	0	143	0.229	689	FSARC_10988	Fusarium sarcochroum	1208366	0	Protein SSH4	fungi
A0A8H4U463	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FSARC_3319	Fusarium sarcochroum	1208366	0	Calmodulin	fungi
A0A8H4VF91	unassigned	none	module	ryr.hmm matched only 143 profile positions (< 200) — a shared module, not a family assignment	0.0	36.1	36.1	1.0		3.8e-07	3.8e-07	0.0	0.029	0	143	0.208	678	GQ602_002048	Ophiocordyceps camponoti-floridani	2030778	0	Ran-binding protein 10	fungi
A0A8H4VJK8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	45.4	45.4	1.0		6.2e-10	6.2e-10	0.0	0.012	0	59	0.491	234	D9613_010655	Agrocybe pediades	84607	0	EF-hand domain-containing protein	fungi
A0A8H4W8H0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.1	34.1	1.0		1.5e-06	1.5e-06	0.0	0.011	0	54	0.471	119	G7Y89_g247	Cudoniella acicularis	354080	0	EF-hand domain-containing protein	fungi
A0A8H4X406	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FGADI_852	Fusarium gaditjirri	282569	0	Uncharacterized protein	fungi
A0A8H4XMX6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FZEAL_2257	Fusarium zealandicum	1053134	0	Calmodulin	fungi
A0A8H4YPA6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FANTH_13220	Fusarium anthophilum	48485	0	Uncharacterized protein	fungi
A0A8H5ASJ1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	53.4	53.4	1.0		2.4e-12	2.4e-12	0.0	0.012	0	59	0.626	190	D9619_010372	Psilocybe cf. subviscida	2480587	0	EF-hand domain-containing protein	fungi
A0A8H5ASK7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.2	49.2	1.0		4.4e-11	4.4e-11	0.0	0.012	0	59	0.228	522	D9619_010371	Psilocybe cf. subviscida	2480587	0	EF-hand domain-containing protein	fungi
A0A8H5CDP5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	55.8	55.8	1.0		4.5e-13	4.5e-13	0.0	0.013	0	64	0.732	164	D9611_009163	Ephemerocybe angulata	980116	0	EF-hand domain-containing protein	fungi
A0A8H5EB85	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	42.0	42.0	1.0		6.6e-09	6.6e-09	0.0	0.027	0	133	0.202	663	FANTH_1664	Fusarium anthophilum	48485	0	Protein SSH4	fungi
A0A8H5FZ41	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	51.9	51.9	1.0		6.5e-12	6.5e-12	0.0	0.012	0	59	0.595	200	D9756_007224	Leucocoprinus leucothites	201217	0	EF-hand domain-containing protein	fungi
A0A8H5FZ54	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.8	34.8	1.0		9.4e-07	9.4e-07	0.0	0.013	0	64	0.551	205	D9756_007226	Leucocoprinus leucothites	201217	0	EF-hand domain-containing protein	fungi
A0A8H5GK65	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		1.1e-08	1.1e-08	0.0	0.011	0	54	0.768	138	D9758_008978	Tetrapyrgos nigripes	182062	0	EF-hand domain-containing protein	fungi
A0A8H5H5S3	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	31.4	31.4	1.0		1e-05	1e-05	0.0	0.026	0	128	0.163	769	D9615_006400	Tricholomella constricta	117010	0	SPRY-domain-containing protein	fungi
A0A8H5HEA3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	39.7	39.7	1.0		3.1e-08	3.1e-08	0.0	0.011	0	54	0.673	159	D9615_005418	Tricholomella constricta	117010	0	EF-hand domain-containing protein	fungi
A0A8H5HX43	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	53.6	53.6	1.0		2.1e-12	2.1e-12	0.0	0.012	0	59	0.534	223	D9757_003963	Collybiopsis confluens	2823264	0	EF-hand domain-containing protein	fungi
A0A8H5IFC3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FPHYL_13299	Fusarium phyllophilum	47803	0	Calmodulin	fungi
A0A8H5J4H1	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	31.5	31.5	1.0		9.1e-06	9.1e-06	0.0	0.019	0	94	0.311	325	FPHYL_10263	Fusarium phyllophilum	47803	0	RANBPM-like protein (Fragment)	fungi
A0A8H5KLH2	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	40.6	40.6	1.0		1.7e-08	1.7e-08	0.0	0.027	0	133	0.181	742	FPCIR_13533	Fusarium pseudocircinatum	56676	0	RANBPM-like protein	fungi
A0A8H5LED9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	49.5	49.5	1.0		3.5e-11	3.5e-11	0.0	0.015	0	74	0.713	174	FSUBG_10825	Gibberella subglutinans	42677	0	Calmodulin	fungi
A0A8H5LRD5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	54.3	54.3	1.0		1.3e-12	1.3e-12	0.0	0.013	0	64	0.769	156	D9758_008979	Tetrapyrgos nigripes	182062	0	Calmodulin	fungi
A0A8H5M550	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	55.8	55.8	1.0		4.4e-13	4.4e-13	0.0	0.013	0	64	0.805	149	D9615_005419	Tricholomella constricta	117010	0	EF-hand domain-containing protein	fungi
A0A8H5MEI2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.6	35.6	1.0		5.6e-07	5.6e-07	0.0	0.011	0	54	0.647	170	D9757_003961	Collybiopsis confluens	2823264	0	EF-hand domain-containing protein	fungi
A0A8H5MNR3	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	42.0	42.0	1.0		6.6e-09	6.6e-09	0.0	0.027	0	133	0.202	663	FMEXI_10911	Fusarium mexicanum	751941	0	RANBPM-like protein	fungi
A0A8H5MXV8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FMEXI_6315	Fusarium mexicanum	751941	0	Calmodulin	fungi
A0A8H5NFN7	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	41.3	41.3	1.0		1e-08	1e-08	0.0	0.027	0	133	0.202	663	FNAPI_2584	Fusarium napiforme	42672	0	RANBPM-like protein	fungi
A0A8H5NRY7	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	40.8	40.8	1.0		1.5e-08	1.5e-08	0.0	0.027	0	133	0.202	663	FPANT_12100	Fusarium pseudoanthophilum	48495	0	RANBPM-like protein	fungi
A0A8H5PDL0	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	42.0	42.0	1.0		6.6e-09	6.6e-09	0.0	0.027	0	133	0.202	663	FSUBG_9431	Gibberella subglutinans	42677	0	RANBPM-like protein	fungi
A0A8H5QS23	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FTJAE_11715	Fusarium tjaetaba	1567544	0	Calmodulin	fungi
A0A8H5S8L2	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	41.3	41.3	1.0		1e-08	1e-08	0.0	0.027	0	133	0.202	663	FTJAE_2062	Fusarium tjaetaba	1567544	0	RANBPM-like protein	fungi
A0A8H5U094	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	40.8	40.8	1.0		1.5e-08	1.5e-08	0.0	0.027	0	133	0.18	744	FDENT_8876	Fusarium denticulatum	48507	0	RANBPM-like protein	fungi
A0A8H5UDN5	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FCIRC_3475	Fusarium circinatum	48490	0	Calmodulin	fungi
A0A8H5UG10	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	43.6	43.6	1.0		2.1e-09	2.1e-09	0.0	0.027	0	133	0.202	663	FCIRC_1163	Fusarium circinatum	48490	0	RANBPM-like protein	fungi
A0A8H5WK71	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	35.3	35.3	1.0		6.8e-07	6.8e-07	0.0	0.028	0	138	0.208	673	FHETE_6491	Fusarium heterosporum	42747	0	RANBPM-like protein	fungi
A0A8H5WY39	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FHETE_646	Fusarium heterosporum	42747	0	Calmodulin	fungi
A0A8H5XRC7	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	51.2	51.2	1.0		1.1e-11	1.1e-11	0.0	0.015	0	74	0.954	130	FGLOB1_12222	Fusarium globosum	78864	0	Calmodulin	fungi
A0A8H5XRG2	unassigned	none	module	ryr.hmm matched only 138 profile positions (< 200) — a shared module, not a family assignment	0.0	41.9	41.9	1.0		6.8e-09	6.8e-09	0.0	0.028	0	138	0.211	663	FGLOB1_11960	Fusarium globosum	78864	0	RANBPM-like protein	fungi
A0A8H5Z449	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.9	57.9	1.0		1.1e-13	1.1e-13	0.0	0.015	0	74	0.872	149	FMUND_1388	Fusarium mundagurra	1567541	0	Calmodulin	fungi
A0A8H6AV12	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.1	57.1	1.0		1.8e-13	1.8e-13	0.0	0.015	0	74	0.718	181	Bfra_004217ca	Botrytis fragariae	1964551	0	Calmodulin	fungi
A0A8H6DBA8	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	40.9	40.9	1.0		1.4e-08	1.4e-08	0.0	0.027	0	133	0.192	697	FMUND_9071	Fusarium mundagurra	1567541	0	RANBPM-like protein	fungi
A0A8H6ECY5	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	58.3	58.3	1.0		7.8e-14	7.8e-14	0.0	0.014	0	69	0.806	155	Bfra_010593	Botrytis fragariae	1964551	0	Calmodulin	fungi
A0A8H6FEV1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	59.8	59.8	1.0		2.9e-14	2.9e-14	0.0	0.015	0	74	0.861	151	HO133_010456	Letharia lupina	560253	0	Calmodulin	fungi
A0A8H6FLA8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	59.9	59.9	1.0		2.7e-14	2.7e-14	0.0	0.015	0	74	0.872	149	HO173_011137	Letharia columbiana	112416	0	Calmodulin	fungi
A0A8H6I7R4	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	56.4	56.4	1.0		2.9e-13	2.9e-13	0.0	0.013	0	64	0.805	149	DFP72DRAFT_882316	Ephemerocybe angulata	980116	0	Calmodulin	fungi
A0A8H6KNT8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	44.2	44.2	1.0		1.4e-09	1.4e-09	0.0	0.012	0	59	0.762	151	CPLU01_05139	Colletotrichum plurivorum	2175906	0	Calmodulin	fungi
A0A8H6M265	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.2	43.2	1.0		2.8e-09	2.8e-09	0.0	0.012	0	59	0.741	158	DFP72DRAFT_903550	Ephemerocybe angulata	980116	0	EF-hand domain-containing protein	fungi
