accession	assignment	confidence	evidence	reason	itpr_score	ryr_score	score_margin	rel_margin	itpr_evalue	ryr_evalue	best_evalue	itpr_coverage	ryr_coverage	itpr_positions	ryr_positions	target_coverage	length	gene	species	taxon_id	reviewed	protein_name	group
A0A9E7LAV2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	31.3	31.3	1.0		9.2e-06	9.2e-06	0.0	0.013	0	64	0.145	834	MUK42_15312	Musa troglodytarum	320322	0	STYKc	viridiplantae
A0A9I9D7Q5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	40.3	40.3	1.0		1.8e-08	1.8e-08	0.0	0.012	0	59	0.744	164	LOC103491224	Cucumis melo	3656	0	Calmodulin-2/4-like	viridiplantae
A0A9J5W237	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.5	31.5	1.0		8.3e-06	8.3e-06	0.0	0.012	0	59	0.489	237	H5410_059280	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5W3Z3	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	49.5	49.5	1.0		3e-11	3e-11	0.0	0.013	0	64	0.226	532	H5410_060019	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5WEJ3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.7	57.7	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	H5410_044090	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5WEK0	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.1	57.1	1.0		1.5e-13	1.5e-13	0.0	0.015	0	74	0.72	257	H5410_063937	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5WEL2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	41.2	41.2	1.0		1e-08	1e-08	0.0	0.015	0	74	0.778	158	H5410_063943	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5WGF2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	41.0	41.0	1.0		1.1e-08	1.1e-08	0.0	0.012	0	59	0.205	566	H5410_063806	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5WH60	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	36.7	36.7	1.0		2.2e-07	2.2e-07	0.0	0.015	0	74	0.881	135	H5410_063940	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5WIE1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.6	31.6	1.0		7.9e-06	7.9e-06	0.0	0.011	0	54	0.216	505	H5410_055743	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5WNW2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	40.7	40.7	1.0		1.4e-08	1.4e-08	0.0	0.012	0	59	0.218	524	H5410_057711	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5WRU9	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	38.4	38.4	1.0		6.6e-08	6.6e-08	0.0	0.019	0	94	0.207	479	H5410_057796	Solanum commersonii	4109	0	B30.2/SPRY domain-containing protein	viridiplantae
A0A9J5X4V7	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.6	46.6	1.0		2.3e-10	2.3e-10	0.0	0.011	0	54	0.375	296	H5410_052881	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5X561	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.5e-14	4.5e-14	0.0	0.015	0	74	0.872	149	H5410_053918	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5X5M3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.6	33.6	1.0		1.8e-06	1.8e-06	0.0	0.012	0	59	0.099	1137	H5410_053821	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5X7E5	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.0	34.0	1.0		1.5e-06	1.5e-06	0.0	0.013	0	64	0.194	607	H5410_053807	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5XCK0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.5	32.5	1.0		4.2e-06	4.2e-06	0.0	0.012	0	59	0.216	529	H5410_045034	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5XMF5	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	41.4	41.4	1.0		8.5e-09	8.5e-09	0.0	0.011	0	54	0.217	517	H5410_039939	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5Y204	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.1	36.1	1.0		3.3e-07	3.3e-07	0.0	0.012	0	59	0.208	544	H5410_044082	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5Y4E8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		5.2e-06	5.2e-06	0.0	0.012	0	59	0.533	225	H5410_035356	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5YFS2	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	45.4	45.4	1.0		5.2e-10	5.2e-10	0.0	0.013	0	64	0.23	521	H5410_039102	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5YMF6	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	48.4	48.4	1.0		6.5e-11	6.5e-11	0.0	0.013	0	64	0.82	150	H5410_032281	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5YR50	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	36.8	36.8	1.0		2.1e-07	2.1e-07	0.0	0.013	0	64	0.799	154	H5410_033546	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5YT13	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	45.7	45.7	1.0		4.2e-10	4.2e-10	0.0	0.014	0	69	0.878	147	H5410_034297	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5Z715	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.1	37.1	1.0		1.7e-07	1.7e-07	0.0	0.011	0	54	0.574	195	H5410_019699	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5ZEQ3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.7	31.7	1.0		7.1e-06	7.1e-06	0.0	0.011	0	54	0.659	173	H5410_021601	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J5ZJV8	unassigned	none	module	ryr.hmm matched only 128 profile positions (< 200) — a shared module, not a family assignment	0.0	88.2	88.2	1.0		6.6e-23	6.6e-23	0.0	0.026	0	128	0.113	1111	H5410_022999	Solanum commersonii	4109	0	RING-type E3 ubiquitin transferase	viridiplantae
A0A9J5ZN26	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	46.0	46.0	1.0		3.4e-10	3.4e-10	0.0	0.011	0	54	0.214	529	H5410_024812	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J5ZPN2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.7	45.7	1.0		4.2e-10	4.2e-10	0.0	0.011	0	54	0.307	362	H5410_013876	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J6A0J3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	59.2	59.2	1.0		3.8e-14	3.8e-14	0.0	0.015	0	74	0.872	149	H5410_017463	Solanum commersonii	4109	0	Uncharacterized protein	viridiplantae
A0A9J6A2P1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.6	33.6	1.0		2e-06	2e-06	0.0	0.012	0	59	0.701	164	H5410_018702	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6A979	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	41.5	41.5	1.0		8.1e-09	8.1e-09	0.0	0.012	0	59	0.8	145	H5410_006464	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6A9E1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.7	33.7	1.0		1.7e-06	1.7e-06	0.0	0.011	0	54	0.64	86	H5410_006455	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6ABS6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.4	37.4	1.0		1.4e-07	1.4e-07	0.0	0.011	0	54	0.671	173	H5410_006585	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6AGC9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	37.3	37.3	1.0		1.5e-07	1.5e-07	0.0	0.011	0	54	0.724	156	H5410_008927	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6AHZ3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.5	33.5	1.0		2e-06	2e-06	0.0	0.012	0	59	0.685	168	H5410_009174	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6AL45	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		2.3e-08	2.3e-08	0.0	0.011	0	54	0.622	185	H5410_010355	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6AQ83	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	61.4	61.4	1.0		8.2e-15	8.2e-15	0.0	0.015	0	74	0.694	255	H5410_011991	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6AUZ0	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	35.6	35.6	1.0		4.6e-07	4.6e-07	0.0	0.011	0	54	0.774	146	H5410_000106	Solanum commersonii	4109	0	EF-hand domain-containing protein	viridiplantae
A0A9J6AWA4	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	33.4	33.4	1.0		2.2e-06	2.2e-06	0.0	0.013	0	64	0.205	596	H5410_000358	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J6AWL6	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	38.6	38.6	1.0		6.1e-08	6.1e-08	0.0	0.012	0	59	0.191	598	H5410_000344	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J6AWN9	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.8	43.8	1.0		1.6e-09	1.6e-09	0.0	0.012	0	59	0.208	542	H5410_000730	Solanum commersonii	4109	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9J6AXA2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.8	57.8	1.0		9.9e-14	9.9e-14	0.0	0.015	0	74	0.872	149	H5410_000809	Solanum commersonii	4109	0	Uncharacterized protein	viridiplantae
A0A9K3ECT0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	45.3	45.3	1.0		5.6e-10	5.6e-10	0.0	0.012	0	59	0.365	310	HanXRQr2_Chr13g0565411	Helianthus annuus	4232	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9K3JWV7	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	38.7	38.7	1.0		5.5e-08	5.5e-08	0.0	0.019	0	94	0.218	463	HanXRQr2_Chr01g0035721	Helianthus annuus	4232	0	B30.2/SPRY domain, concanavalin A-like lectin/glucanase domain superfamily	viridiplantae
A0A9K3MZK4	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	91.0	91.0	1.0		9.9e-24	9.9e-24	0.0	0.013	0	64	0.569	399	HanXRQr2_Chr11g0484831	Helianthus annuus	4232	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9K3NLW1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	52.4	52.4	1.0		4e-12	4e-12	0.0	0.012	0	59	0.657	172	HanXRQr2_Chr05g0193401	Helianthus annuus	4232	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7MEZ7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	38.3	38.3	1.0		7.4e-08	7.4e-08	0.0	0.013	0	64	0.18	657	SHERM_00783	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7MHH6	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.1	34.1	1.0		1.3e-06	1.3e-06	0.0	0.011	0	54	0.61	187	SHERM_10255	Striga hermonthica	68872	0	Calmodulin-like protein 1	viridiplantae
A0A9N7MJW6	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.7	57.7	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	SHERM_00785	Striga hermonthica	68872	0	Calmodulin-7	viridiplantae
A0A9N7MTY7	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	46.3	46.3	1.0		2.9e-10	2.9e-10	0.0	0.013	0	64	0.801	151	SHERM_14495	Striga hermonthica	68872	0	Calmodulin-like protein 8	viridiplantae
A0A9N7MU89	unassigned	none	module	ryr.hmm matched only 94 profile positions (< 200) — a shared module, not a family assignment	0.0	37.7	37.7	1.0		1.1e-07	1.1e-07	0.0	0.019	0	94	0.234	427	SHERM_15333	Striga hermonthica	68872	0	Protein TRAUCO	viridiplantae
A0A9N7MZI4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	36.1	36.1	1.0		3.4e-07	3.4e-07	0.0	0.012	0	59	0.704	162	SHERM_16459	Striga hermonthica	68872	0	Probable calcium-binding protein CML23	viridiplantae
A0A9N7N2F7	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	43.6	43.6	1.0		1.8e-09	1.8e-09	0.0	0.012	0	59	0.377	308	SHERM_20169	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7N3J1	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.8	57.8	1.0		9.7e-14	9.7e-14	0.0	0.015	0	74	0.691	188	SHERM_22606	Striga hermonthica	68872	0	Calmodulin-5	viridiplantae
A0A9N7N4S9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	42.8	42.8	1.0		3.2e-09	3.2e-09	0.0	0.011	0	54	0.227	493	SHERM_18452	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7N4T4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.8	31.8	1.0		6.5e-06	6.5e-06	0.0	0.012	0	59	0.198	560	SHERM_20383	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7N7J6	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	32.0	32.0	1.0		5.9e-06	5.9e-06	0.0	0.013	0	64	0.203	591	SHERM_20027	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7N7X9	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	42.2	42.2	1.0		5e-09	5e-09	0.0	0.011	0	54	0.211	530	SHERM_21955	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7NAA2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	31.4	31.4	1.0		8.9e-06	8.9e-06	0.0	0.011	0	54	0.208	543	SHERM_01996	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7ND66	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.5	33.5	1.0		2e-06	2e-06	0.0	0.012	0	59	0.216	532	SHERM_23185	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7NGV8	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	48.1	48.1	1.0		8.4e-11	8.4e-11	0.0	0.012	0	59	0.22	514	SHERM_24307	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7NJ91	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.6	32.6	1.0		3.8e-06	3.8e-06	0.0	0.012	0	59	0.216	532	SHERM_28118	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7NQ47	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.1	33.1	1.0		2.6e-06	2.6e-06	0.0	0.011	0	54	0.523	216	SHERM_28524	Striga hermonthica	68872	0	Calmodulin-like protein 5	viridiplantae
A0A9N7NS61	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	45.6	45.6	1.0		4.6e-10	4.6e-10	0.0	0.011	0	54	0.207	531	SHERM_03060	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7NSQ8	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.5e-14	4.5e-14	0.0	0.015	0	74	0.872	149	SHERM_04085	Striga hermonthica	68872	0	Calmodulin-7	viridiplantae
A0A9N7NUB7	unassigned	none	module	ryr.hmm matched only 133 profile positions (< 200) — a shared module, not a family assignment	0.0	85.8	85.8	1.0		3.5e-22	3.5e-22	0.0	0.027	0	133	0.093	1414	SHERM_05752	Striga hermonthica	68872	0	RING-type E3 ubiquitin transferase	viridiplantae
A0A9N7NX86	unassigned	none	module	ryr.hmm matched only 69 profile positions (< 200) — a shared module, not a family assignment	0.0	50.9	50.9	1.0		1.2e-11	1.2e-11	0.0	0.014	0	69	0.235	528	SHERM_04808	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7NXT1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	33.3	33.3	1.0		2.4e-06	2.4e-06	0.0	0.011	0	54	0.718	156	SHERM_05907	Striga hermonthica	68872	0	Probable calcium-binding protein CML27	viridiplantae
A0A9N7P0D3	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	33.4	33.4	1.0		2.2e-06	2.2e-06	0.0	0.012	0	59	0.697	165	SHERM_07728	Striga hermonthica	68872	0	Probable calcium-binding protein CML17	viridiplantae
A0A9N7P2K3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	39.7	39.7	1.0		2.7e-08	2.7e-08	0.0	0.011	0	54	0.601	188	SHERM_07446	Striga hermonthica	68872	0	Probable calcium-binding protein CML25	viridiplantae
A0A9N7R8S4	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	31.8	31.8	1.0		6.7e-06	6.7e-06	0.0	0.012	0	59	0.196	565	SHERM_16679	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7RFB1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	50.0	50.0	1.0		2.1e-11	2.1e-11	0.0	0.013	0	64	0.823	147	SHERM_23758	Striga hermonthica	68872	0	Calmodulin-1	viridiplantae
A0A9N7RHD0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	32.1	32.1	1.0		5.5e-06	5.5e-06	0.0	0.012	0	59	0.617	183	SHERM_23667	Striga hermonthica	68872	0	Probable calcium-binding protein CML25	viridiplantae
A0A9N7RK69	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	51.6	51.6	1.0		7.3e-12	7.3e-12	0.0	0.013	0	64	0.323	378	SHERM_26460	Striga hermonthica	68872	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9N7RML0	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.9	34.9	1.0		7.6e-07	7.6e-07	0.0	0.012	0	59	0.76	154	SHERM_28800	Striga hermonthica	68872	0	Calmodulin-like protein 7	viridiplantae
A0A9N7RS96	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	34.9	34.9	1.0		8e-07	8e-07	0.0	0.011	0	54	0.586	191	SHERM_05939	Striga hermonthica	68872	0	Calmodulin-like protein 5	viridiplantae
A0A9P0YK44	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.6	32.6	1.0		3.9e-06	3.9e-06	0.0	0.011	0	54	0.215	522	CEURO_LOCUS1964	Cuscuta europaea	41803	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9P0YNR2	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	37.8	37.8	1.0		1e-07	1e-07	0.0	0.012	0	59	0.675	169	CEURO_LOCUS3718	Cuscuta europaea	41803	0	EF-hand domain-containing protein (Fragment)	viridiplantae
A0A9P0YNU5	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	49.8	49.8	1.0		2.5e-11	2.5e-11	0.0	0.012	0	59	0.64	186	CEURO_LOCUS3719	Cuscuta europaea	41803	0	EF-hand domain-containing protein	viridiplantae
A0A9P0YRF2	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.0	40.0	1.0		2.3e-08	2.3e-08	0.0	0.011	0	54	0.21	534	CEURO_LOCUS4358	Cuscuta europaea	41803	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9P0YWI4	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	42.4	42.4	1.0		4.2e-09	4.2e-09	0.0	0.011	0	54	0.215	516	CEURO_LOCUS6394	Cuscuta europaea	41803	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9P0Z1K3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	38.5	38.5	1.0		6.3e-08	6.3e-08	0.0	0.011	0	54	0.713	160	CEURO_LOCUS8400	Cuscuta europaea	41803	0	EF-hand domain-containing protein	viridiplantae
A0A9P0Z1Y1	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	44.8	44.8	1.0		8.1e-10	8.1e-10	0.0	0.012	0	59	0.222	513	CEURO_LOCUS8663	Cuscuta europaea	41803	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9P0ZGJ1	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	32.2	32.2	1.0		5e-06	5e-06	0.0	0.011	0	54	0.55	211	CEURO_LOCUS14914	Cuscuta europaea	41803	0	EF-hand domain-containing protein	viridiplantae
A0A9P0ZHZ9	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.4e-14	4.4e-14	0.0	0.015	0	74	0.872	149	CEURO_LOCUS15139	Cuscuta europaea	41803	0	EF-hand domain-containing protein	viridiplantae
A0A9P0ZKF2	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	58.9	58.9	1.0		4.6e-14	4.6e-14	0.0	0.015	0	74	0.872	149	CEURO_LOCUS15789	Cuscuta europaea	41803	0	EF-hand domain-containing protein	viridiplantae
A0A9P0ZST0	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	32.8	32.8	1.0		3.3e-06	3.3e-06	0.0	0.013	0	64	0.724	163	CEURO_LOCUS19019	Cuscuta europaea	41803	0	EF-hand domain-containing protein	viridiplantae
A0A9P0ZW35	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	44.6	44.6	1.0		9e-10	9e-10	0.0	0.011	0	54	0.596	188	CEURO_LOCUS20414	Cuscuta europaea	41803	0	EF-hand domain-containing protein	viridiplantae
A0A9P0ZYU1	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.3	34.3	1.0		1.2e-06	1.2e-06	0.0	0.013	0	64	0.308	393	CEURO_LOCUS21584	Cuscuta europaea	41803	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9P1DYX3	unassigned	none	module	ryr.hmm matched only 74 profile positions (< 200) — a shared module, not a family assignment	0.0	57.7	57.7	1.0		1e-13	1e-13	0.0	0.015	0	74	0.872	149	CEURO_LOCUS1839	Cuscuta europaea	41803	0	EF-hand domain-containing protein	viridiplantae
A0A9P1DZ03	unassigned	none	module	ryr.hmm matched only 64 profile positions (< 200) — a shared module, not a family assignment	0.0	34.0	34.0	1.0		1.4e-06	1.4e-06	0.0	0.013	0	64	0.215	568	CEURO_LOCUS2062	Cuscuta europaea	41803	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9P1DZ71	unassigned	none	module	ryr.hmm matched only 59 profile positions (< 200) — a shared module, not a family assignment	0.0	34.8	34.8	1.0		8.2e-07	8.2e-07	0.0	0.012	0	59	0.201	562	CEURO_LOCUS2052	Cuscuta europaea	41803	0	non-specific serine/threonine protein kinase	viridiplantae
A0A9P1E5S3	unassigned	none	module	ryr.hmm matched only 54 profile positions (< 200) — a shared module, not a family assignment	0.0	40.9	40.9	1.0		1.2e-08	1.2e-08	0.0	0.011	0	54	0.2	556	CEURO_LOCUS8224	Cuscuta europaea	41803	0	non-specific serine/threonine protein kinase	viridiplantae
