Proteome Id	Organism	Organism Id	Protein count
UP000295270	Flavobacterium circumlabens	2133765	4862
UP000295274	Maribacter caenipelagi	1447781	3706
UP000295277	Rhodovulum steppense	540251	3581
UP000295278	Flavobacterium caseinilyticum	2541732	3281
UP000295280	Macrococcus carouselicus	69969	2133
UP000295281	Actinorugispora endophytica	1605990	4593
UP000295292	Sphingobacterium yanglingense	1437280	4631
UP000295293	Tahibacter aquaticus	520092	5664
UP000295301	Antarcticimicrobium luteum	2547397	4345
UP000295302	Nonomuraea terrae	2530383	8976
UP000295304	Varunaivibrio sulfuroxidans	1773489	2811
UP000295310	Macrococcus brunensis	198483	2147
UP000295313	Epilithonimonas xixisoli	1476462	3209
UP000295325	Fonticella tunisiensis	1096341	2943
UP000295328	Macrococcus hajekii	198482	2171
UP000295334	Flaviaestuariibacter flavus	2502780	3213
UP000295341	Panacagrimonas perspica	381431	4772
UP000295344	Amnibacterium kyonggiense	595671	3603
UP000295345	Streptomyces hainanensis	402648	7007
UP000295351	Shinella granuli	323621	6305
UP000295357	Roseateles asaccharophilus	582607	3851
UP000295361	Roseateles toxinivorans	270368	5633
UP000295366	Rathayibacter tanaceti	1671680	2985
UP000295367	Sulfurirhabdus autotrophica	1706046	3698
UP000295371	Naumannella halotolerans	993414	3108
UP000295375	Permianibacter aggregans	1510150	3735
UP000295380	Chromohalobacter marismortui	42055	3260
UP000295382	Paucimonas lemoignei (Pseudomonas lemoignei)	29443	3805
UP000295388	Kribbella caucasensis	2512215	8831
UP000295390	Tenacibaculum caenipelagi	1325435	3082
UP000295391	Maritalea mobilis	483324	3350
UP000295399	Rhodothalassium salexigens DSM 2132	1188247	2870
UP000295408	Peribacillus frigoritolerans	450367	4410
UP000295411	Arthrobacter crusticola	2547960	3325
UP000295414	Thermomonas haemolytica	141949	2346
UP000295416	Scopulibacillus darangshiensis	442528	4593
UP000295418	Paenibacillus albiflavus	2545760	4798
UP000295431	Actinomadura bangladeshensis	453573	7888
UP000295433	Samsonia erythrinae	160434	3487
UP000295438	Algoriphagus formosus	2007308	3726
UP000295443	Parasulfuritortus cantonensis	2528202	2975
UP000295444	Labedaea rhizosphaerae	598644	7717
UP000295447	Kribbella kalugense	2512221	7976
UP000295453	Nocardioides jejuensis	2502782	3119
UP000295455	Mariniflexile fucanivorans	264023	3991
UP000295468	Zeaxanthinibacter enoshimensis	392009	2926
UP000295479	Flavobacterium cellulosilyticum	2541731	3677
UP000295493	Stakelama pacifica	517720	3799
UP000295496	Lonepinella koalarum	53417	2301
UP000295499	Pedobacter duraquae	425511	4663
UP000295500	Aminicella lysinilytica	433323	2119
UP000295504	Serpentinicella alkaliphila	1734049	2966
UP000295509	Paraburkholderia rhizosphaerae	480658	6658
UP000295510	Tepidicella xavieri	360241	2634
UP000295511	Arthrobacter terricola	2547396	5023
UP000295515	Longibaculum muris	1796628	3164
UP000295518	Mycoplasma testudineum	244584	783
UP000295525	Paralcaligenes ureilyticus	627131	3977
UP000295530	Scandinavium goeteborgense	1851514	4446
UP000295531	Idiomarina aquatica	1327752	2765
UP000295537	Nicoletella semolina	271160	1837
UP000295543	Luteimonas terrae	1530191	3153
UP000295547	Rhizobium azibense	1136135	6438
UP000295554	Seongchinamella unica	2547392	3703
UP000295558	Paenilisteria rocourtiae	647910	3094
UP000295560	Pseudonocardia endophytica	401976	6902
UP000295565	Celerinatantimonas diazotrophica	412034	3525
UP000295573	Kribbella antiqua	2512217	7760
UP000295578	Actinomadura darangshiensis	705336	9026
UP000295601	Leucobacter luti	340320	3417
UP000295611	Paludibacterium purpuratum	1144873	3774
UP000295620	Pedobacter metabolipauper	425513	4545
UP000295621	Jiangella ureilytica	2530374	5627
UP000295626	Micromonospora fluostatini	1629071	3712
UP000295632	Aureibacillus halotolerans	1508390	4165
UP000295636	Paenibacillus piri	2547395	6802
UP000295645	Luteibacter rhizovicinus	242606	3849
UP000295649	Methylomonas methanica	421	4628
UP000295657	Mesocricetibacter intestinalis	1521930	1827
UP000295658	Thermolongibacillus altinsuensis	575256	2961
UP000295662	Prosthecobacter fusiformis	48464	4708
UP000295668	Pedobacter changchengzhani	2529274	3293
UP000295673	Shimia isoporae	647720	4080
UP000295674	Saccharopolyspora terrae	2530384	5987
UP000295678	Tepidamorphus gemmatus	747076	3554
UP000295680	Actinocrispum wychmicini	1213861	10734
UP000295681	Leuconostoc fallax	1251	1619
UP000295689	Mesobacillus foraminis	279826	5324
UP000295696	Primorskyibacter sedentarius	745311	4734
UP000295701	Palleronia sediminis	2547833	3259
UP000295705	Actinomycetospora succinea	663603	6278
UP000295706	Arundinibacter roseus	2070510	4679
UP000295707	Thiogranum longum	1537524	2795
UP000295709	Chryseobacterium daecheongense	192389	3534
UP000295710	Extibacter muris	1796622	3489
UP000295711	Frisingicoccus caecimuris	1796636	2610
UP000295714	Winogradskyella wandonensis	1442586	2692
UP000295717	Thiobaca trueperi	127458	3588
UP000295718	Kineothrix alysoides	1469948	4121
UP000295719	Biostraticola tofi	466109	3912
UP000295722	Paraburkholderia silviterrae	2528715	7801
UP000295724	Marinicella litoralis	644220	2897
UP000295726	Muricomes intestini	1796634	3490
UP000295727	Paraburkholderia pallida	2547399	8756
UP000295729	Marinomonas communis	28254	3517
UP000295733	Rhodovulum adriaticum (Rhodopseudomonas adriatica)	35804	3239
UP000295735	Macrococcus equipercicus	69967	2172
UP000295741	Sediminibacterium goheungense	1086393	3224
UP000295748	Microbacterium wangchenii	2541726	3608
UP000295756	Leuconostoc kimchii	136609	1867
UP000295757	Mycoplasmopsis mustelae	171289	686
UP000295763	Cricetibacter osteomyelitidis	1521931	2525
UP000295764	Curtobacterium flaccumfaciens	2035	3574
UP000295765	Plasticicumulans lactativorans	1133106	3868
UP000295773	Longicatena caecimuris	1796635	2720
UP000295777	Phorcysia thermohydrogeniphila	936138	1636
UP000295783	Dongia mobilis	578943	3804
UP000295788	Tepidibacillus fermentans	1281767	2415
UP000295793	Reinekea marinisedimentorum	230495	3800
UP000295794	Iodobacter fluviatilis	537	4465
UP000295807	Anseongella ginsenosidimutans	496056	3575
UP000295814	Seonamhaeicola sediminis	2528206	2947
UP000295818	Kribbella orskensis	2512216	8916
UP000295830	Halospina denitrificans	332522	3014
UP000295832	Orenia marismortui	46469	3116
UP000296144	Candidatus Pantoea edessiphila	2044610	689
UP000296159	Brenneria corticis	2173106	4686
UP000296201	Hydrogenovibrio crunogenus	39765	2276
UP000296284	Citrobacter tructae	2562449	4515
UP000296352	Corynebacterium endometrii	2488819	2172
UP000296469	Cellulomonas shaoxiangyii	2566013	3337
UP000296862	Flavobacterium sangjuense	2518177	2637
UP000296883	Vagococcus xieshaowenii	2562451	1873
UP000297031	Muribaculum gordoncarteri	2530390	2793
UP000297149	Duncaniella dubosii	2518971	2863
UP000297225	Porphyromonas levii	28114	1990
UP000297239	Leptospira kanakyensis	2484968	3900
UP000297241	Leptospira dzoumogneensis	2484904	3723
UP000297244	Thermus tengchongensis	1214928	2529
UP000297258	Massilia horti	2562153	4650
UP000297273	Leptospira langatensis	2484983	3643
UP000297318	Serinibacter arcticus	1655435	2999
UP000297348	Levilactobacillus suantsaiihabitans	2487722	2501
UP000297352	Leptospira levettii	2023178	3666
UP000297391	Pseudomonas kairouanensis	2293832	6075
UP000297403	Cryobacterium shii	1259235	3090
UP000297407	Flavobacterium humi	2562683	3054
UP000297422	Leptospira stimsonii	2202203	4482
UP000297429	Pedobacter alluvionis	475253	4837
UP000297447	Cryobacterium frigoriphilum	1259150	3862
UP000297453	Leptospira semungkisensis	2484985	3558
UP000297454	Helcococcus ovis	72026	1566
UP000297459	Staphylococcus pragensis	1611836	2310
UP000297465	Leptospira montravelensis	2484961	3686
UP000297472	Cryobacterium cryoconiti	1259239	3085
UP000297475	Natronospirillum operosum	2759953	3948
UP000297477	Micrococcus lylae	1273	2229
UP000297496	Nocardioides eburneiflavus	2518372	4495
UP000297535	Methylobacterium nonmethylotrophicum	1141884	6888
UP000297540	Mucilaginibacter psychrotolerans	1524096	5520
UP000297549	Hymenobacter aquaticus	1867101	4454
UP000297564	Ramlibacter rhizophilus	1781167	4252
UP000297567	Leptospira jelokensis	2484931	3619
UP000297597	Pelotomaculum propionicicum	258475	3787
UP000297598	Staphylococcus petrasii	1276936	2458
UP000297604	Cryobacterium glucosi	1259175	3479
UP000297608	Cryobacterium algoricola	1259183	3692
UP000297609	Leptospira kemamanensis	2484942	3436
UP000297617	Leptospira bouyouniensis	2484911	3746
UP000297626	Cryobacterium serini	1259201	3197
UP000297635	Duncaniella freteri	2530391	2847
UP000297643	Cryobacterium mannosilyticum	1259190	3298
UP000297647	Algoriphagus kandeliae	2562278	3350
UP000297649	Leptospira bandrabouensis	2484903	3856
UP000297654	Cryobacterium luteum	1424661	3476
UP000297693	Leptospira ognonensis	2484945	3660
UP000297706	Methylotenera oryzisoli	2080758	2485
UP000297713	Methylacidiphilum caldifontis	2795386	2018
UP000297714	Caproiciproducens galactitolivorans	642589	2438
UP000297720	Aeromonas taiwanensis	633417	4217
UP000297729	Duganella callida	2561932	5801
UP000297734	Pseudomonas nabeulensis	2293833	6048
UP000297737	Glacieibacterium arshaanense	2511025	3035
UP000297739	Hymenobacter elongatus	877208	4080
UP000297741	Pseudotabrizicola sediminis	2486418	3714
UP000297753	Vibrio ouci	2499078	4852
UP000297762	Leptospira sarikeiensis	2484943	3925
UP000297776	Jeotgalibacillus salarius	546023	3354
UP000297792	Mycolicibacterium peregrinum (Mycobacterium peregrinum)	43304	6102
UP000297834	Alkanindiges illinoisensis	197183	2733
UP000297839	Ramlibacter humi	2530451	4139
UP000297851	Cryobacterium sandaracinum	1259247	3110
UP000297853	Cryobacterium sinapicolor	1259236	3152
UP000297855	Leptospira fluminis	2484979	3342
UP000297861	Indolivaga capnocytophagoides	45254	3764
UP000297866	Cryobacterium tagatosivorans	1259199	3422
UP000297871	Leptospira koniambonensis	2484950	3929
UP000297872	Segatella hominis	2518605	3238
UP000297890	Candidatus Macondimonas diazotrophica	2305248	2722
UP000297891	Leptospira brenneri	2023182	3593
UP000297900	Cohnella luojiensis	652876	4577
UP000297907	Cryobacterium adonitolivorans	1259189	3375
UP000297918	Leptospira bourretii	2484962	3903
UP000297940	Leptospira mtsangambouensis	2484912	3764
UP000297948	Streptomyces palmae	1701085	6120
UP000297966	Bradyrhizobium niftali	2560055	8621
UP000297972	Paracoccus liaowanqingii	2560053	4493
UP000297975	Filobacillus milosensis	94137	3330
UP000297982	Halobacillus salinus	192814	3800
UP000297983	Cryobacterium gelidum	1259164	3053
UP000297986	Streptococcus rubneri	1234680	1948
UP000297998	Empedobacter tilapiae	2491114	3373
UP000298003	Cellulosimicrobium funkei	264251	3802
UP000298009	Leptospira noumeaensis	2484964	3758
UP000298017	Kocuria rhizophila	72000	2231
UP000298021	Companilactobacillus suantsaicola	2487723	2391
UP000298049	Hydrocarboniclastica marina	2259620	3673
UP000298050	Mangrovimicrobium sediminis	2562682	4187
UP000298057	Leptospira selangorensis	2484982	4155
UP000298058	Leptospira idonii	1193500	3724
UP000298097	Leptospira andrefontaineae	2484976	3892
UP000298112	Leptospira vanthielii	293085	3752
UP000298125	Leptospira perdikensis	2484948	3679
UP000298127	Orlajensenia leifsoniae	2561933	3455
UP000298133	Gammaproteobacteria bacterium LSUCC0057	2559237	1957
UP000298154	Cryobacterium ruanii	1259197	2975
UP000298159	Streptomyces bauhiniae	2340725	5949
UP000298170	Cryobacterium suzukii	1259198	3100
UP000298173	Cryobacterium glaciale	1259145	3311
UP000298179	Jiella endophytica	2558362	4547
UP000298180	Ramlibacter henchirensis	204072	4521
UP000298196	Salmonella enterica subsp. enterica serovar Poona	436295	5880
UP000298200	Leptospira yanagawae	293069	3630
UP000298213	Sphingomonas parva (ex Maeng et al. 2020)	2555898	4021
UP000298216	Brevundimonas intermedia	74315	3176
UP000298218	Cryobacterium psychrophilum	41988	3267
UP000298225	Bradyrhizobium frederickii	2560054	7388
UP000298252	Cryobacterium flavum	1424659	3686
UP000298263	Leptospira congkakensis	2484932	3672
UP000298264	Leptospira ilyithenensis	2484901	3848
UP000298277	Leptospira gomenensis	2484974	3801
UP000298284	Hymenobacter wooponensis	1525360	4961
UP000298313	Cryobacterium fucosi	1259157	3130
UP000298324	Pelotomaculum schinkii	78350	4132
UP000298325	Marinobacter confluentis	1697557	3435
UP000298337	Hymenobacter fodinae	2510796	5091
UP000298347	Sporolactobacillus shoreae	1465501	3461
UP000298355	Cryobacterium breve	1259258	3157
UP000298358	Microbacterium paludicola	300019	3006
UP000298381	Soehngenia longivitae	2562294	1787
UP000298412	Cryobacterium algoritolerans	1259184	3296
UP000298424	Cryobacterium lyxosi	1259228	3119
UP000298433	Cryobacterium cheniae	1259262	2868
UP000298438	Zemynaea arenosa	2561931	4573
UP000298458	Leptospira fletcheri	2484981	3326
UP000298460	Desulfosporosinus fructosivorans	2018669	5570
UP000298468	Cryobacterium lactosi	1259202	4208
UP000298471	Hymenobacter metallicola	2563114	4993
UP000298482	Staphylococcus croceilyticus	319942	2198
UP000298484	Lentibacillus salicampi	175306	3721
UP000298488	Terrimesophilobacter mesophilus	433647	2302
UP000298513	Streptomyces griseoluteus	29306	6044
UP000298517	Gramella jeungdoensis	708091	3093
UP000298588	Phreatobacter aquaticus	2570229	4643
UP000298602	Desulfoglaeba alkanexedens ALDC	980445	2850
UP000298615	Vagococcus zengguangii	2571750	1965
UP000298616	Mangrovivirga cuniculi	2715131	3895
UP000298631	Pseudorhodobacter turbinis	2500533	3753
UP000298642	Dysosmobacter welbionis	2093857	3262
UP000298653	Anaerostipes rhamnosivorans	1229621	3552
UP000298656	Trinickia violacea	2571746	7436
UP000298681	Luteimonas yindakuii	2565782	2668
UP000298714	Hankyongella ginsenosidimutans	1763828	1977
UP000298715	Spiroplasma melliferum	2134	1251
UP000298763	Pseudoduganella umbonata	864828	6031
UP000298781	Phreatobacter stygius	1940610	6746
UP000298805	Caminibacter pacificus	1424653	1953
UP000298860	Gandjariella thermophila	1931992	5737
UP000299290	Streptomyces antimycoticus	68175	10205
UP000299580	Brenneria rubrifaciens	55213	3315
UP000300142	Sphaerospermopsis reniformis	531300	5397
UP000300879	Paenibacillus algicola	2565926	4162
UP000301309	Streptomyces violaceusniger	68280	11194
UP000301475	Ruminococcus bovis	2564099	2158
UP000301751	Pseudaquabacterium pictum	2315236	5458
UP000302163	Jejuibacter calystegiae	2579935	4678
UP000303581	Veillonella tobetsuensis	1110546	1869
UP000303847	Brenneria nigrifluens DSM 30175 = ATCC 13028	1121120	4334
UP000304864	Thiomicrorhabdus sediminis	2580412	2078
UP000304880	Paracoccus haeundaensis	225362	3910
UP000304900	Dyadobacter frigoris	2576211	6805
UP000304912	Salinimonas iocasae	2572577	3632
UP000304941	Pseudomonas edaphica	2006980	6506
UP000304953	Petralouisia muris	3032872	5340
UP000305041	Parasedimentitalea maritima	2578117	4560
UP000305109	Rhodococcus oryzae	2571143	4820
UP000305202	Martelella alba	2590451	4973
UP000305233	Arthrobacter echini	1529066	2848
UP000305238	Actinomadura geliboluensis	882440	8474
UP000305267	Methylobacterium terricola	2583531	6981
UP000305282	Candidatus Frankia alpina	2699483	3955
UP000305398	Hymenobacter jejuensis	2502781	4100
UP000305401	Muribaculum caecicola	3038144	2262
UP000305417	Aliarcobacter cibarius	255507	2235
UP000305451	Marinicauda pacifica	1133559	2862
UP000305471	Alteromonas portus	2565549	3826
UP000305517	Hymenobacter jeollabukensis	2025313	5132
UP000305526	Testudinibacter aquarius	1524974	2465
UP000305539	Trinickia terrae	2571161	6350
UP000305546	Amycolatopsis alkalitolerans	2547244	6455
UP000305654	Lichenicoccus roseus	2683649	4254
UP000305673	Rhizobium indicum	2583231	6975
UP000305674	Ferrimonas sediminicola	2569538	3527
UP000305675	Ferrimonas aestuarii	2569539	4149
UP000305709	Rubellimicrobium roseum	687525	4478
UP000305730	Pseudoalteromonas citrea	43655	4472
UP000305751	Bacteroides acidifaciens	85831	3753
UP000305760	Arenimonas terrae	2546226	3016
UP000305778	Actinacidiphila oryziradicis	2571141	9780
UP000305792	Glycomyces paridis	2126555	4808
UP000305836	Kribbella jiaozuonensis	2575441	7872
UP000305848	Ilyomonas limi	2575867	4606
UP000305881	Methylotuvimicrobium buryatense (Methylomicrobium buryatense)	95641	4115
UP000305887	Rubellimicrobium rubrum	2585369	4087
UP000305888	Paroceanicella profunda	2579971	4636
UP000305906	Streptomyces montanus	2580423	8756
UP000305921	Streptomyces marianii	1817406	7335
UP000305929	Streptomyces lasalocidi (Streptomyces lasaliensis)	324833	7083
UP000305939	Robertkochia marina	1227945	2974
UP000306038	Chryseobacterium candidae	1978493	4043
UP000306113	Thalassobius vesicularis	1294297	3652
UP000306145	Micromonospora orduensis	1420891	6215
UP000306147	Sphingomonas gei	1395960	4115
UP000306192	Subtercola vilae	2056433	3658
UP000306196	Phragmitibacter flavus	2576071	4729
UP000306223	Paracoccus hibiscisoli	2023261	3698
UP000306229	Aureibaculum algae	2584122	4205
UP000306236	Lampropedia aestuarii	2562762	3452
UP000306272	Pseudomonas jessenii	77298	5533
UP000306274	Streptomyces rhizosphaericola	2564098	6256
UP000306300	Staphylococcus haemolyticus	1283	2337
UP000306317	Rhodanobacter lindaniclasticus	75310	3582
UP000306319	Lepagella muris	3032870	3909
UP000306324	Candidatus Accumulibacter phosphatis	327160	4605
UP000306402	Dyadobacter luticola	1979387	5314
UP000306409	Ruminiclostridium herbifermentans	2488810	3670
UP000306416	Geomonas terrae	2562681	3868
UP000306441	Ollibium composti	2675109	4342
UP000306477	Bacillus timonensis	1033734	4630
UP000306509	Robinsoniella peoriensis	180332	5602
UP000306544	Nesterenkonia sphaerica	1804988	2546
UP000306552	Mesohalobacter halotolerans	1883405	2302
UP000306575	Shimia litoralis	420403	3367
UP000306585	Mariprofundus erugo	2528639	2574
UP000306602	Aliishimia ponticola	2499833	3826
UP000306628	Nonomuraea zeae	1642303	12011
UP000306635	Pseudomonas nicosulfuronedens	2571105	6050
UP000306753	Stutzerimonas nosocomialis	1056496	4317
UP000306790	Citrobacter murliniae	67829	4645
UP000306791	Microbulbifer harenosus	2576840	3771
UP000306808	Sphingobacterium olei	2571155	4341
UP000306825	Caminibacter mediatlanticus TB-2	391592	1727
UP000306888	Clostridium sartagoforme	84031	3231
UP000306912	Culicoidibacter larvae	2579976	2363
UP000306918	Niastella caeni	2569763	5997
UP000306973	Halomonas urmiana	490901	3622
UP000306985	Nakamurella flava	2576308	4268
UP000307000	Glutamicibacter creatinolyticus	162496	2880
UP000307087	Nocardioides caeni	574700	3779
UP000307140	Polaribacter aestuariivivens	2304626	2728
UP000307164	Pseudoalteromonas aurantia	43654	4070
UP000307244	Pedobacter frigoris	2571272	3967
UP000307380	Orlajensenia flava	2565934	3119
UP000307430	Klebsiella indica	2582917	4627
UP000307507	Flavobacterium supellecticarium	2565924	3402
UP000307537	Pseudoalteromonas galatheae	579562	4485
UP000307541	Pseudomonas leptonychotis	2448482	3993
UP000307602	Flavivirga rizhaonensis	2559571	4045
UP000307657	Pontimicrobium aquaticum	2565367	2986
UP000307702	Colwellia ponticola	2304625	3200
UP000307720	Hominisplanchenecus murintestinalis	2941517	3388
UP000307749	Metallibacterium scheffleri	993689	3178
UP000307756	Robertmurraya kyonggiensis	1037680	4593
UP000307768	Mumia zhuanghuii	2585211	4200
UP000307790	Thalassotalea litorea	2020715	3304
UP000307808	Nocardioides jishulii	2575440	3260
UP000307841	Brevibacillus antibioticus	2570228	5491
UP000307874	Martelella lutilitoris	2583532	3981
UP000307943	Paenibacillus hemerocallicola	1172614	7848
UP000307956	Pseudothauera rhizosphaerae	2565932	4218
UP000307999	Thalassotalea mangrovi	2572245	3157
UP000308038	Sphingomonas olei	1886787	3219
UP000308054	Marinicauda algicola	2029849	3306
UP000308149	Thermomonas aquatica	2202149	2753
UP000308167	Actinobacillus porcinus	51048	2095
UP000308181	Pedobacter cryophilus	2571271	3357
UP000308230	Exobacillus caeni	2574798	4545
UP000308271	Chlorobaculum thiosulfatiphilum (Chlorobium limicola f.sp. thiosulfatophilum)	115852	2322
UP000308330	Lysinibacillus tabacifolii	1173107	4203
UP000308382	Maribacter aurantiacus	1882343	3500
UP000308430	Pseudothauera nasutitermitis	2565930	4235
UP000308488	Marinobacter panjinensis	2576384	3939
UP000308489	Hathewaya histolytica (Clostridium histolyticum)	1498	2563
UP000308508	Thermomonas fusca	215690	2622
UP000308528	Neolewinella litorea	2562452	3512
UP000308530	Peteryoungia desertarenae	1813451	4002
UP000308539	Lysinibacillus varians	1145276	4352
UP000308697	Streptomyces piniterrae	2571125	7124
UP000308705	Herbidospora galbida	2575442	7514
UP000308707	Luteimonas gilva	2572684	3308
UP000308713	Allotamlana fucoidanivorans	2583814	3334
UP000308744	Lysinibacillus mangiferihumi	1130819	5145
UP000308760	Glycomyces buryatensis	2570927	5187
UP000308828	Peteryoungia ipomoeae	1210932	4087
UP000308836	Dubosiella muris	3038133	2360
UP000308838	Campylobacter estrildidarum	2510189	1660
UP000308886	Palleniella muris	3038145	2856
UP000308889	Sutterella faecalis	2584944	2291
UP000308891	Crenobacter intestini	2563443	3190
UP000308901	Arcobacter arenosus	2576037	3061
UP000308917	Lampropedia puyangensis	1330072	3366
UP000309016	Antarcticibacterium flavum	2058175	3535
UP000309033	Microbispora triticiradicis	2200763	6758
UP000309061	Methylocystis heyeri	391905	4086
UP000309128	Nonomuraea turkmeniaca	103838	10268
UP000309133	Naasia lichenicola	2565933	3498
UP000309136	Yersinia enterocolitica subsp. enterocolitica	150052	4060
UP000309138	Sphingomonas baiyangensis	2572576	3108
UP000309174	Actinomadura soli	2508997	7957
UP000309215	Polyangium fumosum	889272	9827
UP000309231	Mycolicibacterium mucogenicum DSM 44124	1226753	5775
UP000309389	Alteraurantiacibacter aquimixticola	2489173	3188
UP000309450	Aliigemmobacter aestuarii	1445661	3480
UP000309454	Parvibacter caecicola	747645	1821
UP000309488	Pedobacter polaris	2571273	3856
UP000309544	Prosthecochloris vibrioformis (Chlorobium vibrioforme)	1098	2081
UP000309550	Sulfitobacter sabulilitoris	2562655	3675
UP000309561	Sulfurimonas crateris	2574727	2236
UP000309584	Campylobacter taeniopygiae	2510188	1715
UP000309667	Peteryoungia rhizophila	1850373	4864
UP000309668	Qipengyuania marisflavi	2486356	2508
UP000309673	Cohnella pontilimi	2564100	4000
UP000309676	Paenibacillus antri	2582848	6188
UP000309747	Paracoccus gahaiensis	1706839	3867
UP000309788	Dyadobacter sediminis	1493691	4855
UP000309819	Pseudomonas mosselii	78327	4641
UP000309848	Sphingomonas naasensis	1344951	4011
UP000309872	Sphingobacterium alkalisoli	1874115	4624
UP000309952	Brevundimonas vancanneytii	1325724	3351
UP000309984	Mycolicibacterium phocaicum	319706	5390
UP000309992	Prauserella endophytica	1592324	7484
UP000310016	Chitiniphilus eburneus	2571148	3883
UP000310017	Aggregatimonas sangjinii	2583587	3847
UP000310168	Brachyspira catarrhinii	2528966	2664
UP000310263	Muricaecibacterium torontonense	3032871	1631
UP000310314	Maribacter algarum (ex Zhang et al. 2020)	2578118	4327
UP000310334	Metabacillus sediminilitoris	2567941	4971
UP000310353	Campylobacter aviculae	2510190	1699
UP000310406	Flagellimonas alvinocaridis	2530200	3339
UP000310458	Nesterenkonia salmonea	1804987	2987
UP000310477	Pedobacter cryotolerans	2571270	3664
UP000310506	Vagococcus silagei	2508885	2379
UP000310532	Bacteroides muris (ex Afrizal et al. 2022)	2516960	3529
UP000310636	Cohnella fermenti	2565925	6462
UP000310639	Candidatus Nanosynbacter featherlites	2572088	749
UP000310754	Gillisella terrae	1848972	3886
UP000311008	Methylophilus medardicus	2588534	2387
UP000311605	Aliirhizobium smilacinae	1395944	5526
UP000311713	Streptomyces sedi	555059	5370
UP000312032	Corynebacterium tapiri	1448266	2045
UP000312102	Candidatus Methylopumilus rimovensis	2588535	1295
UP000312512	Nonomuraea phyllanthi	2219224	9721
UP000312702	Candidatus Methylopumilus universalis	2588536	1310
UP000312784	Ochrobactrum teleogrylli	2479765	4294
UP000313066	Microbispora catharanthi	1712871	8129
UP000313231	Nocardioides albidus	1517589	4085
UP000313395	Trichococcus shcherbakoviae subsp. psychrophilus	2585775	2660
UP000313645	Marinobacter halodurans	2528979	4702
UP000313849	Miniimonas arenae	676201	2846
UP000313948	Georgenia wutianyii	2585135	2927
UP000314011	Pelagovum pacificum	2588711	3956
UP000314251	Streptomyces mimosae	2586635	5867
UP000315003	Stieleria bergensis	2528025	5245
UP000315010	Novipirellula herctigrandis	2527986	7247
UP000315017	Anatilimnocola aggregata	2528021	6977
UP000315037	Oecophyllibacter saccharovorans	2558360	1612
UP000315082	Rosistilla carotiformis	2528017	5494
UP000315095	Komagataeibacter diospyri	1932662	3494
UP000315103	Salinicoccus cyprini	2493691	2407
UP000315128	Lactococcus protaetiae	2592653	2135
UP000315131	Christiangramia sabulilitoris	2583991	2828
UP000315133	Ornithinimicrobium humiphilum	125288	3155
UP000315145	Algibacter amylolyticus	1608400	3507
UP000315167	Luteimonas cucumeris	985012	3213
UP000315201	Mycoplasma nasistruthionis	353852	565
UP000315215	Radiobacillus deserti	2594883	3501
UP000315226	Streptomyces gardneri	66892	8157
UP000315235	Pseudomonas mangiferae	2593654	4165
UP000315252	Denitrobaculum tricleocarpae	2591009	5784
UP000315303	Litorilituus lipolyticus	2491017	3530
UP000315312	Flavobacterium cheniae	295428	2498
UP000315321	Ancylobacter moscoviensis	2597768	3789
UP000315343	Sedimentibacter saalensis	130788	3564
UP000315349	Planctopirus ephydatiae	2528019	4033
UP000315363	Arenibacter algicola	616991	4274
UP000315364	Devosia ginsengisoli	400770	4138
UP000315366	Mycobacterium orygis	1305738	4016
UP000315369	Myxococcus llanfairpwllgwyngyllgogerychwyrndrobwllllantysiliogogogochensis	2590453	10007
UP000315388	Brucella gallinifaecis	215590	3370
UP000315389	Rarobacter faecitabidus	13243	2325
UP000315395	Ornithinimicrobium ciconiae	2594265	3622
UP000315439	Aliikangiella coralliicola	2592383	5286
UP000315440	Pseudobythopirellula maris	2527991	3893
UP000315460	Dietzia kunjamensis subsp. schimae	498198	3353
UP000315469	Pantoea eucalypti	470933	4306
UP000315471	Novipirellula aureliae	2527966	5806
UP000315540	Aquimarina algicola	2589995	5099
UP000315577	Tepidimonas ignava	114249	2562
UP000315628	Marihabitans asiaticum	415218	2675
UP000315636	Melghirimyces algeriensis	910412	3293
UP000315647	Gimesia panareensis	2527978	5949
UP000315648	Rariglobus hedericola	2597822	3424
UP000315673	Sphingomonas panacisoli	1813879	3225
UP000315677	Pseudonocardia kunmingensis	630975	8398
UP000315700	Caulifigura coniformis	2527983	5497
UP000315711	Halalkalibacter nanhaiisediminis	688079	3479
UP000315724	Thalassoglobus polymorphus	2527994	4824
UP000315730	Kocuria varians (Micrococcus varians)	1272	2510
UP000315736	Tepidimonas alkaliphilus	2588942	2272
UP000315750	Aeoliella mucimassa	2527972	5127
UP000315751	Nitrospirillum pindoramense	3475245	5450
UP000315753	Ureibacillus terrenus	118246	2764
UP000315759	Mycolicibacterium hodleri	49897	6624
UP000315816	Aliiroseovarius halocynthiae	985055	3251
UP000315842	Cellulomonas uda	1714	3193
UP000315891	Pseudoluteimonas lycopersici	1324796	2491
UP000315901	Maribrevibacterium harenarium	2589817	3326
UP000315907	Streptococcus shenyangsis	2589786	1845
UP000315914	Bradyrhizobium sacchari	1399419	7907
UP000315947	Shewanella psychropiezotolerans	2593655	4995
UP000315949	Luteimonas wenzhouensis	2599615	2953
UP000315971	Solitalea koreensis	543615	2864
UP000315995	Persicimonas caeni	2292766	5752
UP000316008	Fluviicola chungangensis	2597671	3664
UP000316030	Thalassovita litoralis	1010611	4022
