upid	organism	taxid	protein_count	group	genus	genus_n_available	status
UP000252139	Rhizopus azygosporus (Rhizopus microsporus var. azygosporus)	86630	15771	fungi			swept
UP000253153	Fusarium coffeatum	231269	11778	fungi			swept
UP000253472	Candida viswanathii	5486	10576	fungi			swept
UP000253551	Rhizopus stolonifer (Rhizopus nigricans)	4846	13951	fungi			swept
UP000253664	Ophiocordyceps polyrhachis-furcata BCC 54312	1330021	10104	fungi			swept
UP000253729	Aspergillus welwitschiae	1341132	13680	fungi			swept
UP000254866	Venustampulla echinocandica	2656787	10697	fungi			swept
UP000254937	Aspergillus phoenicis ATCC 13157	1353007	11665	fungi			swept
UP000256328	Coleophoma crateriformis	565419	13254	fungi			swept
UP000256645	Coleophoma cylindrospora	1849047	14176	fungi			swept
UP000256690	Aspergillus mulundensis	1810919	11569	fungi			swept
UP000256964	Lentinus brumalis	2498619	18174	fungi			swept
UP000258309	Scytalidium lignicola (Hyphomycete)	5539	12794	fungi			swept
UP000262825	Saccharomycodes ludwigii	36035	4013	fungi			swept
UP000265631	Fusarium flagelliforme	2675880	13039	fungi			swept
UP000265663	Pyrenophora seminiperda CCB06	1302712	8702	fungi			swept
UP000266152	Fusarium sporotrichioides	5514	11960	fungi			swept
UP000266188	Aspergillus sclerotialis	2070753	11306	fungi			swept
UP000266234	Fusarium longipes	694270	11420	fungi			swept
UP000266272	Trichoderma arundinaceum	490622	10471	fungi			swept
UP000267145	Verticillium nonalfalfae	1051616	9427	fungi			swept
UP000267251	Piptocephalis cylindrospora	1907219	4271	fungi			swept
UP000267821	Terfezia boudieri ATCC MYA-4762	1051890	12026	fungi			swept
UP000268093	Jimgerdemannia flammicorona	994334	13497	fungi			swept
UP000268162	Dimargaris cristalligena	215637	7376	fungi			swept
UP000268321	Australozyma monospora	3459182	4707	fungi			unavailable
UP000269721	Blyttiomyces helicus	388810	12137	fungi			swept
UP000269793	Malassezia restricta (strain ATCC 96810 / NBRC 103918 / CBS 7877) (Seborrheic dermatitis infection agent)	425264	4097	fungi			swept
UP000271241	Thamnocephalis sphaerospora	78915	6769	fungi			swept
UP000272025	Sodiomyces alkalinus (strain CBS 110278 / VKM F-3762 / F11) (Alkaliphilic filamentous fungus)	1314773	9397	fungi			swept
UP000274822	Jimgerdemannia flammicorona	994334	13695	fungi			swept
UP000274922	Caulochytrium protostelioides	1555241	6161	fungi			swept
UP000275078	Ascobolus immersus RN42	1160509	17778	fungi			swept
UP000275385	Coniochaeta pulveracea	177199	10012	fungi			swept
UP000276215	Choiromyces venosus 120613-1	1336337	17720	fungi			swept
UP000277212	Fusarium kuroshium	2010991	16484	fungi			swept
UP000277580	Morchella conica CCBAS932	1392247	11578	fungi			swept
UP000278143	Syncephalis pseudoplumigaleata	1712513	5997	fungi			swept
UP000279236	Apiotrichum porosum	105984	9145	fungi			swept
UP000279259	Saitozyma podzolica	1890683	10205	fungi			swept
UP000280685	Podospora comata	48703	10445	fungi			swept
UP000283090	Arthrobotrys flagrans (Nematode-trapping fungus) (Trichothecium flagrans)	97331	10325	fungi			swept
UP000283269	Psilocybe cyanescens	93625	15931	fungi			swept
UP000283383	Golovinomyces cichoracearum	62708	6757	fungi			swept
UP000283841	Paecilomyces variotii (Byssochlamys spectabilis)	264951	9264	fungi			swept
UP000283895	Cytospora schulzeri	448051	10560	fungi			swept
UP000284375	Cytospora chrysosperma (Cytospora canker fungus) (Sphaeria chrysosperma)	252740	9818	fungi			swept
UP000284706	Gymnopilus dilepis	231916	16218	fungi			swept
UP000284842	Panaeolus cyanescens	181874	13419	fungi			swept
UP000285146	Cytospora leucostoma	1230097	10071	fungi			swept
UP000286045	Xylaria grammica	363999	12125	fungi			swept
UP000286134	Erysiphe neolycopersici	212602	6847	fungi			swept
UP000286921	Aspergillus awamori (Black koji mold)	105351	11139	fungi			swept
UP000287124	Fusarium euwallaceae	1147111	17627	fungi			swept
UP000287144	Fusarium oligoseptatum	2604345	17739	fungi			swept
UP000287166	Sparassis crispa	139825	13078	fungi			swept
UP000287972	Fusarium floridanum	1325733	16761	fungi			swept
UP000288168	Fusarium duplospermum	1325734	16262	fungi			swept
UP000288429	Fusarium ambrosium	131363	17261	fungi			swept
UP000289152	Tremella mesenterica (Jelly fungus)	5217	8061	fungi			swept
UP000290288	Candolleomyces aberdarensis	2316362	14686	fungi			swept
UP000290900	Brettanomyces naardenensis (Yeast)	13370	5175	fungi			swept
UP000292082	Dichomitus squalens	114155	15221	fungi			swept
UP000292447	Metschnikowia aff. pulcherrima	2163413	5795	fungi			swept
UP000292702	Steccherinum ochraceum	92696	12246	fungi			swept
UP000293195	Alternaria tenuissima	119927	13806	fungi			swept
UP000293360	Monosporascus ibericus	155417	11059	fungi			swept
UP000293547	Alternaria gaisen	167740	13201	fungi			swept
UP000293823	Alternaria arborescens	156630	12852	fungi			swept
UP000294003	Monosporascus cannonballus	155416	10677	fungi			swept
UP000294933	Rickenella mellea	50990	17053	fungi			swept
UP000295083	Colletotrichum spinosum	1347390	12539	fungi			swept
UP000295604	Colletotrichum sidae	1347389	12442	fungi			swept
UP000295703	Colletotrichum trifolii	5466	12236	fungi			swept
UP000297229	Botrytis elliptica	278938	12555	fungi			swept
UP000297280	Botrytis porri	87229	11857	fungi			swept
UP000297299	Botryotinia calthae	38488	12263	fungi			swept
UP000297452	Botryotinia narcissicola	278944	12236	fungi			swept
UP000297527	Botryotinia convoluta	54673	12417	fungi			swept
UP000297716	Xylaria hypoxylon	37992	11037	fungi			swept
UP000297777	Botrytis tulipae	87230	12564	fungi			swept
UP000297814	Botrytis hyacinthi	278943	12130	fungi			swept
UP000297910	Botrytis paeoniae	278948	12045	fungi			swept
UP000298030	Coprinellus micaceus (Glistening ink-cap mushroom) (Coprinus micaceus)	71717	23011	fungi			swept
UP000298061	Hericium alpestre	135208	11000	fungi			swept
UP000298138	Ascodesmis nigricans	341454	9617	fungi			swept
UP000298327	Dentipellis fragilis	205917	11715	fungi			swept
UP000298493	Venturia nashicola	86259	11754	fungi			swept
UP000301737	Zygosaccharomyces mellis	42258	4737	fungi			swept
UP000305067	Pterulicium gracile	1884261	12852	fungi			swept
UP000305948	Heliocybe sulcata	5364	12554	fungi			swept
UP000306050	Sporisorium graminicola	280036	6585	fungi			swept
UP000307173	Pichia inconspicua	52247	5046	fungi			swept
UP000307440	Coprinopsis marcescibilis (Agaric fungus) (Psathyrella marcescibilis)	230819	14526	fungi			swept
UP000308092	Aspergillus tanneri	1220188	13554	fungi			swept
UP000308197	Polyporus arcularius HHB13444	1314778	17473	fungi			swept
UP000308199	Phellinidium pouzarii	167371	8697	fungi			swept
UP000308549	Salinomyces thailandicus	706561	8771	fungi			swept
UP000308652	Crucibulum laeve	68775	14180	fungi			swept
UP000308671	Botrytis galanthina	278940	12388	fungi			swept
UP000308730	Antrodiella citrinella	2447956	9798	fungi			swept
UP000308768	Cryomyces minteri	331657	13291	fungi			swept
UP000309038	Hermanssonia centrifuga	98765	8464	fungi			swept
UP000309340	Friedmanniomyces simplex	329884	13631	fungi			swept
UP000310108	Colletotrichum tanaceti	1306861	12168	fungi			swept
UP000310158	Bondarzewia mesenterica	1095465	10514	fungi			swept
UP000310189	Wallemia hederae	1540922	4107	fungi			swept
UP000311382	Rhodotorula diobovata	5288	7905	fungi			swept
UP000313359	Lentinus tigrinus ALCF2SS1-6	1328759	15512	fungi			swept
UP000315522	Lachnellula willkommii	215461	8978	fungi			swept
UP000315783	Cordyceps javanica	43265	11436	fungi			swept
UP000316270	Venturia effusa	50376	10819	fungi			swept
UP000317494	Synchytrium endobioticum	286115	7895	fungi			swept
UP000318582	Powellomyces hirtus	109895	6533	fungi			swept
UP000319160	Xylaria flabelliformis	2512241	11403	fungi			swept
UP000319257	Thyridium curvatum	1093900	12104	fungi			swept
UP000319663	Monascus purpureus (Red mold) (Monascus anka)	5098	8080	fungi			swept
UP000319731	Synchytrium microbalum	1806994	6304	fungi			swept
UP000320333	Chytriomyces confervae	246404	10661	fungi			swept
UP000320762	Schizophyllum amplum	97359	15404	fungi			swept
UP000322225	Kwoniella shandongensis	1734106	7347	fungi			swept
UP000322245	Cryptococcus floricola	2591691	8188	fungi			swept
UP000322873	Monilinia fructicola (Brown rot fungus) (Ciboria fructicola)	38448	13749	fungi			swept
UP000323386	Pseudozyma flocculosa	84751	7767	fungi			swept
UP000324022	Ustilago trichophora	86804	13002	fungi			swept
UP000324639	Blumeria graminis f. sp. tritici	62690	8255	fungi			swept
UP000324748	Puccinia graminis f. sp. tritici	56615	36348	fungi			swept
UP000325008	Moesziomyces antarcticus (Yeast) (Pseudozyma antarctica)	84753	7050	fungi			swept
UP000325395	Aspergillus pseudocaelatus	1825620	13895	fungi			swept
UP000325433	Aspergillus transmontanensis	1034304	14200	fungi			swept
UP000325579	Aspergillus pseudonomiae	1506151	13384	fungi			swept
UP000325672	Aspergillus pseudotamarii	132259	13426	fungi			swept
UP000325780	Aspergillus avenaceus	36643	11290	fungi			swept
UP000325902	Lasiodiplodia theobromae	45133	12895	fungi			swept
UP000325945	Aspergillus sergii	1034303	13713	fungi			swept
UP000326198	Aspergillus bertholletiae	1226010	12944	fungi			swept
UP000326268	Aspergillus caelatus	61420	13914	fungi			swept
UP000326289	Aspergillus minisclerotigenes	656917	13415	fungi			swept
UP000326340	Colletotrichum shisoi	2078593	11847	fungi			swept
UP000326532	Aspergillus parasiticus	5067	13769	fungi			swept
UP000326565	Aspergillus leporis	41062	12743	fungi			swept
UP000326757	Monilinia laxa (Brown rot fungus) (Sclerotinia laxa)	61186	12416	fungi			swept
UP000326799	Aspergillus novoparasiticus	986946	14181	fungi			swept
UP000326924	Sphaerosporella brunnea	1250544	12382	fungi			swept
UP000326950	Aspergillus tamarii	41984	13330	fungi			swept
UP000327118	Aspergillus coremiiformis	138285	9078	fungi			swept
UP000383932	Ceratobasidium theobromae	1582974	9256	fungi			swept
UP000398389	Magnusiomyces paraingens	2606893	6465	fungi			swept
UP000422736	Kluyveromyces marxianus (Yeast) (Candida kefyr)	4911	5070	fungi			swept
UP000431533	Lachnellula hyalina	1316788	9156	fungi			swept
UP000434172	Colletotrichum asianum	702518	17925	fungi			swept
UP000443090	Lachnellula occidentalis	215460	8908	fungi			swept
UP000449547	Diutina rugosa (Yeast) (Candida rugosa)	5481	5811	fungi			swept
UP000452235	Aspergillus terreus	33178	10118	fungi			swept
UP000462212	Lachnellula subtilissima	602034	8945	fungi			swept
UP000465220	Aspergillus lentulus	293939	10351	fungi			swept
UP000465266	Aspergillus udagawae	91492	10693	fungi			swept
UP000467700	Cyclocybe aegerita (Black poplar mushroom) (Agrocybe aegerita)	1973307	13316	fungi			swept
UP000469558	Lachnellula suecica	602035	10312	fungi			swept
UP000469559	Lachnellula arida	1316785	9593	fungi			swept
UP000473826	Vanrija humicola (Yeast) (Cryptococcus humicola)	5417	4373	fungi			swept
UP000478008	Dekkera bruxellensis (Brettanomyces custersii)	5007	4659	fungi			swept
UP000481288	Lachnellula cervina	1316786	9411	fungi			swept
UP000481858	Xylaria multiplex	323545	10963	fungi			swept
UP000481861	Massariosphaeria phaeospora	100035	14012	fungi			swept
UP000490939	Venturia inaequalis (Apple scab fungus)	5025	11755	fungi			swept
UP000501346	Saccharomyces pastorianus (Lager yeast) (Saccharomyces cerevisiae x Saccharomyces eubayanus)	27292	10697	fungi			swept
UP000503462	Peltaster fructicola	286661	8072	fungi			swept
UP000504636	Mytilinidion resinicola	574789	16739	fungi			swept
UP000504637	Dissoconium aciculare CBS 342.82	1314786	10290	fungi			swept
UP000504638	Eremomyces bilateralis CBS 781.70	1392243	9854	fungi			swept
UP000509510	Talaromyces rugulosus (Penicillium rugulosum)	121627	11830	fungi			swept
UP000509704	Zygotorulaspora mrakii (Zygosaccharomyces mrakii)	42260	5020	fungi			swept
UP000510647	Torulaspora globosa	48254	4924	fungi			swept
UP000510686	Metarhizium brunneum	500148	11401	fungi			swept
UP000515153	Pyricularia grisea (Crabgrass-specific blast fungus) (Magnaporthe grisea)	148305	12457	fungi			swept
UP000515788	Torulaspora globosa	48254	4918	fungi			swept
UP000518752	Collybiopsis confluens	2823264	14895	fungi			swept
UP000521872	Agrocybe pediades	84607	12863	fungi			swept
UP000521943	Ephemerocybe angulata	980116	25427	fungi			swept
UP000522262	Fusarium mexicanum	751941	14382	fungi			swept
UP000530670	Fusarium tjaetaba	1567544	14180	fungi			swept
UP000531561	Botrytis fragariae	1964551	12345	fungi			swept
UP000532311	Fusarium globosum	78864	14587	fungi			swept
UP000536711	Fusarium acutatum	78861	14072	fungi			swept
UP000537989	Fusarium austroamericanum	282268	11983	fungi			swept
UP000541154	Petromyces alliaceus (Aspergillus alliaceus)	209559	12705	fungi			swept
UP000541558	Ephemerocybe angulata	980116	14934	fungi			swept
UP000544095	Fusarium pseudoanthophilum	48495	14083	fungi			swept
UP000544331	Fusarium mundagurra	1567541	15662	fungi			swept
UP000546213	Fusarium pseudocircinatum	56676	14261	fungi			swept
UP000547976	Gibberella subglutinans (Fusarium subglutinans)	42677	14039	fungi			swept
UP000554235	Fusarium albosuccineum	1237068	17167	fungi			swept
UP000557566	Ophiocordyceps sinensis	72228	9923	fungi			swept
UP000559027	Leucocoprinus leucothites	201217	11472	fungi			swept
UP000559256	Tetrapyrgos nigripes	182062	18656	fungi			swept
UP000562682	Fusarium denticulatum	48507	14090	fungi			swept
UP000562929	Ophiocordyceps camponoti-floridani	2030778	7427	fungi			swept
UP000565441	Tricholomella constricta	117010	10525	fungi			swept
UP000566819	Cudoniella acicularis	354080	15764	fungi			swept
UP000567179	Psilocybe cf. subviscida	2480587	13652	fungi			swept
UP000567885	Fusarium heterosporum	42747	11330	fungi			swept
UP000572754	Fusarium circinatum (Pitch canker fungus) (Gibberella circinata)	48490	13897	fungi			swept
UP000572817	Botryosphaeria dothidea	55169	13104	fungi			swept
UP000573603	Fusarium anthophilum	48485	14795	fungi			swept
UP000574317	Fusarium napiforme	42672	13892	fungi			swept
UP000578531	Letharia columbiana	112416	13254	fungi			swept
UP000582016	Fusarium phyllophilum	47803	14159	fungi			swept
UP000593566	Letharia lupina	560253	11006	fungi			swept
UP000594364	Epichloe festucae (strain Fl1)	877507	7031	fungi			swept
UP000596276	Aspergillus flavus (strain ATCC 200026 / FGSC A1120 / IAM 13836 / NRRL 3357 / JCM 12722 / SRRC 167)	332952	13728	fungi			swept
UP000596902	Alternaria burnsii	1187904	11309	fungi			swept
UP000603453	Mucor saturninus	64648	12977	fungi			swept
UP000604273	Fusarium gaditjirri	282569	13451	fungi			swept
UP000605846	Apophysomyces ossiformis	679940	9501	fungi			swept
UP000605986	Fusarium austroafricanum	2364996	14500	fungi			swept
UP000606974	Endocarpon pusillum	364733	12489	fungi			swept
UP000612746	Umbelopsis vinacea	44442	9235	fungi			swept
UP000613177	Thamnidium elegans	101142	9698	fungi			swept
UP000613401	Colletotrichum gloeosporioides (Anthracnose fungus) (Glomerella cingulata)	474922	15372	fungi			swept
UP000613580	Mycena chlorophos (Agaric fungus) (Agaricus chlorophos)	658473	13463	fungi			swept
UP000620104	Naganishia liquefaciens	104408	6879	fungi			swept
UP000620124	Mycena venus	2733690	24807	fungi			swept
UP000622797	Fusarium sarcochroum	1208366	14826	fungi			swept
UP000623467	Mycena sanguinolenta	230812	23955	fungi			swept
UP000623687	Pleurotus ostreatus (Oyster mushroom) (Agaricus ostreatus)	5322	11624	fungi			swept
UP000624404	Sclerotinia trifoliorum	28548	10617	fungi			swept
UP000630445	Aspergillus hiratsukae	1194566	9685	fungi			swept
UP000631181	Penicillium ucsense	2839758	8173	fungi			swept
UP000635477	Fusarium zealandicum	1053134	10733	fungi			swept
UP000636479	Mycena indigotica	2126181	13684	fungi			swept
UP000637239	Aspergillus chevalieri (Eurotium chevalieri)	182096	10232	fungi			swept
UP000639643	Colletotrichum musicola	2175873	16822	fungi			swept
UP000641853	Aspergillus felis	1287682	10242	fungi			swept
UP000644660	Maudiozyma barnettii	61262	5237	fungi			swept
UP000646827	Circinella minor	1195481	14115	fungi			swept
UP000649328	Metschnikowia pulcherrima (Yeast)	27326	6905	fungi			swept
UP000650833	Mucor plumbeus	97098	11657	fungi			swept
UP000651452	Ascochyta lentis	205686	11599	fungi			swept
UP000652219	Colletotrichum sojae	2175907	16124	fungi			swept
UP000653565	Aspergillus fumigatiaffinis	340414	10467	fungi			swept
UP000654370	Mortierella isabellina (Filamentous fungus) (Umbelopsis isabellina)	91625	9021	fungi			swept
UP000654913	Aspergillus puulaauensis	1220207	13616	fungi			swept
UP000654918	Colletotrichum plurivorum	2175906	16152	fungi			swept
UP000658997	Ustilago bromivora	307758	6051	fungi			swept
UP000660729	Pseudocercospora fuligena	685502	13738	fungi			swept
UP000661280	Aspergillus kawachii (White koji mold) (Aspergillus awamori var. kawachi)	1069201	12636	fungi			swept
UP000662569	Collybia sordida	123925	44	fungi			swept
UP000662931	Eeniella nana (Yeast) (Brettanomyces nanus)	13502	4703	fungi			swept
UP000663193	Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173) (Glume blotch fungus) (Parastagonospora nodorum)	321614	17749	fungi			swept
UP000663699	Pneumocystis wakefieldiae	38082	3181	fungi			swept
UP000664032	Psilocybe cubensis (Psychedelic mushroom) (Stropharia cubensis)	181762	13113	fungi			swept
UP000664132	Cadophora malorum	108018	16399	fungi			swept
UP000664169	Gomphillus americanus	1940652	8300	fungi			swept
UP000664203	Alectoria fallacina	1903189	11126	fungi			swept
UP000664521	Heterodermia speciosa	116794	10570	fungi			swept
UP000664534	Imshaugia aleurites	172621	11111	fungi			swept
UP000669133	Candida metapsilosis	273372	5714	fungi			swept
UP000672032	Monilinia vaccinii-corymbosi	61207	9386	fungi			swept
UP000673691	Olpidium bornovanus	278681	8467	fungi			swept
UP000676310	Alternaria atra	119953	11938	fungi			swept
UP000683000	Boletus reticuloceps	495285	12954	fungi			swept
UP000694255	[Candida] subhashii	561895	6132	fungi			swept
UP000696280	Hymenoscyphus fraxineus	746836	13821	fungi			swept
UP000696485	Podila minutissima	64525	11340	fungi			swept
UP000696573	Clonostachys rhizophaga	160324	18835	fungi			swept
UP000697127	Pichia californica	460514	5369	fungi			swept
UP000697297	Ogataea haglerorum	1937702	5403	fungi			swept
UP000698800	Glutinoglossum americanum	1670608	7645	fungi			swept
UP000699042	Colletotrichum scovillei	1209932	15676	fungi			swept
UP000700596	Dendryphion nanum	256645	13872	fungi			swept
UP000701341	Penicillium crustosum (Blue mold fungus)	36656	10566	fungi			swept
UP000701801	Hymenoscyphus albidus	595503	13612	fungi			swept
UP000703269	Phanerochaete sordida	48140	17146	fungi			swept
UP000703661	Entomortierella chlamydospora	101097	11718	fungi			swept
UP000706124	Claviceps pazoutovae	1649127	7857	fungi			swept
UP000707071	Claviceps aff. purpurea	1967640	8194	fungi			swept
UP000707451	Linnemannia hyalina	64524	12531	fungi			swept
UP000710440	Aspergillus viridinutans	75553	10039	fungi			swept
UP000710849	Botrytis byssoidea	139641	12209	fungi			swept
UP000711996	Colletotrichum siamense (Anthracnose fungus)	690259	15043	fungi			swept
UP000714275	Suillus placidus	48579	14951	fungi			swept
UP000714618	Aureobasidium mustum	2773714	10231	fungi			swept
UP000716291	Rhizopus oryzae (Mucormycosis agent) (Rhizopus arrhizus var. delemar)	64495	15531	fungi			swept
UP000716446	Aureobasidium vineae	2773715	9680	fungi			swept
UP000717328	Sphagnurus paluster	117069	12256	fungi			swept
UP000717696	Dactylonectria estremocensis	1079267	19072	fungi			swept
UP000719766	Suillus plorans	116603	16092	fungi			swept
UP000720189	Fusarium redolens	48865	17005	fungi			swept
UP000722485	Cylindrodendrum hubeiense	595255	13744	fungi			swept
UP000723463	Mortierella hygrophila	979708	12181	fungi			swept
UP000724584	Chaetomium tenue	1854479	11568	fungi			swept
UP000724874	Gymnopilus junonius (Spectacular rustgill mushroom) (Gymnopilus spectabilis subsp. junonius)	109634	16328	fungi			swept
UP000726737	Mortierella polycephala	41804	10180	fungi			swept
UP000729357	Aureobasidium melanogenum (Aureobasidium pullulans var. melanogenum)	46634	22224	fungi			swept
UP000730481	Fusarium beomiforme	44412	14518	fungi			swept
UP000732380	Claviceps humidiphila	1294629	8318	fungi			swept
UP000736335	Thelephora terrestris	56493	13184	fungi			swept
UP000736672	Fusarium solani (Filamentous fungus)	169388	17641	fungi			swept
UP000737391	Fusarium agapanthi	1803897	13309	fungi			swept
UP000738325	Dissophora globulifera	979702	10385	fungi			swept
UP000738349	Dactylonectria macrodidyma	307937	21132	fungi			swept
UP000738359	Mortierella alpina (Oleaginous fungus) (Mortierella renispora)	64518	10605	fungi			swept
UP000740883	Nosema granulosis	83296	3639	fungi			swept
UP000740926	Rhizopus delemar	936053	18650	fungi			swept
UP000742024	Claviceps arundinis	1623583	8116	fungi			swept
UP000742417	Candida africana	241526	2850	fungi			swept
UP000744676	Geotrichum galactomycetum	27317	4730	fungi			swept
UP000745764	Aureobasidium uvarum	2773716	9771	fungi			swept
UP000748025	Claviceps pusilla	123648	8618	fungi			swept
UP000748756	Linnemannia schmuckeri	64567	12054	fungi			swept
UP000749293	Geosmithia morbida	1094350	7805	fungi			swept
UP000749646	Modicella reniformis	1440133	12893	fungi			swept
UP000750334	Maudiozyma exigua (Yeast) (Kazachstania exigua)	34358	5380	fungi			swept
UP000750502	Fusarium xylarioides	221167	14677	fungi			swept
UP000750711	Trichoglossum hirsutum	265104	8948	fungi			swept
UP000754883	Clonostachys byssicola	160290	18485	fungi			swept
UP000756132	Fulvia fulva (Tomato leaf mold) (Passalora fulva)	5499	14687	fungi			swept
UP000756346	Microdochium trichocladiopsis	1682393	15903	fungi			swept
UP000756921	Paraphaeosphaeria minitans	565426	13540	fungi			swept
UP000757232	Sanghuangporus baumii (Phellinus baumii)	108892	8445	fungi			swept
UP000758155	Didymella heteroderae	1769908	11640	fungi			swept
UP000758603	Truncatella angustata	152316	14769	fungi			swept
UP000759537	Russula ochroleuca	152965	11812	fungi			swept
UP000761534	Trichomonascus ciferrii	44093	6902	fungi			swept
UP000764110	Metarhizium humberi	2596975	10545	fungi			swept
UP000766486	Bionectria ochroleuca (Gliocladium roseum)	29856	18204	fungi			swept
UP000768646	Pneumocystis oryctolagi	42067	2856	fungi			swept
UP000769157	Ogataea philodendri	1378263	7446	fungi			swept
UP000769528	Wickerhamomyces mucosus	1378264	5967	fungi			swept
UP000770015	Plectosphaerella plurivora	936078	12431	fungi			swept
UP000772434	Rhodocollybia butyracea	206335	22626	fungi			swept
UP000774326	Wickerhamomyces pijperi (Yeast) (Pichia pijperi)	599730	10143	fungi			swept
UP000774617	Macrophomina phaseolina (Charcoal rot fungus) (Macrophoma phaseolina)	35725	14827	fungi			swept
UP000775547	Asterophora parasitica	117018	9415	fungi			swept
UP000775872	Clonostachys solani	160281	18026	fungi			swept
UP000777438	Thelonectria olida	1576542	16586	fungi			swept
UP000777482	Rhodotorula mucilaginosa (Yeast) (Rhodotorula rubra)	5537	7020	fungi			swept
UP000780801	Lunasporangiospora selenospora	979761	10949	fungi			swept
UP000781932	Colletotrichum karsti	1095194	13328	fungi			swept
UP000782241	Fusarium avenaceum	40199	11232	fungi			swept
UP000783213	Botrytis deweyae	2478750	12473	fungi			swept
UP000785200	Hyphodiscus hymeniophilus	353542	8215	fungi			swept
UP000788993	Ogataea polymorpha	460523	6801	fungi			swept
UP000789572	Paraglomus occultum	144539	11373	fungi			swept
UP000789739	Paraglomus brasilianum	144538	11837	fungi			swept
UP000789831	Ambispora gerdemannii	144530	13681	fungi			swept
UP000790377	Hygrophoropsis aurantiaca	72124	14072	fungi			swept
UP000790709	Leucogyrophana mollusca	85980	14607	fungi			swept
UP000790833	Scheffersomyces spartinae	45513	5041	fungi			swept
UP000799291	Lentithecium fluviatile CBS 122367	1168545	16710	fungi			swept
UP000799302	Microthyrium microscopicum	703497	12491	fungi			swept
UP000799324	Lophiostoma macrostomum CBS 122681	1314788	16140	fungi			swept
UP000799421	Piedraia hortae CBS 480.64	1314780	7550	fungi			swept
UP000799423	Plenodomus tracheiphilus IPT5	1408161	13190	fungi			swept
UP000799424	Ophiobolus disseminans	1469910	16026	fungi			swept
UP000799428	Pleomassaria siparia CBS 279.74	1314801	13452	fungi			swept
UP000799429	Patellaria atrata CBS 101060	1346257	9745	fungi			swept
UP000799436	Teratosphaeria nubilosa	161662	10998	fungi			swept
UP000799437	Pseudovirgaria hyperparasitica	470096	11212	fungi			swept
UP000799438	Aplosporella prunicola CBS 121167	1176127	12493	fungi			swept
UP000799439	Myriangium duriaei CBS 260.36	1168546	10674	fungi			swept
UP000799440	Sporormia fimetaria CBS 119925	1340428	10772	fungi			swept
UP000799441	Polychaeton citri CBS 116435	1314669	10579	fungi			swept
UP000799444	Polyplosphaeria fusca	682080	15190	fungi			swept
UP000799536	Delitschia confertaspora ATCC 74209	1513339	10166	fungi			swept
UP000799537	Zasmidium cellare ATCC 36951	1080233	16014	fungi			swept
UP000799538	Elsinoe ampelina	302913	10204	fungi			swept
UP000799539	Cercospora zeae-maydis SCOH1-5	717836	12005	fungi			swept
UP000799640	Trichodelitschia bisporula	703511	10177	fungi			swept
UP000799750	Lophium mytilinum	390894	15150	fungi			swept
UP000799753	Massarina eburnea CBS 473.64	1395130	12931	fungi			swept
UP000799754	Macroventuria anomochaeta	301207	12954	fungi			swept
UP000799755	Lindgomyces ingoldianus	673940	15954	fungi			swept
UP000799757	Melanomma pulvis-pyrius CBS 109.77	1314802	15833	fungi			swept
UP000799764	Karstenula rhodostoma CBS 690.94	1392251	15037	fungi			swept
UP000799766	Lineolata rhizophorae	578093	10220	fungi			swept
UP000799767	Neohortaea acidophila	245834	9823	fungi			swept
UP000799770	Lophiotrema nucula	690887	18116	fungi			swept
UP000799771	Dothidotthia symphoricarpi CBS 119687	1392245	11786	fungi			swept
UP000799772	Rhizodiscina lignyota	1504668	12801	fungi			swept
UP000799776	Saccharata proteae CBS 121410	1314787	9222	fungi			swept
UP000799777	Setomelanomma holmii	210430	14385	fungi			swept
UP000799778	Aaosphaeria arxii CBS 175.79	1450172	14198	fungi			swept
UP000799779	Amniculicola lignicola CBS 123094	1392246	15571	fungi			swept
UP000800035	Byssothecium circinans	147558	15612	fungi			swept
UP000800036	Bimuria novae-zelandiae CBS 107.79	1447943	16571	fungi			swept
UP000800038	Clathrospora elynae	706981	13560	fungi			swept
UP000800039	Cucurbitaria berberidis CBS 394.84	1168544	12428	fungi			swept
UP000800040	Decorospora gaudefroyi	184978	11811	fungi			swept
UP000800041	Aulographum hederae CBS 113979	1176131	12052	fungi			swept
UP000800082	Didymella exigua CBS 183.55	1150837	12355	fungi			swept
UP000800092	Viridothelium virens (Speckled blister lichen) (Trypethelium virens)	1048519	11845	fungi			swept
UP000800093	Lojkania enalia	147567	13746	fungi			swept
UP000800094	Trematosphaeria pertusa	390896	17304	fungi			swept
UP000800096	Ampelomyces quisqualis (Powdery mildew agent)	50730	11147	fungi			swept
UP000800097	Westerdykella ornata	318751	10407	fungi			swept
UP000800200	Zopfia rhizophila CBS 207.26	1314779	21463	fungi			swept
UP000800235	Tothia fuscella	1048955	13684	fungi			swept
UP000801428	Curvularia kusanoi (Cochliobolus kusanoi)	90978	11490	fungi			swept
UP000801864	Trichoderma lentiforme	1567552	12977	fungi			swept
UP000803844	Cryphonectria parasitica (strain ATCC 38755 / EP155)	660469	11639	fungi			swept
UP000803884	Cladosporium halotolerans	1052096	9709	fungi			swept
UP000805649	Colletotrichum truncatum (Anthracnose fungus) (Colletotrichum capsici)	5467	15830	fungi			swept
UP000807025	Pleurotus eryngii (Boletus of the steppes)	5323	15897	fungi			swept
UP000807306	Crepidotus variabilis	179855	14534	fungi			swept
