label	accession	organism	vclass	cell	window	side	rank	symbol	informative	relaxed_key	root_key	gene_id	biotype	contig	start	end	strand	distance_bp
Petromyzon_marinus|GCF_048934315.1|ITPR1.2	GCF_048934315.1	Petromyzon marinus	Hyperoartia	ITPR1	fixed10	down	9	TOMM6	1	TOMM6	TOMM	gene-TOMM6	protein_coding	NC_133708.1	13591184	13593347	+	149538
Petromyzon_marinus|GCF_048934315.1|ITPR1.2	GCF_048934315.1	Petromyzon marinus	Hyperoartia	ITPR1	fixed10	down	10	LOC116951265	0			gene-LOC116951265	protein_coding	NC_133708.1	13593401	13609655	-	151755
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	1	LOC116953866	0			gene-LOC116953866	protein_coding	NC_133719.1	6283224	6480278	-	178274
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	2	LOC116953924	0			gene-LOC116953924	protein_coding	NC_133719.1	6244178	6278110	+	380442
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	3	MAX	1	MAX	MAX	gene-MAX	protein_coding	NC_133719.1	6230505	6244301	-	414251
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	4	FNTB	1	FNTB	FNTB	gene-FNTB	protein_coding	NC_133719.1	6216000	6229449	+	429103
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	5	RTF1	1	RTF1	RTF	gene-RTF1	protein_coding	NC_133719.1	6186063	6212571	-	445981
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	6	LOC116953931	0			gene-LOC116953931	protein_coding	NC_133719.1	6033435	6088165	+	570387
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	7	LOC116954034	0			gene-LOC116954034	protein_coding	NC_133719.1	5864545	5912520	+	746032
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	8	LOC142905374	0			gene-LOC142905374	protein_coding	NC_133719.1	5843391	5850247	-	808305
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	9	LOC142905407	0			gene-LOC142905407	protein_coding	NC_133719.1	5786595	5799340	-	859212
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	10	LOC116953919	0			gene-LOC116953919	protein_coding	NC_133719.1	5725613	5741544	-	917008
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	1	LOC116953963	0			gene-LOC116953963	protein_coding	NC_133719.1	6984228	7005950	-	8849
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	2	CTSF	1	CTSF	CTSF	gene-CTSF	protein_coding	NC_133719.1	7028685	7058893	-	53306
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	3	LOC116953920	0			gene-LOC116953920	protein_coding	NC_133719.1	7061807	7131294	-	86428
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	4	LOC116953840	0			gene-LOC116953840	protein_coding	NC_133719.1	7135326	7163243	-	159947
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	5	LOC116953962	0			gene-LOC116953962	protein_coding	NC_133719.1	7177758	7207246	-	202379
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	6	LOC116953877	0			gene-LOC116953877	protein_coding	NC_133719.1	7370134	7539797	-	394755
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	7	LOC142905375	0			gene-LOC142905375	protein_coding	NC_133719.1	7752321	7760360	+	776942
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	8	LOC116953868	0			gene-LOC116953868	protein_coding	NC_133719.1	7846557	7967120	-	871178
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	9	LOC142905412	0			gene-LOC142905412	protein_coding	NC_133719.1	7971759	7978641	-	996380
Petromyzon_marinus|GCF_048934315.1|RYR.0	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	10	LOC116953894	0			gene-LOC116953894	protein_coding	NC_133719.1	7985025	8008950	-	1009646
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	1	AVEN	1	AVEN	AVEN	gene-AVEN	protein_coding	NC_133672.1	5660691	5710136	+	6696
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	2	LOC116939635	0			gene-LOC116939635	protein_coding	NC_133672.1	5654726	5684605	-	32227
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	3	LOC116939637	0			gene-LOC116939637	protein_coding	NC_133672.1	5635319	5651248	+	65584
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	4	LOC116939792	0			gene-LOC116939792	protein_coding	NC_133672.1	5615658	5633065	-	83767
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	5	LOC116939777	0			gene-LOC116939777	protein_coding	NC_133672.1	5606239	5615910	+	100922
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	6	SLC29A1	1	SLC29A1	SLC29A	gene-SLC29A1	protein_coding	NC_133672.1	5580222	5604348	+	112484
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	7	LOC116939771	0			gene-LOC116939771	protein_coding	NC_133672.1	5552962	5571582	+	145250
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	8	LOC116939799	0			gene-LOC116939799	protein_coding	NC_133672.1	5538061	5550557	-	166275
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	9	PEX6	1	PEX6	PEX	gene-PEX6	protein_coding	NC_133672.1	5506106	5522640	+	194192
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	up	10	LOC116939785	0			gene-LOC116939785	protein_coding	NC_133672.1	5445336	5500772	+	216060
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	1	LOC116939632	0			gene-LOC116939632	protein_coding	NC_133672.1	6061285	6083291	-	16204
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	2	LOC116939633	0			gene-LOC116939633	protein_coding	NC_133672.1	6090053	6152160	-	44972
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	3	LOC116939628	0			gene-LOC116939628	protein_coding	NC_133672.1	6168542	6259838	-	123461
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	4	GCH1	1	GCH1	GCH	gene-GCH1	protein_coding	NC_133672.1	6289998	6322094	+	244917
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	5	LOC116939626	0			gene-LOC116939626	protein_coding	NC_133672.1	6322258	6393762	-	277177
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	6	LOC116939625	0			gene-LOC116939625	protein_coding	NC_133672.1	6419892	6614531	+	374811
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	7	LOC116939621	0			gene-LOC116939621	protein_coding	NC_133672.1	6613257	6702729	-	568176
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	8	ABHD12	1	ABHD12	ABHD	gene-ABHD12	protein_coding	NC_133672.1	6706665	6727245	-	661584
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	9	LOC116939620	0			gene-LOC116939620	protein_coding	NC_133672.1	6733841	6787894	-	688760
Petromyzon_marinus|GCF_048934315.1|RYR.1	GCF_048934315.1	Petromyzon marinus	Hyperoartia	RYR	fixed10	down	10	LOC116939619	0			gene-LOC116939619	protein_coding	NC_133672.1	6805358	6871695	-	760277
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	1	SUMF1	1	SUMF1	SUMF	gene-SUMF1	protein_coding	NC_133407.1	143099397	143213028	-	49523
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	2	SETMAR	1	SETMAR	SETMAR	gene-SETMAR	protein_coding	NC_133407.1	143046104	143061017	+	201534
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	3	LRRN1	1	LRRN1	LRRN	gene-LRRN1	protein_coding	NC_133407.1	142572459	142617761	+	644790
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	4	CRBN	1	CRBN	CRBN	gene-CRBN	protein_coding	NC_133407.1	141916711	141946613	-	1315938
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	5	TRNT1	1	TRNT1	TRNT	gene-TRNT1	protein_coding	NC_133407.1	141889220	141920049	+	1342502
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	6	IL5RA	1	IL5RA	IL5RA	gene-IL5RA	protein_coding	NC_133407.1	141822084	141866580	-	1395971
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	7	CNTN4	1	CNTN4	CNTN	gene-CNTN4	protein_coding	NC_133407.1	140837621	141813521	+	1449030
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	8	LOC144339536	0			gene-LOC144339536	protein_coding	NC_133407.1	140588098	140593988	+	2668563
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	9	CNTN6	1	CNTN6	CNTN	gene-CNTN6	protein_coding	NC_133407.1	139853713	140160731	+	3101820
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	up	10	CHL1	1	CHL1	CHL	gene-CHL1	protein_coding	NC_133407.1	138912815	139125757	+	4136794
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	1	BHLHE40	1	BHLHE40	BHLHE	gene-BHLHE40	protein_coding	NC_133407.1	143719682	143725311	+	126157
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	2	ARL8B	1	ARL8B	ARL8B	gene-ARL8B	protein_coding	NC_133407.1	143860722	143915339	+	267197
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	3	EDEM1	1	EDEM1	EDEM	gene-EDEM1	protein_coding	NC_133407.1	143922239	143951028	+	328714
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	4	GRM7	1	GRM7	GRM	gene-GRM7	protein_coding	NC_133407.1	145655118	146557578	+	2061593
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	5	LMCD1	1	LMCD1	LMCD	gene-LMCD1	protein_coding	NC_133407.1	147328999	147396053	+	3735474
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	6	SSUH2	1	SSUH2	SSUH	gene-SSUH2	protein_coding	NC_133407.1	147444821	147471673	-	3851296
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	7	CAV3	1	CAV3	CAV	gene-CAV3	protein_coding	NC_133407.1	147511296	147523434	+	3917771
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	8	OXTR	1	OXTR	OXTR	gene-OXTR	protein_coding	NC_133407.1	147529836	147546999	-	3936311
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	9	RAD18	1	RAD18	RAD	gene-RAD18	protein_coding	NC_133407.1	147662936	147743948	-	4069411
Macaca_mulatta|GCF_049350105.2|ITPR1.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR1	fixed10	down	10	SRGAP3	1	SRGAP3	SRGAP	gene-SRGAP3	protein_coding	NC_133407.1	147763631	148033059	-	4170106
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	1	SSPN	1	SSPN	SSPN	gene-SSPN	protein_coding	NC_133416.1	28469842	28582581	+	105851
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	2	BHLHE41	1	BHLHE41	BHLHE	gene-BHLHE41	protein_coding	NC_133416.1	28468147	28472864	-	215568
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	3	RASSF8	1	RASSF8	RASSF	gene-RASSF8	protein_coding	NC_133416.1	28306839	28422054	+	266378
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	4	LMNTD1	1	LMNTD1	LMNTD	gene-LMNTD1	protein_coding	NC_133416.1	27858074	27884980	-	803452
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	5	KRAS	1	KRAS	KRAS	gene-KRAS	protein_coding	NC_133416.1	27545684	27593463	-	1094969
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	6	ETFRF1	1	ETFRF1	ETFRF	gene-ETFRF1	protein_coding	NC_133416.1	27535418	27545448	+	1142984
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	7	DNAI7	1	DNAI7	DNAI	gene-DNAI7	protein_coding	NC_133416.1	27453859	27535357	-	1153075
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	8	IRAG2	1	IRAG2	IRAG	gene-IRAG2	protein_coding	NC_133416.1	27348019	27454587	+	1233845
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	9	LOC114670812	0			gene-LOC114670812	protein_coding	NC_133416.1	27440601	27441661	-	1246771
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	up	10	BCAT1	1	BCAT1	BCAT	gene-BCAT1	protein_coding	NC_133416.1	27154698	27291605	-	1396827
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	1	INTS13	1	INTS13	INTS	gene-INTS13	protein_coding	NC_133416.1	29267757	29301480	-	86658
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	2	FGFR1OP2	1	FGFR1OP2	FGFR1OP	gene-FGFR1OP2	protein_coding	NC_133416.1	29301404	29329783	+	120305
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	3	TM7SF3	1	TM7SF3	TM7SF	gene-TM7SF3	protein_coding	NC_133416.1	29337167	29381849	-	156068
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	4	MED21	1	MED21	MED	gene-MED21	protein_coding	NC_133416.1	29389974	29403634	+	208875
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	5	C11H12orf71	1	C11H12ORF71	C11H12ORF	gene-C11H12orf71	protein_coding	NC_133416.1	29453811	29455618	-	272712
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	6	STK38L	1	STK38L	STK38L	gene-STK38L	protein_coding	NC_133416.1	29614990	29693257	+	433891
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	7	ARNTL2	1	ARNTL2	ARNTL	gene-ARNTL2	protein_coding	NC_133416.1	29701146	29770771	+	520047
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	8	SMCO2	1	SMCO2	SMCO	gene-SMCO2	protein_coding	NC_133416.1	29768147	29855721	+	587048
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	9	PPFIBP1	1	PPFIBP1	PPFIBP	gene-PPFIBP1	protein_coding	NC_133416.1	29932640	30049861	+	751541
Macaca_mulatta|GCF_049350105.2|ITPR2.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR2	fixed10	down	10	REP15	1	REP15	REP	gene-REP15	protein_coding	NC_133416.1	30052470	30053705	+	871371
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	1	IP6K3	1	IP6K3	IP6K	gene-IP6K3	protein_coding	NC_133409.1	148535202	148559100	+	10076
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	2	LEMD2	1	LEMD2	LEMD	gene-LEMD2	protein_coding	NC_133409.1	148493007	148511692	+	57484
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	3	MLN	1	MLN	MLN	gene-MLN	protein_coding	NC_133409.1	148478152	148487501	+	81675
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	4	GRM4	1	GRM4	GRM	gene-GRM4	protein_coding	NC_133409.1	148136610	148272504	+	296672
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	5	HMGA1	1	HMGA1	HMGA	gene-HMGA1	protein_coding	NC_133409.1	148045011	148054675	-	514501
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	6	SMIM29	1	SMIM29	SMIM	gene-SMIM29	protein_coding	NC_133409.1	148041755	148044845	+	524331
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	7	NUDT3	1	NUDT3	NUDT	gene-NUDT3	protein_coding	NC_133409.1	147885388	147997796	+	571380
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	8	RPS10	1	RPS10	RPS	gene-RPS10	protein_coding	NC_133409.1	147855010	147863789	+	705387
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	9	LOC144340747	0			gene-LOC144340747	protein_coding	NC_133409.1	147847180	147847584	-	721592
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	up	10	PACSIN1	1	PACSIN1	PACSIN	gene-PACSIN1	protein_coding	NC_133409.1	147743391	147813104	-	756072
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	1	LOC114677626	0			gene-LOC114677626	protein_coding	NC_133409.1	148671017	148671692	+	9710
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	2	LOC114675516	0			gene-LOC114675516	protein_coding	NC_133409.1	148692973	148699086	+	31666
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	3	BAK1	1	BAK1	BAK	gene-BAK1	protein_coding	NC_133409.1	148706404	148714060	+	45097
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	4	ZBTB9	1	ZBTB9	ZBTB	gene-ZBTB9	protein_coding	NC_133409.1	148823334	148826311	-	162027
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	5	SYNGAP1	1	SYNGAP1	SYNGAP	gene-SYNGAP1	protein_coding	NC_133409.1	148827202	148861055	-	165895
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	6	CUTA	1	CUTA	CUTA	gene-CUTA	protein_coding	NC_133409.1	148863010	148864561	+	201703
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	7	PHF1	1	PHF1	PHF	gene-PHF1	protein_coding	NC_133409.1	148864672	148870415	-	203365
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	8	KIFC1	1	KIFC1	KIFC	gene-KIFC1	protein_coding	NC_133409.1	148871518	148922217	-	210211
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	9	SMIM40	1	SMIM40	SMIM	gene-SMIM40	protein_coding	NC_133409.1	148960369	148960608	+	299062
Macaca_mulatta|GCF_049350105.2|ITPR3.0	GCF_049350105.2	Macaca mulatta	Mammalia	ITPR3	fixed10	down	10	DAXX	1	DAXX	DAXX	gene-DAXX	protein_coding	NC_133409.1	148967617	148971998	+	306310
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	1	ZP4	1	ZP4	ZP4	gene-ZP4	protein_coding	NC_133406.1	11199426	11207358	+	52803
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	2	LOC709095	0			gene-LOC709095	protein_coding	NC_133406.1	9966401	9967066	+	1293095
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	3	CHRM3	1	CHRM3	CHRM	gene-CHRM3	protein_coding	NC_133406.1	9192607	9714820	-	1545341
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	4	LOC114677633	0			gene-LOC114677633	protein_coding	NC_133406.1	9099675	9124767	+	2135394
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	5	FMN2	1	FMN2	FMN	gene-FMN2	protein_coding	NC_133406.1	8610643	9009552	-	2250609
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	6	GREM2	1	GREM2	GREM	gene-GREM2	protein_coding	NC_133406.1	8468525	8596087	+	2664074
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	7	RGS7	1	RGS7	RGS	gene-RGS7	protein_coding	NC_133406.1	7739036	8315896	+	2944265
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	8	FH	1	FH	FH	gene-FH	protein_coding	NC_133406.1	7579497	7601846	+	3658315
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	9	KMO	1	KMO	KMO	gene-KMO	protein_coding	NC_133406.1	7507489	7567150	-	3693011
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	up	10	OPN3	1	OPN3	OPN	gene-OPN3	protein_coding	NC_133406.1	7458683	7505910	+	3754251
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	down	1	MTR	1	MTR	MTR	gene-MTR	protein_coding	NC_133406.1	12181864	12289715	-	129347
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	down	2	ACTN2	1	ACTN2	ACTN	gene-ACTN2	protein_coding	NC_133406.1	12321473	12396321	-	268956
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	down	3	HEATR1	1	HEATR1	HEATR	gene-HEATR1	protein_coding	NC_133406.1	12480525	12537102	+	428008
Macaca_mulatta|GCF_049350105.2|RYR.0	GCF_049350105.2	Macaca mulatta	Mammalia	RYR	fixed10	down	4	LGALS8	1	LGALS8	LGALS	gene-LGALS8	protein_coding	NC_133406.1	12537672	12559693	-	485155
