subset	query	target	accession	alntmscore	qtmscore	ttmscore	fident	alnlen	query_length	query_coverage	evalue	bits	taxid	taxname	census_call	census_group	census_gene	target_name	target_gene	target_pfams	verdict
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5BAH2-F1-model_v6	Q5BAH2	1.915E-01	1.026E-01	1.865E-01	0.102	1331	2168	0.6139	2.379E-05	112	227321	Aspergillus nidulans FGSC A4	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9SMV6-F1-model_v6	Q9SMV6	1.907E-01	1.173E-01	1.870E-01	0.113	1382	2168	0.6375	3.675E-04	92	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8GUL2-F1-model_v6	Q8GUL2	1.906E-01	1.004E-01	1.859E-01	0.104	1256	2168	0.5793	1.372E-04	98	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q80U96-F1-model_v6	Q80U96	1.905E-01	1.150E-01	1.846E-01	0.108	1348	2168	0.6218	5.104E-04	91	10116	Rattus norvegicus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8C3R1-F1-model_v6	Q8C3R1	1.902E-01	8.706E-02	1.788E-01	0.107	919	2168	0.4239	3.675E-04	94	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8IWX7-F1-model_v6	Q8IWX7	1.899E-01	9.544E-02	1.895E-01	0.108	1397	2168	0.6444	7.401E-06	119	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9D071-2-F1-model_v6	Q9D071	1.877E-01	8.767E-02	1.770E-01	0.112	1035	2168	0.4774	8.202E-04	89	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6VNB8-2-F1-model_v6	Q6VNB8	1.866E-01	9.511E-02	1.827E-01	0.112	1089	2168	0.5023	5.906E-04	86	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8WVM7-2-F1-model_v6	Q8WVM7	1.855E-01	9.851E-02	1.550E-01	0.099	1372	2168	0.6328	3.416E-04	92	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7ZY56-F1-model_v6	Q7ZY56	1.848E-01	1.051E-01	1.790E-01	0.103	1482	2168	0.6836	2.219E-06	131	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O94829-F1-model_v6	O94829	1.841E-01	1.050E-01	1.813E-01	0.100	1230	2168	0.5673	4.921E-04	92	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5UIP0-F1-model_v6	Q5UIP0	1.825E-01	1.020E-01	9.347E-02	0.092	1291	2168	0.5955	1.837E-04	93	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q0CIL3-F1-model_v6	Q0CIL3	1.820E-01	1.054E-01	1.815E-01	0.108	1333	2168	0.6149	6.857E-05	101	341663	Aspergillus terreus NIH2624	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O59809-F1-model_v6	O59809	1.817E-01	9.425E-02	1.646E-01	0.102	1262	2168	0.5821	4.252E-04	89	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8H3A7-F1-model_v6	Q8H3A7	1.816E-01	9.143E-02	1.808E-01	0.102	1406	2168	0.6485	1.587E-04	94	39947	Oryza sativa Japonica Group	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F4JY37-F1-model_v6	F4JY37	1.815E-01	8.036E-02	1.189E-01	0.111	1078	2168	0.4972	3.294E-04	90	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9SMV6-2-F1-model_v6	Q9SMV6	1.813E-01	1.077E-01	1.751E-01	0.115	1326	2168	0.6116	2.744E-04	90	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-E1BP36-F1-model_v6	E1BP36	1.804E-01	1.007E-01	1.784E-01	0.098	1364	2168	0.6292	1.381E-06	133	9913	Bos taurus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9H3U1-2-F1-model_v6	Q9H3U1	1.803E-01	8.855E-02	1.791E-01	0.094	1350	2168	0.6227	1.185E-04	100	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7PC79-F1-model_v6	Q7PC79	1.792E-01	9.711E-02	1.745E-01	0.099	1367	2168	0.6305	8.823E-04	83	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9D3E6-F1-model_v6	Q9D3E6	1.786E-01	9.476E-02	1.454E-01	0.095	1370	2168	0.6319	9.151E-04	83	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O00410-2-F1-model_v6	O00410	1.762E-01	9.627E-02	1.754E-01	0.104	1447	2168	0.6674	1.284E-06	128	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5ZMR9-F1-model_v6	Q5ZMR9	1.757E-01	1.099E-01	1.742E-01	0.104	1451	2168	0.6693	6.146E-05	98	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5ZKD5-F1-model_v6	Q5ZKD5	1.753E-01	1.004E-01	1.439E-01	0.096	1393	2168	0.6425	3.072E-05	99	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q92380-F1-model_v6	Q92380	1.751E-01	8.533E-02	1.627E-01	0.112	1048	2168	0.4834	8.823E-04	79	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q0WVF8-F1-model_v6	Q0WVF8	1.743E-01	9.892E-02	1.725E-01	0.096	1475	2168	0.6804	3.555E-05	103	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O23277-F1-model_v6	O23277	1.730E-01	1.060E-01	1.577E-01	0.100	1548	2168	0.714	7.376E-05	99	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O00410-3-F1-model_v6	O00410	1.723E-01	9.984E-02	1.651E-01	0.109	1448	2168	0.6679	8.285E-07	129	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q54RI9-F1-model_v6	Q54RI9	1.720E-01	1.041E-01	1.678E-01	0.116	1404	2168	0.6476	1.646E-04	96	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8K2V6-2-F1-model_v6	Q8K2V6	1.718E-01	9.783E-02	1.689E-01	0.087	1309	2168	0.6038	4.410E-04	87	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8VI75-F1-model_v6	Q8VI75	1.709E-01	1.069E-01	1.701E-01	0.097	1449	2168	0.6684	1.657E-06	122	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q61037-2-F1-model_v6	Q61037	1.700E-01	7.854E-02	9.258E-02	0.106	1047	2168	0.4829	6.353E-04	85	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8BW49-F1-model_v6	Q8BW49	1.678E-01	7.182E-02	1.661E-01	0.098	925	2168	0.4267	6.125E-04	84	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6C715-F1-model_v6	Q6C715	1.673E-01	9.184E-02	1.668E-01	0.099	1301	2168	0.6001	1.066E-05	111	284591	Yarrowia lipolytica CLIB122	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q92621-F1-model_v6	Q92621	1.672E-01	1.270E-01	1.350E-01	0.097	2078	2168	0.9585	1.284E-06	122	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5RAJ5-F1-model_v6	Q5RAJ5	1.664E-01	1.033E-01	1.653E-01	0.092	1699	2168	0.7837	2.468E-05	105	9601	Pongo abelii	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q10197-F1-model_v6	Q10197	1.660E-01	1.003E-01	1.641E-01	0.111	1407	2168	0.649	3.316E-06	119	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9NVI1-F1-model_v6	Q9NVI1	1.659E-01	1.014E-01	1.450E-01	0.110	1408	2168	0.6494	5.945E-06	109	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F6WXT2-F1-model_v6	F6WXT2	1.646E-01	1.204E-01	1.367E-01	0.113	1721	2168	0.7938	1.536E-05	105	8364	Xenopus tropicalis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-B0I564-F1-model_v6	B0I564	1.646E-01	9.983E-02	1.428E-01	0.093	1403	2168	0.6471	1.593E-05	104	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8WVM7-F1-model_v6	Q8WVM7	1.643E-01	8.866E-02	1.353E-01	0.099	1354	2168	0.6245	8.823E-04	80	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q23495-F1-model_v6	Q23495	1.630E-01	1.092E-01	1.380E-01	0.102	1671	2168	0.7708	1.070E-06	121	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q95U54-F1-model_v6	Q95U54	1.627E-01	9.151E-02	1.602E-01	0.097	1221	2168	0.5632	1.323E-04	93	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q54EV7-F1-model_v6	Q54EV7	1.625E-01	9.460E-02	1.582E-01	0.098	1237	2168	0.5706	3.305E-05	100	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-A2QMS5-F1-model_v6	A2QMS5	1.624E-01	9.229E-02	1.614E-01	0.112	1388	2168	0.6402	1.708E-04	87	425011	Aspergillus niger CBS 513.88	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6ZQH8-F1-model_v6	Q6ZQH8	1.616E-01	1.152E-01	1.297E-01	0.110	1765	2168	0.8141	6.146E-05	96	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5R9G4-F1-model_v6	Q5R9G4	1.612E-01	9.502E-02	1.604E-01	0.105	1366	2168	0.6301	7.376E-05	91	9601	Pongo abelii	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O74476-F1-model_v6	O74476	1.610E-01	9.517E-02	1.590E-01	0.106	1290	2168	0.595	9.910E-06	107	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q54J88-F1-model_v6	Q54J88	1.602E-01	9.338E-02	1.597E-01	0.096	1441	2168	0.6647	1.376E-05	109	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q2QAV0-F1-model_v6	Q2QAV0	1.602E-01	1.042E-01	1.585E-01	0.095	1707	2168	0.7874	5.926E-05	93	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q0V6W0-F1-model_v6	Q0V6W0	1.601E-01	1.013E-01	1.595E-01	0.110	1379	2168	0.6361	4.267E-05	98	321614	Parastagonospora nodorum SN15	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-B0V0U5-F1-model_v6	B0V0U5	1.595E-01	1.145E-01	1.465E-01	0.113	1643	2168	0.7578	1.376E-05	104	7955	Danio rerio	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-B0F9L4-F1-model_v6	B0F9L4	1.595E-01	6.755E-02	1.328E-01	0.113	1114	2168	0.5138	1.476E-04	88	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7RWV9-F1-model_v6	Q7RWV9	1.563E-01	9.587E-02	1.559E-01	0.114	1413	2168	0.6518	2.302E-06	112	367110	Neurospora crassa OR74A	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q96QU8-2-F1-model_v6	Q96QU8	1.557E-01	9.710E-02	1.533E-01	0.096	1456	2168	0.6716	5.926E-05	94	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q704U0-F1-model_v6	Q704U0	1.542E-01	9.030E-02	1.537E-01	0.111	1367	2168	0.6305	1.530E-04	85	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q09796-F1-model_v6	Q09796	1.523E-01	8.719E-02	1.507E-01	0.105	1335	2168	0.6158	7.650E-05	93	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q0V1B1-F1-model_v6	Q0V1B1	1.516E-01	1.208E-01	1.408E-01	0.101	1908	2168	0.8801	5.564E-08	133	321614	Parastagonospora nodorum SN15	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q569Z2-F1-model_v6	Q569Z2	1.503E-01	9.035E-02	1.490E-01	0.108	1361	2168	0.6278	8.230E-05	86	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q15021-F1-model_v6	Q15021	1.496E-01	1.024E-01	1.377E-01	0.106	1535	2168	0.708	1.102E-04	84	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8N3U4-F1-model_v6	Q8N3U4	1.496E-01	8.241E-02	1.251E-01	0.102	1370	2168	0.6319	6.834E-04	76	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6DFV1-F1-model_v6	Q6DFV1	1.488E-01	8.873E-02	1.487E-01	0.106	1503	2168	0.6933	1.983E-05	98	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F4I718-F1-model_v6	F4I718	1.484E-01	1.106E-01	1.119E-01	0.101	1854	2168	0.8552	1.996E-07	132	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q92797-F1-model_v6	Q92797	1.471E-01	8.520E-02	1.221E-01	0.109	1251	2168	0.577	1.372E-04	84	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6KC79-2-F1-model_v6	Q6KC79	1.470E-01	8.619E-02	7.183E-02	0.104	1458	2168	0.6725	1.063E-04	86	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q0P5W1-F1-model_v6	Q0P5W1	1.469E-01	9.257E-02	1.198E-01	0.094	1435	2168	0.6619	5.104E-04	71	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6KCD5-2-F1-model_v6	Q6KCD5	1.459E-01	8.626E-02	7.209E-02	0.104	1482	2168	0.6836	5.713E-05	89	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O94822-F1-model_v6	O94822	1.447E-01	1.011E-01	1.180E-01	0.096	1634	2168	0.7537	2.205E-04	83	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5A0E2-F1-model_v6	Q5A0E2	1.444E-01	9.568E-02	1.442E-01	0.100	1431	2168	0.6601	2.460E-04	81	237561	Candida albicans SC5314	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-P35169-F1-model_v6	P35169	1.418E-01	1.174E-01	1.066E-01	0.101	1994	2168	0.9197	3.072E-05	94	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q924Z6-2-F1-model_v6	Q924Z6	1.416E-01	8.707E-02	1.408E-01	0.106	1470	2168	0.678	7.650E-05	85	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O14980-F1-model_v6	O14980	1.411E-01	8.419E-02	1.369E-01	0.101	1268	2168	0.5849	2.049E-04	83	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-O14116-F1-model_v6	O14116	1.394E-01	9.481E-02	1.370E-01	0.091	1512	2168	0.6974	5.490E-04	72	284812	Schizosaccharomyces pombe 972h-	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q91YE6-F1-model_v6	Q91YE6	1.381E-01	7.941E-02	1.362E-01	0.096	1379	2168	0.6361	1.423E-04	77	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q54UP5-F1-model_v6	Q54UP5	1.365E-01	8.204E-02	1.349E-01	0.102	1483	2168	0.684	5.121E-05	83	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q14008-F1-model_v6	Q14008	1.360E-01	1.018E-01	1.063E-01	0.090	2054	2168	0.9474	8.564E-06	94	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7Z3U7-2-F1-model_v6	Q7Z3U7	1.356E-01	1.010E-01	1.209E-01	0.099	1873	2168	0.8639	6.374E-05	89	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9H583-F1-model_v6	Q9H583	1.356E-01	9.223E-02	9.312E-02	0.114	1789	2168	0.8252	5.906E-04	73	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q0CSG1-F1-model_v6	Q0CSG1	1.352E-01	9.241E-02	1.068E-01	0.094	1763	2168	0.8132	1.855E-07	118	341663	Aspergillus terreus NIH2624	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-A0A1I9LM04-2-F1-model_v6	A0A1I9LM04	1.344E-01	9.302E-02	1.193E-01	0.101	1531	2168	0.7062	2.856E-05	93	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9R1D7-F1-model_v6	Q9R1D7	1.329E-01	9.360E-02	1.054E-01	0.092	1925	2168	0.8879	4.574E-04	72	10029	Cricetulus griseus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q03496-F1-model_v6	Q03496	1.321E-01	9.295E-02	1.248E-01	0.109	1533	2168	0.7071	2.387E-06	101	559292	Saccharomyces cerevisiae S288C	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5B1X5-F1-model_v6	Q5B1X5	1.317E-01	8.874E-02	1.037E-01	0.115	1699	2168	0.7837	1.292E-08	135	227321	Aspergillus nidulans FGSC A4	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5VYK3-F1-model_v6	Q5VYK3	1.317E-01	9.663E-02	1.083E-01	0.106	1744	2168	0.8044	3.093E-07	115	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F4I893-F1-model_v6	F4I893	1.312E-01	9.291E-02	8.318E-02	0.103	1711	2168	0.7892	4.954E-06	101	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q61KX5-F1-model_v6	Q61KX5	1.309E-01	8.323E-02	1.267E-01	0.091	1669	2168	0.7698	1.323E-04	82	6238	Caenorhabditis briggsae	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-P70398-F1-model_v6	P70398	1.308E-01	9.918E-02	8.950E-02	0.099	1716	2168	0.7915	2.287E-04	76	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7M6Y6-F1-model_v6	Q7M6Y6	1.297E-01	9.388E-02	1.159E-01	0.098	1758	2168	0.8109	3.439E-06	101	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q6YHU6-3-F1-model_v6	Q6YHU6	1.290E-01	1.015E-01	1.114E-01	0.103	1984	2168	0.9151	5.311E-05	83	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F5HSE3-F1-model_v6	F5HSE3	1.289E-01	8.068E-02	7.565E-02	0.103	1495	2168	0.6896	2.646E-04	74	7955	Danio rerio	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F4IP13-F1-model_v6	F4IP13	1.285E-01	1.014E-01	1.190E-01	0.111	1934	2168	0.8921	1.109E-06	109	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q14139-2-F1-model_v6	Q14139	1.278E-01	7.387E-02	1.166E-01	0.108	1122	2168	0.5175	5.104E-04	69	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q92616-F1-model_v6	Q92616	1.258E-01	9.679E-02	8.524E-02	0.101	1878	2168	0.8662	3.579E-07	109	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9VK45-F1-model_v6	Q9VK45	1.258E-01	1.000E-01	9.203E-02	0.097	2020	2168	0.9317	6.374E-05	83	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8NDW8-F1-model_v6	Q8NDW8	1.257E-01	7.627E-02	1.122E-01	0.109	1469	2168	0.6776	2.753E-05	85	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9VW09-F1-model_v6	Q9VW09	1.257E-01	9.487E-02	1.094E-01	0.099	1741	2168	0.803	1.646E-04	78	7227	Drosophila melanogaster	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F4JC97-F1-model_v6	F4JC97	1.235E-01	9.408E-02	1.040E-01	0.093	1751	2168	0.8077	6.166E-06	92	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q1DHH9-F1-model_v6	Q1DHH9	1.232E-01	1.007E-01	1.120E-01	0.116	1909	2168	0.8805	5.790E-09	132	246410	Coccidioides immitis RS	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q17423-F1-model_v6	Q17423	1.227E-01	7.073E-02	1.022E-01	0.093	1387	2168	0.6398	2.372E-04	75	6239	Caenorhabditis elegans	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q4WLI9-F1-model_v6	Q4WLI9	1.215E-01	8.643E-02	9.864E-02	0.098	1772	2168	0.8173	6.208E-08	117	330879	Aspergillus fumigatus Af293	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q5F3V3-F1-model_v6	Q5F3V3	1.196E-01	7.901E-02	1.059E-01	0.108	1495	2168	0.6896	4.921E-04	69	9031	Gallus gallus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7Z3U7-F1-model_v6	Q7Z3U7	1.191E-01	9.204E-02	1.085E-01	0.098	1986	2168	0.9161	1.234E-05	90	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9BXW9-1-F1-model_v6	Q9BXW9	1.185E-01	8.341E-02	1.083E-01	0.098	1560	2168	0.7196	3.966E-05	79	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-E7FGT5-F1-model_v6	E7FGT5	1.180E-01	8.227E-02	9.341E-02	0.105	1711	2168	0.7892	1.275E-04	79	7955	Danio rerio	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9BXW9-F1-model_v6	Q9BXW9	1.175E-01	8.387E-02	1.084E-01	0.106	1620	2168	0.7472	4.114E-05	79	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q1ZXQ8-F1-model_v6	Q1ZXQ8	1.163E-01	8.356E-02	8.784E-02	0.098	1885	2168	0.8695	1.066E-05	89	44689	Dictyostelium discoideum	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9LZX8-F1-model_v6	Q9LZX8	1.162E-01	8.165E-02	9.266E-02	0.103	1638	2168	0.7555	5.121E-05	79	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-F4KBW6-F1-model_v6	F4KBW6	1.155E-01	8.477E-02	9.301E-02	0.109	1864	2168	0.8598	6.166E-06	88	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q8BZN6-F1-model_v6	Q8BZN6	1.151E-01	9.472E-02	9.406E-02	0.100	2063	2168	0.9516	1.102E-04	69	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q7ZYV9-F1-model_v6	Q7ZYV9	1.148E-01	6.827E-02	1.024E-01	0.113	1326	2168	0.6116	2.646E-04	69	8355	Xenopus laevis	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9BXW9-3-F1-model_v6	Q9BXW9	1.139E-01	7.302E-02	1.075E-01	0.095	1535	2168	0.708	6.146E-05	74	9606	Homo sapiens	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q9LPC5-F1-model_v6	Q9LPC5	1.129E-01	7.866E-02	9.073E-02	0.099	1630	2168	0.7518	9.910E-06	85	3702	Arabidopsis thaliana	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-Q80X82-F1-model_v6	Q80X82	1.128E-01	7.292E-02	9.708E-02	0.100	1259	2168	0.5807	6.374E-05	76	10090	Mus musculus	not_in_census						below the same-fold bar
afdb_swissprot	reference_ITPR2_9YKK	AF-A8C756-F1-model_v6	A8C756	1.127E-01	8.861E-02	9.586E-02	0.102	2012	2168	0.928	8.257E-06	85	10090	Mus musculus	not_in_census						below the same-fold bar
