source,gene_symbol,accession,species,taxon_id,length_aa,transcript_id,gene_id,description,url
NCBI,ITPR1,CAR8091056.1,,71582,2681,,,"inositol 1,4,5-trisphosphate receptor type 1 isoform X8 [Rana dybowskii]",https://www.ncbi.nlm.nih.gov/protein/CAR8091056.1
NCBI,ITPR1,CAR8091055.1,,71582,2685,,,"inositol 1,4,5-trisphosphate receptor type 1 isoform X8 [Rana dybowskii]",https://www.ncbi.nlm.nih.gov/protein/CAR8091055.1
NCBI,ITPR1,XP_009982441.2,,121530,2694,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X8 [Tauraco erythrolophus]",https://www.ncbi.nlm.nih.gov/protein/XP_009982441.2
NCBI,ITPR1,XP_086475040.1,,121530,2741,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X7 [Tauraco erythrolophus]",https://www.ncbi.nlm.nih.gov/protein/XP_086475040.1
NCBI,ITPR1,XP_009982440.2,,121530,2709,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Tauraco erythrolophus]",https://www.ncbi.nlm.nih.gov/protein/XP_009982440.2
NCBI,ITPR1,XP_086475039.1,,121530,2756,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Tauraco erythrolophus]",https://www.ncbi.nlm.nih.gov/protein/XP_086475039.1
NCBI,ITPR1,XP_009982439.2,,121530,2712,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Tauraco erythrolophus]",https://www.ncbi.nlm.nih.gov/protein/XP_009982439.2
NCBI,ITPR1,XP_086475037.1,,121530,2759,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Tauraco erythrolophus]",https://www.ncbi.nlm.nih.gov/protein/XP_086475037.1
NCBI,ITPR1,XP_086475036.1,,121530,2764,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Tauraco erythrolophus]",https://www.ncbi.nlm.nih.gov/protein/XP_086475036.1
NCBI,ITPR1,XP_086475035.1,,121530,2764,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Tauraco erythrolophus]",https://www.ncbi.nlm.nih.gov/protein/XP_086475035.1
NCBI,ITPR1,XP_086326646.1,,188344,2764,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X7 [Leptosomus discolor]",https://www.ncbi.nlm.nih.gov/protein/XP_086326646.1
NCBI,ITPR1,XP_086326645.1,,188344,2697,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Leptosomus discolor]",https://www.ncbi.nlm.nih.gov/protein/XP_086326645.1
NCBI,ITPR1,XP_086326644.1,,188344,2721,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Leptosomus discolor]",https://www.ncbi.nlm.nih.gov/protein/XP_086326644.1
NCBI,ITPR1,XP_086326643.1,,188344,2712,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Leptosomus discolor]",https://www.ncbi.nlm.nih.gov/protein/XP_086326643.1
NCBI,ITPR1,XP_086326642.1,,188344,2749,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Leptosomus discolor]",https://www.ncbi.nlm.nih.gov/protein/XP_086326642.1
NCBI,ITPR1,XP_086326641.1,,188344,2773,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Leptosomus discolor]",https://www.ncbi.nlm.nih.gov/protein/XP_086326641.1
NCBI,ITPR1,XP_086326640.1,,188344,2764,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Leptosomus discolor]",https://www.ncbi.nlm.nih.gov/protein/XP_086326640.1
NCBI,ITPR1,XP_086222753.1,,30521,2748,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Bos grunniens]",https://www.ncbi.nlm.nih.gov/protein/XP_086222753.1
NCBI,ITPR1,XP_086222752.1,,30521,1691,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Bos grunniens]",https://www.ncbi.nlm.nih.gov/protein/XP_086222752.1
NCBI,ITPR1,XP_086222751.1,,30521,2087,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Bos grunniens]",https://www.ncbi.nlm.nih.gov/protein/XP_086222751.1
NCBI,ITPR1,XP_086222750.1,,30521,2687,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Bos grunniens]",https://www.ncbi.nlm.nih.gov/protein/XP_086222750.1
NCBI,ITPR1,XP_086222749.1,,30521,2694,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Bos grunniens]",https://www.ncbi.nlm.nih.gov/protein/XP_086222749.1
NCBI,ITPR1,XP_086222748.1,,30521,2694,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Bos grunniens]",https://www.ncbi.nlm.nih.gov/protein/XP_086222748.1
NCBI,ITPR1,XP_086222747.1,,30521,2709,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Bos grunniens]",https://www.ncbi.nlm.nih.gov/protein/XP_086222747.1
NCBI,ITPR1,XP_086222746.1,,30521,2709,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Bos grunniens]",https://www.ncbi.nlm.nih.gov/protein/XP_086222746.1
NCBI,ITPR1,CAR5357574.1,,48168,2549,,,ITPR1 [Thunnus atlanticus],https://www.ncbi.nlm.nih.gov/protein/CAR5357574.1
NCBI,ITPR1,CAR5355518.1,,48168,2592,,,ITPR1 [Thunnus atlanticus],https://www.ncbi.nlm.nih.gov/protein/CAR5355518.1
NCBI,ITPR1,CAR5220162.1,,8237,2580,,,ITPR1 [Thunnus thynnus],https://www.ncbi.nlm.nih.gov/protein/CAR5220162.1
NCBI,ITPR1,CAR5219793.1,,8237,2575,,,ITPR1 [Thunnus thynnus],https://www.ncbi.nlm.nih.gov/protein/CAR5219793.1
NCBI,ITPR1,CAR5356334.1,,8236,2547,,,ITPR1 [Thunnus albacares],https://www.ncbi.nlm.nih.gov/protein/CAR5356334.1
NCBI,ITPR1,CAR5354184.1,,8236,2616,,,ITPR1 [Thunnus albacares],https://www.ncbi.nlm.nih.gov/protein/CAR5354184.1
NCBI,ITPR1,CAR5355023.1,,8235,2501,,,ITPR1 [Thunnus alalunga],https://www.ncbi.nlm.nih.gov/protein/CAR5355023.1
NCBI,ITPR1,CAR5353052.1,,8235,2592,,,ITPR1 [Thunnus alalunga],https://www.ncbi.nlm.nih.gov/protein/CAR5353052.1
NCBI,ITPR1,CAR5360563.1,,48169,2505,,,Itpr1 [Thunnus tonggol],https://www.ncbi.nlm.nih.gov/protein/CAR5360563.1
NCBI,ITPR1,CAR5358621.1,,48169,2592,,,ITPR1 [Thunnus tonggol],https://www.ncbi.nlm.nih.gov/protein/CAR5358621.1
NCBI,ITPR1,CAR5360718.1,,8238,2518,,,ITPR1 [Thunnus orientalis],https://www.ncbi.nlm.nih.gov/protein/CAR5360718.1
NCBI,ITPR1,CAR5358735.1,,8238,2592,,,ITPR1 [Thunnus orientalis],https://www.ncbi.nlm.nih.gov/protein/CAR5358735.1
NCBI,ITPR1,CAR5353553.1,,8226,2619,,,Itpr1 [Katsuwonus pelamis],https://www.ncbi.nlm.nih.gov/protein/CAR5353553.1
NCBI,ITPR1,CAR5351519.1,,8226,2594,,,ITPR1 [Katsuwonus pelamis],https://www.ncbi.nlm.nih.gov/protein/CAR5351519.1
NCBI,ITPR1,CAR5355210.1,,8241,2489,,,ITPR1 [Thunnus obesus],https://www.ncbi.nlm.nih.gov/protein/CAR5355210.1
NCBI,ITPR1,CAR5353133.1,,8241,3001,,,ITPR1 [Thunnus obesus],https://www.ncbi.nlm.nih.gov/protein/CAR5353133.1
NCBI,ITPR1,XP_085696321.1,,10089,2746,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Mus caroli]",https://www.ncbi.nlm.nih.gov/protein/XP_085696321.1
NCBI,ITPR1,XP_085696320.1,,10089,2747,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Mus caroli]",https://www.ncbi.nlm.nih.gov/protein/XP_085696320.1
NCBI,ITPR1,XP_085542944.1,,447135,2757,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 [Myodes glareolus]",https://www.ncbi.nlm.nih.gov/protein/XP_085542944.1
NCBI,ITPR1,KAN7400215.1,,44507,2746,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 [Podocnemis expansa]",https://www.ncbi.nlm.nih.gov/protein/KAN7400215.1
NCBI,ITPR1,KAM8930309.1,,233781,2683,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 2-T2 [Pelodytes ibericus]",https://www.ncbi.nlm.nih.gov/protein/KAM8930309.1
NCBI,ITPR1,KAM8930308.1,,233781,2696,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 1-T1 [Pelodytes ibericus]",https://www.ncbi.nlm.nih.gov/protein/KAM8930308.1
NCBI,ITPR1,XP_085480637.1,,8323,2699,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Triturus cristatus]",https://www.ncbi.nlm.nih.gov/protein/XP_085480637.1
NCBI,ITPR1,XP_085480636.1,,8323,2714,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Triturus cristatus]",https://www.ncbi.nlm.nih.gov/protein/XP_085480636.1
NCBI,ITPR1,XP_085480635.1,,8323,2709,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Triturus cristatus]",https://www.ncbi.nlm.nih.gov/protein/XP_085480635.1
NCBI,ITPR1,XP_085480634.1,,8323,2712,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Triturus cristatus]",https://www.ncbi.nlm.nih.gov/protein/XP_085480634.1
NCBI,ITPR1,XP_085480633.1,,8323,2797,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Triturus cristatus]",https://www.ncbi.nlm.nih.gov/protein/XP_085480633.1
NCBI,ITPR1,XP_085372245.1,,93934,2697,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X18 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372245.1
NCBI,ITPR1,XP_085372244.1,,93934,2736,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X17 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372244.1
NCBI,ITPR1,XP_085372243.1,,93934,2712,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X16 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372243.1
NCBI,ITPR1,XP_085372242.1,,93934,2750,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X15 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372242.1
NCBI,ITPR1,XP_085372241.1,,93934,1965,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X14 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372241.1
NCBI,ITPR1,XP_085372240.1,,93934,2641,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X13 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372240.1
NCBI,ITPR1,XP_085372238.1,,93934,2655,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X12 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372238.1
NCBI,ITPR1,XP_085372237.1,,93934,2708,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X11 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372237.1
NCBI,ITPR1,XP_085372236.1,,93934,2747,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X10 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372236.1
NCBI,ITPR1,XP_085372235.1,,93934,2749,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X9 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372235.1
NCBI,ITPR1,XP_085372234.1,,93934,2749,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X8 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372234.1
NCBI,ITPR1,XP_085372233.1,,93934,2750,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X7 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372233.1
NCBI,ITPR1,XP_085372232.1,,93934,2764,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372232.1
NCBI,ITPR1,XP_085372231.1,,93934,2763,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372231.1
NCBI,ITPR1,XP_085372230.1,,93934,2765,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372230.1
NCBI,ITPR1,XP_085372229.1,,93934,2787,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372229.1
NCBI,ITPR1,XP_085372227.1,,93934,2788,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372227.1
NCBI,ITPR1,XP_085372226.1,,93934,2802,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Coturnix japonica]",https://www.ncbi.nlm.nih.gov/protein/XP_085372226.1
NCBI,ITPR1,XP_085446385.1,,40157,2716,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X15 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446385.1
NCBI,ITPR1,XP_085446384.1,,40157,2731,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X14 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446384.1
NCBI,ITPR1,XP_085446383.1,,40157,2753,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X13 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446383.1
NCBI,ITPR1,XP_085446382.1,,40157,2768,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X12 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446382.1
NCBI,ITPR1,XP_085446381.1,,40157,2609,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X11 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446381.1
NCBI,ITPR1,XP_085446380.1,,40157,2783,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X10 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446380.1
NCBI,ITPR1,XP_085446379.1,,40157,2745,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X9 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446379.1
NCBI,ITPR1,XP_085446378.1,,40157,2754,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X8 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446378.1
NCBI,ITPR1,XP_085446377.1,,40157,2755,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X7 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446377.1
NCBI,ITPR1,XP_085446376.1,,40157,2761,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446376.1
NCBI,ITPR1,XP_085446375.1,,40157,2768,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446375.1
NCBI,ITPR1,XP_085446374.1,,40157,2769,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446374.1
NCBI,ITPR1,XP_085446373.1,,40157,2769,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446373.1
NCBI,ITPR1,XP_085446371.1,,40157,2777,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446371.1
NCBI,ITPR1,XP_085446370.1,,40157,2782,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Lonchura striata]",https://www.ncbi.nlm.nih.gov/protein/XP_085446370.1
NCBI,ITPR1,YFO49868.1,,9925,2709,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 5-T7 [Capra hircus]",https://www.ncbi.nlm.nih.gov/protein/YFO49868.1
NCBI,ITPR1,YFO49867.1,,9925,2719,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 4-T6 [Capra hircus]",https://www.ncbi.nlm.nih.gov/protein/YFO49867.1
NCBI,ITPR1,YFO49866.1,,9925,2734,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 3-T5 [Capra hircus]",https://www.ncbi.nlm.nih.gov/protein/YFO49866.1
NCBI,ITPR1,YFO49865.1,,9925,2734,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 3-T4 [Capra hircus]",https://www.ncbi.nlm.nih.gov/protein/YFO49865.1
NCBI,ITPR1,YFO49864.1,,9925,2748,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 2-T3 [Capra hircus]",https://www.ncbi.nlm.nih.gov/protein/YFO49864.1
NCBI,ITPR1,YFO49863.1,,9925,2749,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 1-T2 [Capra hircus]",https://www.ncbi.nlm.nih.gov/protein/YFO49863.1
NCBI,ITPR1,YFO49862.1,,9925,2749,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform 1-T1 [Capra hircus]",https://www.ncbi.nlm.nih.gov/protein/YFO49862.1
NCBI,ITPR1,XP_027625577.1,,246437,2744,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X9 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_027625577.1
NCBI,ITPR1,XP_027625576.1,,246437,2736,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_027625576.1
NCBI,ITPR1,XP_027625575.1,,246437,2759,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_027625575.1
NCBI,ITPR1,XP_014441258.1,,246437,2696,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X11 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_014441258.1
NCBI,ITPR1,XP_014441257.1,,246437,2711,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X10 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_014441257.1
NCBI,ITPR1,XP_014441256.1,,246437,2720,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X8 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_014441256.1
NCBI,ITPR1,XP_014441255.1,,246437,2736,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X7 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_014441255.1
NCBI,ITPR1,XP_014441254.1,,246437,2737,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_014441254.1
NCBI,ITPR1,XP_014441253.1,,246437,2745,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_014441253.1
NCBI,ITPR1,XP_014441252.1,,246437,2751,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_014441252.1
NCBI,ITPR1,XP_014441251.1,,246437,2760,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Tupaia chinensis]",https://www.ncbi.nlm.nih.gov/protein/XP_014441251.1
NCBI,ITPR1,XP_085187212.1,,13616,2695,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X9 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187212.1
NCBI,ITPR1,XP_085187211.1,,13616,2734,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X8 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187211.1
NCBI,ITPR1,XP_085187210.1,,13616,2710,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X7 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187210.1
NCBI,ITPR1,XP_085187209.1,,13616,2726,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187209.1
NCBI,ITPR1,XP_085187208.1,,13616,2727,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187208.1
NCBI,ITPR1,XP_085187207.1,,13616,2733,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187207.1
NCBI,ITPR1,XP_085187206.1,,13616,2735,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187206.1
NCBI,ITPR1,XP_085187205.1,,13616,2735,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187205.1
NCBI,ITPR1,XP_085187204.1,,13616,2749,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187204.1
NCBI,ITPR1,XP_085187203.1,,13616,2750,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187203.1
NCBI,ITPR1,XP_085187201.1,,13616,2750,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Monodelphis domestica]",https://www.ncbi.nlm.nih.gov/protein/XP_085187201.1
NCBI,ITPR1,XP_085156152.1,,8797,2604,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Rhea americana]",https://www.ncbi.nlm.nih.gov/protein/XP_085156152.1
NCBI,ITPR1,XP_085156151.1,,8797,2697,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Rhea americana]",https://www.ncbi.nlm.nih.gov/protein/XP_085156151.1
NCBI,ITPR1,XP_085156150.1,,8797,2712,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Rhea americana]",https://www.ncbi.nlm.nih.gov/protein/XP_085156150.1
NCBI,ITPR1,XP_085092351.1,,9103,2749,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 [Meleagris gallopavo]",https://www.ncbi.nlm.nih.gov/protein/XP_085092351.1
NCBI,ITPR1,KAO0884365.1,,9823,2748,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 [Sus scrofa]",https://www.ncbi.nlm.nih.gov/protein/KAO0884365.1
NCBI,ITPR1,XP_084928364.1,,1497555,2711,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X11 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928364.1
NCBI,ITPR1,XP_084928363.1,,1497555,2726,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X10 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928363.1
NCBI,ITPR1,XP_084928362.1,,1497555,2735,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X9 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928362.1
NCBI,ITPR1,XP_084928361.1,,1497555,2740,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X8 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928361.1
NCBI,ITPR1,XP_084928360.1,,1497555,2749,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X7 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928360.1
NCBI,ITPR1,XP_084928359.1,,1497555,2750,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928359.1
NCBI,ITPR1,XP_084928358.1,,1497555,2764,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X5 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928358.1
NCBI,ITPR1,XP_084928357.1,,1497555,2765,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X4 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928357.1
NCBI,ITPR1,XP_084928356.1,,1497555,2773,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X3 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928356.1
NCBI,ITPR1,XP_084928355.1,,1497555,2779,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X2 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928355.1
NCBI,ITPR1,XP_084928353.1,,1497555,2788,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X1 [Lichenostomus cassidix]",https://www.ncbi.nlm.nih.gov/protein/XP_084928353.1
NCBI,ITPR1,XP_084845346.1,,9823,2586,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X8 [Sus scrofa]",https://www.ncbi.nlm.nih.gov/protein/XP_084845346.1
NCBI,ITPR1,XP_084845345.1,,9823,2601,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X7 [Sus scrofa]",https://www.ncbi.nlm.nih.gov/protein/XP_084845345.1
NCBI,ITPR1,XP_020924942.2,,9823,2694,,,"inositol 1,4,5-trisphosphate-gated calcium channel ITPR1 isoform X6 [Sus scrofa]",https://www.ncbi.nlm.nih.gov/protein/XP_020924942.2
