paralog	tip	contact_span_n_ref	contact_span_n_covered	contact_span_coverage	contact_span_identity	ibc_literature_n_ref	ibc_literature_n_covered	ibc_literature_coverage	ibc_literature_identity	channel_minus_luminal_n_ref	channel_minus_luminal_n_covered	channel_minus_luminal_coverage	channel_minus_luminal_identity	channel_all_n_ref	channel_all_n_covered	channel_all_coverage	channel_all_identity
ITPR1	ITPR1_Latimeria_chalumnae_Coelacanth_H3A1P5	305	305	1.0	0.9049180327868852	381	381	1.0	0.916010498687664	195	195	1.0	0.9487179487179487	246	239	0.9715447154471545	0.8661087866108786
ITPR1	ITPR1_Mus_musculus_Mouse_P11881	305	305	1.0	0.9967213114754099	381	381	1.0	0.9973753280839895	195	195	1.0	0.9948717948717949	246	246	1.0	0.967479674796748
ITPR1	ITPR1_Podarcis_muralis_Wall_lizard_Lacerta_m_A0A670JBK6	305	305	1.0	0.9442622950819672	381	381	1.0	0.9553805774278216	195	195	1.0	0.9846153846153847	246	244	0.991869918699187	0.9098360655737705
ITPR1	ITPR1_Salarias_fasciatus_Jewelled_blenny_Ble_A0A672IUQ7	305	305	1.0	0.8786885245901639	381	381	1.0	0.8871391076115486	195	195	1.0	0.9076923076923077	246	241	0.9796747967479674	0.8298755186721992
ITPR1	ITPR1_Xenopus_tropicalis_Western_clawed_frog_A0A8J0T3U5	305	305	1.0	0.8786885245901639	381	381	1.0	0.9002624671916011	195	195	1.0	0.9743589743589743	246	239	0.9715447154471545	0.8744769874476988
ITPR2	ITPR2|Cervus_elaphus_hippelaphus|GCA_002197005.1	305	281	0.921311475409836	0.797153024911032	381	353	0.926509186351706	0.773371104815864	239	239	1.0	0.9916317991631799	287	284	0.9895470383275261	0.9683098591549296
ITPR2	ITPR2|Sphenodon_punctatus|GCA_003113815.1	305	305	1.0	0.940983606557377	381	381	1.0	0.9396325459317585	239	239	1.0	0.9623430962343096	287	287	1.0	0.9094076655052264
ITPR2	ITPR2|Anomalopteryx_didiformis|GCA_006937325.1	305	304	0.9967213114754099	0.9276315789473685	381	380	0.9973753280839895	0.9368421052631579	239	239	1.0	0.895397489539749	287	286	0.9965156794425087	0.8566433566433567
ITPR2	ITPR2|Sousa_chinensis|GCA_007760645.1	305	305	1.0	0.9836065573770492	381	381	1.0	0.9868766404199475	239	239	1.0	0.9874476987447699	287	287	1.0	0.9442508710801394
ITPR2	ITPR2|Bucorvus_abyssinicus|GCA_009769605.1	305	304	0.9967213114754099	0.9572368421052632	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9020979020979021
ITPR2	ITPR2|Phoenicopterus_ruber_ruber|GCA_009819775.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Cervus_hanglu_yarkandensis|GCA_010411085.1	305	305	1.0	0.9836065573770492	381	381	1.0	0.9868766404199475	239	239	1.0	0.99581589958159	287	287	1.0	0.9651567944250871
ITPR2	ITPR2|Dissostichus_mawsoni|GCA_011823955.1	305	303	0.9934426229508196	0.8283828382838284	381	377	0.989501312335958	0.8328912466843501	239	239	1.0	0.803347280334728	287	262	0.9128919860627178	0.7633587786259542
ITPR2	ITPR2|Crypturellus_undulatus|GCA_013389825.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Chloropsis_hardwickii|GCA_013390065.1	305	304	0.9967213114754099	0.944078947368421	381	380	0.9973753280839895	0.95	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Menura_novaehollandiae|GCA_013396355.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.95	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Smithornis_capensis|GCA_013396465.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Ptilorrhoa_leucosticta|GCA_013396485.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Vireo_altiloquus|GCA_013396875.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Baryphthengus_martii|GCA_013396935.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.95	239	239	1.0	0.9581589958158996	287	287	1.0	0.9024390243902439
ITPR2	ITPR2|Myiagra_hebetior|GCA_013397015.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Thryothorus_ludovicianus|GCA_013397245.1	305	236	0.7737704918032787	0.9661016949152542	381	271	0.7112860892388452	0.9704797047970479	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Polioptila_caerulea|GCA_013397295.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Sinosuthora_webbiana|GCA_013397395.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Furnarius_figulus|GCA_013397465.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Mionectes_macconnelli|GCA_013397495.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9055944055944056
ITPR2	ITPR2|Pterocles_burchelli|GCA_013397535.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Columbina_picui|GCA_013397635.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Aleadryas_rufinucha|GCA_013397815.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9539748953974896	287	286	0.9965156794425087	0.8986013986013986
ITPR2	ITPR2|Origma_solitaria|GCA_013397895.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Grantiella_picta|GCA_013397955.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Pedionomus_torquatus|GCA_013398155.1	305	304	0.9967213114754099	0.9572368421052632	381	380	0.9973753280839895	0.9605263157894737	239	239	1.0	0.9539748953974896	287	286	0.9965156794425087	0.9055944055944056
ITPR2	ITPR2|Climacteris_rufus|GCA_013398175.1	305	304	0.9967213114754099	0.944078947368421	381	380	0.9973753280839895	0.9473684210526315	239	239	1.0	0.9539748953974896	287	286	0.9965156794425087	0.9055944055944056
ITPR2	ITPR2|Loxia_curvirostra|GCA_013398455.1	305	304	0.9967213114754099	0.944078947368421	381	380	0.9973753280839895	0.95	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Brachypodius_melanocephalos|GCA_013398615.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Elachura_formosa|GCA_013398795.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Emberiza_fucata|GCA_013398835.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.95	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Ceuthmochares_aereus|GCA_013398935.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Callaeas_wilsoni|GCA_013398955.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Catharus_fuscescens|GCA_013398975.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Rostratula_benghalensis|GCA_013399305.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9539748953974896	287	286	0.9965156794425087	0.8986013986013986
ITPR2	ITPR2|Corythaixoides_concolor|GCA_013399495.1	305	304	0.9967213114754099	0.9572368421052632	381	380	0.9973753280839895	0.9605263157894737	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Zosterops_hypoxanthus|GCA_013399795.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Oxyruncus_cristatus|GCA_013399855.1	305	304	0.9967213114754099	0.944078947368421	381	380	0.9973753280839895	0.95	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Serilophus_lunatus|GCA_013399895.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Hippolais_icterina|GCA_013400075.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Aramus_guarauna|GCA_013400195.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Cisticola_juncidis|GCA_013400215.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Scytalopus_superciliaris|GCA_013400415.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	162	0.6778242677824268	0.9382716049382716	287	203	0.7073170731707317	0.8768472906403941
ITPR2	ITPR2|Leiothrix_lutea|GCA_013400445.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Erpornis_zantholeuca|GCA_013400515.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Chloropsis_cyanopogon|GCA_013400585.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Centropus_bengalensis|GCA_013400815.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Pomatorhinus_ruficollis|GCA_013401195.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Nibea_albiflora|GCA_014281875.1	305	304	0.9967213114754099	0.8289473684210527	381	380	0.9973753280839895	0.8342105263157895	239	239	1.0	0.7949790794979079	287	253	0.8815331010452961	0.7747035573122529
ITPR2	ITPR2|Sylvia_borin|GCA_014839755.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Lamprotornis_superbus|GCA_015883425.2	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Aplochiton_taeniatus|GCA_017639675.1	305	304	0.9967213114754099	0.8519736842105263	381	380	0.9973753280839895	0.8526315789473684	239	239	1.0	0.7866108786610879	287	264	0.9198606271777003	0.7348484848484849
ITPR2	ITPR2|Hemiprocne_comata|GCA_020745705.1	305	287	0.940983606557377	0.9547038327526133	381	363	0.952755905511811	0.9586776859504132	239	239	1.0	0.9539748953974896	287	286	0.9965156794425087	0.9055944055944056
ITPR2	ITPR2|Albula_goreensis|GCA_022829145.1	305	304	0.9967213114754099	0.8585526315789473	381	380	0.9973753280839895	0.8605263157894737	239	239	1.0	0.8870292887029289	287	267	0.9303135888501742	0.8389513108614233
ITPR2	ITPR2|Pygathrix_nigripes|GCA_023764695.1	305	304	0.9967213114754099	0.993421052631579	381	380	0.9973753280839895	0.9947368421052631	239	239	1.0	1.0	287	287	1.0	0.9930313588850174
ITPR2	ITPR2|Chaenocephalus_aceratus|GCA_023974075.1	305	304	0.9967213114754099	0.8256578947368421	381	380	0.9973753280839895	0.8342105263157895	239	239	1.0	0.799163179916318	287	256	0.89198606271777	0.7734375
ITPR2	ITPR2|Muraenolepis_orangiensis|GCA_027704905.1	305	304	0.9967213114754099	0.8223684210526315	381	380	0.9973753280839895	0.8342105263157895	239	239	1.0	0.8075313807531381	287	251	0.8745644599303136	0.7888446215139442
ITPR2	ITPR2|Heterohyrax_brucei|GCA_028571685.1	305	305	1.0	0.9770491803278688	381	381	1.0	0.9816272965879265	239	239	1.0	0.9874476987447699	287	287	1.0	0.9581881533101045
ITPR2	ITPR2|Aldrovandia_affinis|GCA_029706075.1	305	304	0.9967213114754099	0.868421052631579	381	380	0.9973753280839895	0.868421052631579	239	239	1.0	0.8619246861924686	287	261	0.9094076655052264	0.8122605363984674
ITPR2	ITPR2|Dissostichus_eleginoides|GCA_031216635.1	305	304	0.9967213114754099	0.8256578947368421	381	380	0.9973753280839895	0.8342105263157895	239	239	1.0	0.803347280334728	287	262	0.9128919860627178	0.7633587786259542
ITPR2	ITPR2|Saguinus_oedipus|GCA_031835075.1	305	305	1.0	0.9901639344262295	381	381	1.0	0.9921259842519685	239	239	1.0	0.9916317991631799	287	287	1.0	0.9860627177700348
ITPR2	ITPR2|Crypturellus_soui|GCA_032275445.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9055944055944056
ITPR2	ITPR2|Circaetus_pectoralis|GCA_035590135.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9605263157894737	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Cirrhinus_mrigala|GCA_036247105.2	305	303	0.9934426229508196	0.7821782178217822	381	379	0.994750656167979	0.8021108179419525	239	239	1.0	0.7824267782426778	287	263	0.9163763066202091	0.7414448669201521
ITPR2	ITPR2|Atractosteus_spatula|GCA_043380575.1	305	303	0.9934426229508196	0.8712871287128713	381	379	0.994750656167979	0.8680738786279684	239	239	1.0	0.895397489539749	287	264	0.9198606271777003	0.8560606060606061
ITPR2	ITPR2|Amblyopsis_spelaea|GCA_046255725.1	305	302	0.9901639344262295	0.7947019867549668	381	378	0.9921259842519685	0.8068783068783069	239	239	1.0	0.803347280334728	287	262	0.9128919860627178	0.7519083969465649
ITPR2	ITPR2|Polymixia_lowei|GCA_047511595.1	305	304	0.9967213114754099	0.8388157894736842	381	380	0.9973753280839895	0.8447368421052631	239	239	1.0	0.8158995815899581	287	273	0.9512195121951219	0.7472527472527473
ITPR2	ITPR2|Notoryctes_typhlops|GCA_048126345.2	305	305	1.0	0.9606557377049181	381	381	1.0	0.9658792650918635	239	239	1.0	0.9665271966527197	287	287	1.0	0.9128919860627178
ITPR2	ITPR2|Diretmus_argenteus|GCA_048569125.1	305	304	0.9967213114754099	0.8256578947368421	381	380	0.9973753280839895	0.8394736842105263	239	239	1.0	0.7907949790794979	287	260	0.9059233449477352	0.7538461538461538
ITPR2	ITPR2|Liparis_tanakae|GCA_050084785.1	305	304	0.9967213114754099	0.8256578947368421	381	380	0.9973753280839895	0.8342105263157895	239	239	1.0	0.7866108786610879	287	254	0.8850174216027874	0.7637795275590551
ITPR2	ITPR2|Copsychus_sechellarum|GCA_054084135.1	305	304	0.9967213114754099	0.944078947368421	381	380	0.9973753280839895	0.95	239	239	1.0	0.9623430962343096	287	284	0.9895470383275261	0.9154929577464789
ITPR2	ITPR2|Steatornis_caripensis|GCA_054099775.1	305	304	0.9967213114754099	0.9572368421052632	381	380	0.9973753280839895	0.9605263157894737	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Lestoros_inca|GCA_054644205.1	305	305	1.0	0.9540983606557377	381	381	1.0	0.958005249343832	239	239	1.0	0.9832635983263598	287	287	1.0	0.9477351916376306
ITPR2	ITPR2|Datnioides_polota|GCA_054883175.1	305	304	0.9967213114754099	0.8289473684210527	381	380	0.9973753280839895	0.8394736842105263	239	239	1.0	0.7949790794979079	287	260	0.9059233449477352	0.7538461538461538
ITPR2	ITPR2|Arapaima_gigas|GCA_054883375.1	305	302	0.9901639344262295	0.8774834437086093	381	378	0.9921259842519685	0.8756613756613757	239	239	1.0	0.8702928870292888	287	267	0.9303135888501742	0.8127340823970037
ITPR2	ITPR2|Pristigenys_meyeri|GCA_056506795.1	305	304	0.9967213114754099	0.8256578947368421	381	380	0.9973753280839895	0.8368421052631579	239	239	1.0	0.799163179916318	287	258	0.8989547038327527	0.7713178294573644
ITPR2	ITPR2|Spizella_passerina|GCA_056776345.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Hiodon_alosoides|GCA_056783565.1	305	300	0.9836065573770492	0.83	381	376	0.9868766404199475	0.8351063829787234	239	239	1.0	0.8786610878661087	287	261	0.9094076655052264	0.8314176245210728
ITPR2	ITPR2|Albula_glossodonta|GCA_056783665.1	305	304	0.9967213114754099	0.8486842105263158	381	380	0.9973753280839895	0.8526315789473684	239	239	1.0	0.891213389121339	287	267	0.9303135888501742	0.8426966292134831
ITPR2	ITPR2|Stylephorus_chordatus|GCA_056824565.1	305	304	0.9967213114754099	0.8256578947368421	381	380	0.9973753280839895	0.8368421052631579	239	239	1.0	0.7949790794979079	287	263	0.9163763066202091	0.752851711026616
ITPR2	ITPR2|Alepocephalus_tenebrosus|GCA_056824585.1	305	303	0.9934426229508196	0.8547854785478548	381	379	0.994750656167979	0.862796833773087	239	239	1.0	0.8661087866108786	287	269	0.9372822299651568	0.8066914498141264
ITPR2	ITPR2|Echinorhinus_cookei|GCA_057876775.1	305	304	0.9967213114754099	0.8618421052631579	381	380	0.9973753280839895	0.868421052631579	239	239	1.0	0.8577405857740585	287	268	0.9337979094076655	0.7873134328358209
ITPR2	ITPR2|Acrocephalus_arundinaceus|GCA_058224745.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Platax_teira|GCA_058707665.1	305	304	0.9967213114754099	0.8223684210526315	381	380	0.9973753280839895	0.8342105263157895	239	239	1.0	0.7907949790794979	287	257	0.8954703832752613	0.7626459143968871
ITPR2	ITPR2|Capros_aper|GCA_965364685.1	305	304	0.9967213114754099	0.819078947368421	381	380	0.9973753280839895	0.8263157894736842	239	239	1.0	0.7824267782426778	287	253	0.8815331010452961	0.7628458498023716
ITPR2	ITPR2|Acanthurus_tractus|GCA_980438365.1	305	304	0.9967213114754099	0.8223684210526315	381	380	0.9973753280839895	0.8342105263157895	239	239	1.0	0.7907949790794979	287	259	0.9024390243902439	0.749034749034749
ITPR2	ITPR2|Parequula_melbournensis|GCA_984656905.1	305	304	0.9967213114754099	0.8256578947368421	381	380	0.9973753280839895	0.8368421052631579	239	239	1.0	0.8075313807531381	287	249	0.867595818815331	0.7991967871485943
ITPR2	ITPR2|Pontoporia_blainvillei|GCA_987193245.1	305	305	1.0	0.9901639344262295	381	381	1.0	0.9921259842519685	239	239	1.0	0.9874476987447699	287	287	1.0	0.9442508710801394
ITPR2	ITPR2|Homo_sapiens|GCF_000001405.40	305	305	1.0	1.0	381	381	1.0	1.0	239	239	1.0	1.0	287	287	1.0	1.0
ITPR2	ITPR2|Mus_musculus|GCF_000001635.27	305	305	1.0	0.9639344262295082	381	381	1.0	0.9658792650918635	239	239	1.0	0.9874476987447699	287	287	1.0	0.9581881533101045
ITPR2	ITPR2|Xenopus_tropicalis|GCF_000004195.4	305	304	0.9967213114754099	0.9144736842105263	381	380	0.9973753280839895	0.9210526315789473	239	239	1.0	0.9288702928870293	287	285	0.9930313588850174	0.8526315789473684
ITPR2	ITPR2|Trichechus_manatus_latirostris|GCF_000243295.1	305	293	0.9606557377049181	0.8600682593856656	381	369	0.968503937007874	0.8888888888888888	239	239	1.0	0.9748953974895398	287	287	1.0	0.9547038327526133
ITPR2	ITPR2|Orycteropus_afer_afer|GCF_000298275.1	305	305	1.0	0.9836065573770492	381	381	1.0	0.9868766404199475	239	239	1.0	0.9916317991631799	287	287	1.0	0.9581881533101045
ITPR2	ITPR2|Elephantulus_edwardii|GCF_000299155.1	305	305	1.0	0.980327868852459	381	381	1.0	0.979002624671916	239	239	1.0	0.9832635983263598	287	287	1.0	0.9512195121951219
ITPR2	ITPR2|Tupaia_belangeri_chinensis|GCF_000334495.1	305	305	1.0	0.9901639344262295	381	381	1.0	0.9921259842519685	239	239	1.0	0.9916317991631799	287	287	1.0	0.9616724738675958
ITPR2	ITPR2|Egretta_garzetta|GCF_000687185.1	305	304	0.9967213114754099	0.9572368421052632	381	380	0.9973753280839895	0.9605263157894737	239	239	1.0	0.9539748953974896	287	286	0.9965156794425087	0.9055944055944056
ITPR2	ITPR2|Corvus_brachyrhynchos|GCF_000691975.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Struthio_camelus_australis|GCF_000698965.1	305	304	0.9967213114754099	0.9605263157894737	381	380	0.9973753280839895	0.9631578947368421	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.916083916083916
ITPR2	ITPR2|Pygoscelis_adeliae|GCF_000699105.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Aptenodytes_forsteri|GCF_000699145.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Charadrius_vociferus|GCF_000708025.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
ITPR2	ITPR2|Manacus_vitellinus|GCF_001715985.3	305	304	0.9967213114754099	0.944078947368421	381	380	0.9973753280839895	0.95	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Nothoprocta_perdicaria|GCF_003342845.1	305	304	0.9967213114754099	0.9473684210526315	381	380	0.9973753280839895	0.9526315789473684	239	239	1.0	0.9623430962343096	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Cricetulus_griseus|GCF_003668045.3	305	305	1.0	0.9672131147540983	381	381	1.0	0.968503937007874	239	239	1.0	0.99581589958159	287	287	1.0	0.9372822299651568
ITPR2	ITPR2|Calypte_anna|GCF_003957555.1	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.95	239	239	1.0	0.9539748953974896	287	286	0.9965156794425087	0.9055944055944056
ITPR2	ITPR2|Ornithorhynchus_anatinus|GCF_004115215.2	305	305	1.0	0.9278688524590164	381	381	1.0	0.9343832020997376	239	239	1.0	0.9456066945606695	287	285	0.9930313588850174	0.8912280701754386
ITPR2	ITPR2|Pristis_pectinata|GCF_009764475.1	305	304	0.9967213114754099	0.868421052631579	381	380	0.9973753280839895	0.8763157894736842	239	239	1.0	0.8451882845188284	287	274	0.9547038327526133	0.7737226277372263
ITPR2	ITPR2|Tauraco_erythrolophus|GCF_009769465.1	305	304	0.9967213114754099	0.9572368421052632	381	380	0.9973753280839895	0.9605263157894737	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Esox_lucius|GCF_011004845.1	305	304	0.9967213114754099	0.8355263157894737	381	380	0.9973753280839895	0.8473684210526315	239	239	1.0	0.8451882845188284	287	261	0.9094076655052264	0.7969348659003831
ITPR2	ITPR2|Balearica_regulorum_gibbericeps|GCF_011004875.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9539748953974896	287	286	0.9965156794425087	0.9055944055944056
ITPR2	ITPR2|Megalops_cyprinoides|GCF_013368585.1	305	304	0.9967213114754099	0.8618421052631579	381	380	0.9973753280839895	0.8578947368421053	239	239	1.0	0.8661087866108786	287	256	0.89198606271777	0.83203125
ITPR2	ITPR2|Nyctibius_grandis|GCF_013368605.1	305	304	0.9967213114754099	0.9539473684210527	381	380	0.9973753280839895	0.9578947368421052	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9090909090909091
ITPR2	ITPR2|Dryobates_pubescens|GCF_014839835.1	305	304	0.9967213114754099	0.9342105263157895	381	380	0.9973753280839895	0.9421052631578948	239	239	1.0	0.9330543933054394	287	286	0.9965156794425087	0.8881118881118881
ITPR2	ITPR2|Gracilinanus_agilis|GCF_016433145.1	305	305	1.0	0.8754098360655738	381	381	1.0	0.8923884514435696	239	239	1.0	0.9832635983263598	287	287	1.0	0.9442508710801394
ITPR2	ITPR2|Gallus_gallus|GCF_016699485.2	305	304	0.9967213114754099	0.9506578947368421	381	380	0.9973753280839895	0.9552631578947368	239	239	1.0	0.9581589958158996	287	286	0.9965156794425087	0.9125874125874126
