id	section	claim	expected	found	verdict	note	source	op
T21	range	10,256 records carry all three seed signatures	10256	10256	ok		results/census_v2/seed_contribution.tsv	cell
T22	range	the architecture call gives 6,433 IP3 receptors	6433	6433	ok		results/census_v2/census_v2.tsv	count
T23	range	6,807 ryanodine receptors	6807	6807	ok		results/census_v2/census_v2.tsv	count
T24	range	2,181 records satisfy neither positive test	2181	2181	ok		results/census_v2/census_v2.tsv	count
T25	range	the IP3 receptor profile is built from 34 seeds	34	34	ok		results/hmm_sweep/seed_build_stats.json	json
T26	range	the ryanodine profile from 22	22	22	ok		results/hmm_sweep/seed_build_stats.json	json
T27	range	the IP3 receptor profile has 2,684 match states	2684	2684	ok		results/hmm_sweep/seed_build_stats.json	json
T29	range	12,609 hits are declined as module-only matches	12609	12609	ok		results/census_v3/census_v3_stats.json	json
T30	range	618 sweep hits are absent from the enumeration	618	618	ok		results/census_v3/census_v3_stats.json	json
T31	range	188 of them are called IP3 receptor	188	188	ok		results/census_v3/census_v3_stats.json	json
T32	range	census v3 holds 16,039 records	16039	16039	ok		results/census_v3/census_v3_stats.json	json
T33	range	8,000 of them are called IP3 receptor	8000	8000	ok		results/census_v3/census_v3_stats.json	json
T34	range	7,432 ryanodine receptor	7432	7432	ok		results/census_v3/census_v3_stats.json	json
T35	range	605 unassigned	605	605	ok		results/census_v3/census_v3_stats.json	json
T36	range	2,787 records the profiles failed to find were looked up	2787	2787	ok		results/census_v3/census_v3_stats.json	json
T37	range	none of them was in the database and missed	0	0	ok		results/census_v3/census_v3_stats.json	json
T38	range	15 of 763 proteomes carry no family record	15	15	ok		results/census_v3/census_v3_stats.json	json
C277	origin	the whole ITPR1 clade holds 19 proteins	19	19	ok		results/phylogeny/claim_nodes.tsv	cell
C278	origin	the whole ITPR2 clade holds 13 proteins	13	13	ok		results/phylogeny/claim_nodes.tsv	cell
C279	origin	the whole ITPR3 clade holds 19 proteins	19	19	ok		results/phylogeny/claim_nodes.tsv	cell
C280	origin	all three whole paralogue clades are supported at 100/100	3	3	ok		results/phylogeny/claim_nodes.tsv	count
C281	origin	seven unlabelled vertebrate proteins are placed inside a paralogue clade by the tree	7	7	ok		results/phylogeny/paralog_clades.tsv	sum
C282	origin	the name-labelled ITPR1 core clade alone holds 13 proteins	13	13	ok		results/phylogeny/claim_nodes.tsv	cell
C283	origin	the name-labelled ITPR1 core clade has SH-aLRT 47.8	47.8	47.8	ok		results/phylogeny/claim_nodes.tsv	cell
C284	origin	all 57 vertebrate proteins form one clade	57	57	ok		results/phylogeny/claim_nodes.tsv	cell
C285	origin	four hagfish and lamprey genes form their own clade	4	4	ok		results/phylogeny/cyclostome_placement.tsv	count
C286	origin	that clade has SH-aLRT 99.5	1	1	ok		results/phylogeny/cyclostome_placement.tsv	nunique
C287	origin	two hagfish and lamprey genes join the ITPR2 + ITPR3 clade at SH-aLRT 83.1	2	2	ok		results/phylogeny/cyclostome_placement.tsv	count
C51	origin	134 representatives were aligned	134	134	ok		results/msa_v2/align_stats.json	json
C52	origin	MAFFT L-INS-i gave 11,777 columns	11777	11777	ok		results/msa_v2/align_stats.json	json
C53	origin	trimAl kept 1,797 columns	1797	1797	ok		results/msa_v2/align_stats.json	json
C54	origin	96.8 % of kept columns are parsimony-informative	96.8	96.8	ok		results/msa_v2/align_stats.json	json
C55	origin	the ML model is Q.insect+R7	Q.insect+R7	Q.insect+R7	ok		results/phylogeny/tree_stats.json	json
C57	origin	69.5 % of internal nodes clear both support thresholds	69.5	69.5	ok		results/phylogeny/tree_stats.json	json
C60	origin	AU does not reject ITPR2+ITPR3 (p = 0.476)	0.476	0.476	ok		results/phylogeny/au_test.tsv	cell
C61	origin	AU does not reject the ML tree (p = 0.525)	0.525	0.525	ok		results/phylogeny/au_test.tsv	cell
T41	origin	at 76 % gaps	76.23	76.23	ok		results/msa_v2/align_stats.json	json
T43	origin	15.3 % of them	15.3	15.3	ok		results/msa_v2/align_stats.json	json
T45	origin	within-paralogue identity is 0.910	**0.910**	**0.910**	ok		results/msa_v2/report.md	grep
T46	origin	identity to the outgroup is 0.253	**0.253**	**0.253**	ok		results/msa_v2/report.md	grep
T48	origin	the tree has 131 internal nodes	| internal nodes | 131 |	| internal nodes | 131 |	ok		results/phylogeny/report.md	grep
T49	origin	91 of them clear both support thresholds	| both thresholds | 91 |	| both thresholds | 91 |	ok		results/phylogeny/report.md	grep
T50	origin	39 tips agree with their census label	39	39	ok		results/phylogeny/membership_audit.tsv	count
T51	origin	no tip is reassigned by the tree	0	0	ok		results/phylogeny/membership_audit.tsv	count
T52	origin	5 tips are left unplaced	5	5	ok		results/phylogeny/membership_audit.tsv	count
C63	origin	the ITPR x RyR class sits at the null (mean J 0.0002)	0.0002	0.0002	ok		results/synteny/pair_stats.tsv	cell
C64	origin	the flank caller is 405 of 405 correct	405	405	ok		results/synteny/synteny_stats.json	json
C66	origin	it places 131 loci the sequence sweep could not	131	131	ok		results/synteny/synteny_stats.json	json
C67	origin	ITPR1's neighbourhood is paralogous to ITPR2's in 141 genomes	141	141	ok		results/duplication/duplication_stats.json	json
C68	origin	out of 175 genomes with both neighbourhoods	175	175	ok		results/duplication/duplication_stats.json	json
C69	origin	ITPR1 vs ITPR3: 89 of 152	89	89	ok		results/duplication/duplication_stats.json	json
C70	origin	ITPR2 vs ITPR3: 4 of 149, exactly the background	4	4	ok		results/duplication/duplication_stats.json	json
C73	origin	teleosts carry a mean of 1.97 ITPR1 copies	1.973	1.973	ok		results/duplication/duplication_stats.json	json
C75	origin	the same genomes carry 5.82 ryanodine receptors	5.822	5.822	ok		results/duplication/duplication_stats.json	json
C76	origin	the two copies are disjoint in 45 of 49 genomes (tetrapod)	45	45	ok		results/duplication/duplication_stats.json	json
C77	origin	and 46 of 49 against a pre-3R ray-finned reference	46	46	ok		results/duplication/duplication_stats.json	json
C78	origin	all 705 cross-anchor assignments agree	705	705	ok		results/duplication/duplication_stats.json	json
C79	origin	20 of 71 two-copy genomes place the copies on different contigs	20	20	ok		results/duplication/duplication_stats.json	json
C80	origin	the ITPR2/ITPR3 split is on the gnathostome stem, 462-563 Ma	Gnathostomata	Gnathostomata	ok		results/reconciliation/duplication_placement.tsv	cell
C81	origin	its younger bracket is 462 Ma	462.0	462.0	ok		results/reconciliation/duplication_placement.tsv	cell
C82	origin	the ITPR1 split is on the vertebrate stem	Vertebrata	Vertebrata	ok		results/reconciliation/duplication_placement.tsv	cell
C181	origin	1,378 genes are in the architecture scope	1378	1378	ok		results/gene_architecture/gene_architecture_stats.json	json
C182	origin	they sit in 189 contiguous genomes	189	189	ok		results/gene_architecture/gene_architecture_stats.json	json
C183	origin	112,254 junctions were read	112254	112254	ok		results/gene_architecture/gene_architecture_stats.json	json
C186	origin	1,035 junctions carry a minor splice site	1035	1035	ok		results/gene_architecture/junction_quality.tsv	cell
C187	origin	188,146 independently annotated coding edges were compared	188146	188146	ok		results/gene_architecture/gene_architecture_stats.json	json
C188	origin	177,710 of them land exactly on a sweep exon boundary	177710	177710	ok		results/gene_architecture/boundary_concordance_summary.tsv	cell
C190	origin	across 164 genomes	164	164	ok		results/gene_architecture/gene_architecture_stats.json	json
C193	origin	ITPR1 has a median 58 coding exons	58.0	58.0	ok		results/gene_architecture/gene_architecture_stats.json	json
C194	origin	ITPR2 57	57.0	57.0	ok		results/gene_architecture/gene_architecture_stats.json	json
C195	origin	ITPR3 58	58.0	58.0	ok		results/gene_architecture/gene_architecture_stats.json	json
C199	origin	a 4.2-fold spread of genomic span	4.19	4.19	ok		results/gene_architecture/gene_architecture_stats.json	json
C202	origin	the ryanodine receptor control is a 104-exon gene	104.0	104.0	ok		results/gene_architecture/gene_architecture_stats.json	json
C204	origin	at a mean exon length of 144 bp against the family's 138-142	144.5	144.5	ok		results/gene_architecture/gene_architecture_stats.json	json
C205	origin	ITPR3 is shorter than ITPR1 in 161 of 182 genomes	161	161	ok		results/gene_architecture/paired_comparisons.tsv	cell
C206	origin	and shorter than ITPR2 in 146 of 181	146	146	ok		results/gene_architecture/paired_comparisons.tsv	cell
C207	origin	ITPR1 and ITPR2 share a median 48 intron positions	48.0	48.0	ok		results/gene_architecture/gene_architecture_stats.json	json
C208	origin	ITPR1 and ITPR3 46	46.0	46.0	ok		results/gene_architecture/gene_architecture_stats.json	json
C209	origin	ITPR2 and ITPR3 49	49.0	49.0	ok		results/gene_architecture/gene_architecture_stats.json	json
C210	origin	against 0.55 expected by chance	0.55	0.55	ok		results/gene_architecture/gene_architecture_stats.json	json
C214	origin	significant in all 183 ITPR1/ITPR2 genomes	183	183	ok		results/gene_architecture/gene_architecture_stats.json	json
C215	origin	all 182 ITPR1/ITPR3 genomes	182	182	ok		results/gene_architecture/gene_architecture_stats.json	json
C216	origin	all 181 ITPR2/ITPR3 genomes	181	181	ok		results/gene_architecture/gene_architecture_stats.json	json
C217	origin	an ITPR and a RyR share a median of one intron position	1.0	1.0	ok		results/gene_architecture/gene_architecture_stats.json	json
C218	origin	in 0 of 188 ITPR1/RyR genomes at p < 0.05	0	0	ok		results/gene_architecture/gene_architecture_stats.json	json
C219	origin	0 of 184 ITPR2/RyR genomes	0	0	ok		results/gene_architecture/gene_architecture_stats.json	json
C220	origin	0 of 183 ITPR3/RyR genomes	0	0	ok		results/gene_architecture/gene_architecture_stats.json	json
C221	origin	each paralogue has 48-49 positions in over 90 % of its genomes	49	49	ok		results/gene_architecture/gene_architecture_stats.json	json
C260	origin	291 split or fragmentary loci were scored	291	291	ok		results/gene_architecture/gene_architecture_stats.json	json
C263	origin	228 carry a terminus inside an exon	228	228	ok		results/gene_architecture/gene_architecture_stats.json	json
C264	origin	3 are broken entirely at real junctions	3	3	ok		results/gene_architecture/gene_architecture_stats.json	json
C265	origin	1,448 internal termini were scored	1448	1448	ok		results/gene_architecture/gene_architecture_stats.json	json
C268	origin	689 on a boundary the gene model carries	689	689	ok		results/gene_architecture/gene_architecture_stats.json	json
C01	retention,archive,constraint	the vertebrate genome scope is 309 assemblies	309	309	ok		results/genome_manifest.tsv	nunique
C25	retention	309 of 309 genomes were swept	309	309	ok		results/genome_ledger/ledger_stats.json	json
C26	retention	the sweep recorded 1,236 genome x cell results	1236	1236	ok		results/genome_ledger/ledger_stats.json	json
C27	retention	the sweep recorded 2,144 loci	2144	2144	ok		results/genome_ledger/ledger_stats.json	json
C28	retention	the ryanodine receptor control failed in no genome	0	0	ok		results/genome_ledger/ledger_stats.json	json
C29	retention	the vertebrate scope totals 552.5 Gbp	552535418825	552535418825	ok		results/genome_ledger/ledger_stats.json	json
C30	retention	4 ledger cells were called absent	4	4	ok		results/genome_ledger/genome_ledger.tsv	count
C31	retention	all 4 are cyclostome (Hyperoartia and Myxini)	4	4	ok		results/genome_ledger/genome_ledger.tsv	count
C35	retention	140 of 923 assignable cells are false negatives (15.2 %)	140	140	ok		results/methods/methods_stats.json	json
C36	retention	the false-negative rate is 0.1517	0.1517	0.1517	ok		results/methods/methods_stats.json	json
C37	retention	the RyR sister series gives 42 of 309	42	42	ok		results/methods/methods_stats.json	json
C38	retention	the RyR sister rate is 0.1359	0.1359	0.1359	ok		results/methods/methods_stats.json	json
C39	retention	the two series are indistinguishable (Fisher p = 0.58)	0.578	0.578	ok		results/methods/methods_stats.json	json
C41	retention	the residual false-negative rate above D4's bar is 0.9 %	0.0089	0.0089	ok		results/methods/methods_stats.json	json
C42	retention	the RyR residual rate above the bar is 0.0 %	0.0	0.0	ok		results/methods/methods_stats.json	json
C43	retention,archive	the contiguity bar is 142,212 bp	142212	142212	ok		results/methods/methods_stats.json	json
C44	retention	189 of 309 genomes are above the contiguity bar	189	189	ok		results/loss_dynamics/loss_dynamics_stats.json	json
C45	retention	the ablation reproduces the ledger 1,236 of 1,236 cells	1236	1236	ok		results/methods/methods_stats.json	json
C46	retention	the ablation found no mismatch against the ledger	0	0	ok		results/methods/methods_stats.json	json
C47	retention	the full 38-bait panel recovers 783 cells	783	783	ok		results/methods/methods_stats.json	json
C48	retention	four human baits recover 782 of them	782	782	ok		results/methods/methods_stats.json	json
C49	retention	dropping ITPR1's baits costs 238 cells	-238	-238	ok		results/methods/methods_stats.json	json
C50	retention	dropping ITPR3's baits costs 241 cells	-241	-241	ok		results/methods/methods_stats.json	json
C85	retention	the character matrix holds 927 genome x paralogue cells	927	927	ok		results/loss_dynamics/loss_dynamics_stats.json	json
C86	retention	none of them reaches the absence state	0	0	ok		results/loss_dynamics/loss_dynamics_stats.json	json
C87	retention	923 hold a gene that is present	923	923	ok		results/loss_dynamics/loss_dynamics_stats.json	json
C88	retention	43 cells are reassembled across contigs	43	43	ok		results/loss_dynamics/loss_dynamics_stats.json	json
C89	retention	4 cells are paralogue-unassignable	4	4	ok		results/loss_dynamics/loss_dynamics_stats.json	json
C90	retention	above the bar the minimum is 3.00 gene-equivalents	3.0	3.0	ok		results/loss_dynamics/loss_dynamics_stats.json	json
C91	retention	Dollo places zero losses on the family character	0	0	ok		results/loss_counts/loss_counts_stats.json	json
C92	retention	the family coding manufactures a loss in 2 of 32 settings	2	2	ok		results/loss_counts/loss_counts_stats.json	json
C93	retention	the sensitivity grid has 32 settings	32	32	ok		results/loss_counts/loss_counts_stats.json	json
C94	retention	the paralogue-resolved coding manufactures one in 18 of 32	18	18	ok		results/loss_counts/loss_counts_stats.json	json
C95	retention	its worst case is 45 loss edges	45	45	ok		results/loss_counts/loss_counts_stats.json	json
C96	retention	branch lengths change the count in none of the 32 settings	0	0	ok		results/loss_counts/loss_counts_stats.json	json
C97	retention	1,760 loci were scored for frameshift density	1760	1760	ok		results/loss_counts/loss_counts_stats.json	json
C98	retention	44 clear the lesion bar	44	44	ok		results/loss_counts/loss_counts_stats.json	json
C99	retention	and all 44 are at full coverage	44	44	ok		results/loss_counts/loss_counts_stats.json	json
C32	archive	318 IP3 receptor gene models exist only as DNA	318	318	ok		results/census_v4/db_status_counts.tsv	sum
C33	archive	167 more sit inside an annotated gene carrying no family name	167	167	ok		results/census_v4/db_status_counts.tsv	sum
C34	archive	the sweep contributed 1,058 gene models from 224 genomes	1058	1058	ok		results/census_v4/census_v4_stats.json	json
C148	archive	42 ITPR loci are held only by a non-coding feature	42	42	ok		results/annotation_audit/family_vs_control.tsv	cell
C149	archive	against 16 RyR loci (q = 0.006)	16	16	ok		results/annotation_audit/family_vs_control.tsv	cell
C150	archive	but 4 against 5 above the bar (q = 1.0)	1	1	ok		results/annotation_audit/family_vs_control.tsv	cell
C156	archive	whose median single-model coverage is 0.993	0.993	0.993	ok		results/annotation_audit/annotation_audit_stats.json	json
C157	archive	11,402 full-length family protein records were scored	11402	11402	ok		results/annotation_audit/annotation_audit_stats.json	json
C158	archive	4 disagree with the census on family by sequence	4	4	ok		results/annotation_audit/annotation_audit_stats.json	json
C159	archive	52 of 8,306 vertebrate symbols name the wrong paralogue	52	52	ok		results/annotation_audit/annotation_audit_stats.json	json
C160	archive	3,872 records carry a placeholder symbol	3872	3872	ok		results/annotation_audit/annotation_audit_stats.json	json
C161	archive	2,395 carry none at all	2395	2395	ok		results/annotation_audit/annotation_audit_stats.json	json
C162	archive	all 15 zero-hit reference proteomes are gene-caller failures	15	15	ok		results/annotation_audit/annotation_audit_stats.json	json
C163	archive	the audit produced 297 corrections	297	297	ok		results/annotation_audit/annotation_audit_stats.json	json
C164	archive	52 of them high priority	52	52	ok		results/annotation_audit/annotation_audit_stats.json	json
C165	archive	18 withheld with the reason recorded	18	18	ok		results/annotation_audit/annotation_audit_stats.json	json
C166	archive	382 loci pass the five eligibility rules	382	382	ok		results/annotation_bugs/case_ranking.tsv	count
C167	archive	the annotation gets 375 of them right (98.2 %)	at **375** of those (98.2 %) it did	at **375** of those (98.2 %) it did	ok		results/annotation_bugs/report.md	grep
C173	archive	67 public RNA-seq runs were quantified	67	67	ok		results/expression/expression_stats.json	json
C174	archive	298 of 314 unmodelled junctions are crossed by reads	298 of 314 (94.9 %) junctions no annotated model spans	298 of 314 (94.9 %) junctions no annotated model spans	ok		results/expression/report.md	grep
C175	archive	the cross-mapping control is exactly zero	0.0	0.0	ok		results/expression/expression_stats.json	json
T53	constraint	57 vertebrate tips have a validated coding sequence	57	57	ok		results/selection/cds_status.tsv	count
T54	constraint	the trimmed codon alignment is 2,459 codons	**2459 codons**	**2459 codons**	ok		results/selection/report.md	grep
T56	constraint	12 likelihood-ratio tests were corrected together	12	12	ok		results/selection/selection_stats.json	json
C100	constraint	one-ratio omega for ITPR1 is 0.0238	0.02375	0.02375	ok		results/selection/omega_table.tsv	cell
C101	constraint	one-ratio omega for ITPR2 is 0.0430	0.04303	0.04303	ok		results/selection/omega_table.tsv	cell
C102	constraint	one-ratio omega for ITPR3 is 0.0415	0.04152	0.04152	ok		results/selection/omega_table.tsv	cell
C103	constraint	on curated CDS only, ITPR1 is 0.0212	0.02118	0.02118	ok		results/selection/omega_table.tsv	cell
C105	constraint	RELAX gives k = 9.36, intensified, for ITPR1	9.3587	9.358685495606336	ok		results/selection/relax_table.tsv	cell
C106	constraint	k = 0.91, relaxed, for ITPR2	0.9085	0.9084665220829636	ok		results/selection/relax_table.tsv	cell
C107	constraint	k = 0.84, relaxed, for ITPR3	0.8356	0.83558929131743	ok		results/selection/relax_table.tsv	cell
C108	constraint	the ITPR1 stem branch-site omega2 is 5.53	5.52937	5.52937	ok		results/selection/bs_restarts.tsv	cell
C109	constraint	on 11.0 % of sites	0.1102	0.1102	ok		results/selection/bs_restarts.tsv	cell
C110	constraint	3 of 12 branch-site restarts fell below their own null	3	3	ok		results/selection/bs_restarts.tsv	count
C115	constraint	the deep layer holds 264 ITPR1 orthologues	264	264	ok		results/constraint/layer_sizes.tsv	cell
C116	constraint	249 for ITPR2	249	249	ok		results/constraint/layer_sizes.tsv	cell
C117	constraint	265 for ITPR3	265	265	ok		results/constraint/layer_sizes.tsv	cell
C118	constraint	the family layer holds all 128 ITPR tips	128	128	ok		results/constraint/layer_sizes.tsv	cell
C119	constraint	the ITPR1 gate has a mean JSD of 0.799	0.7994	0.7994	ok		results/constraint/constraint_by_element.tsv	cell
C120	constraint	the ITPR1 linker control mean is 0.726	0.7256	0.7256	ok		results/constraint/constraint_by_element.tsv	cell
C121	constraint	the ITPR1 luminal loop has a mean JSD of 0.488	0.4883	0.4883	ok		results/constraint/constraint_by_element.tsv	cell
C122	constraint	the luminal loop is 49 residues in ITPR1	49	49	ok		results/constraint/constraint_by_element.tsv	cell
C123	constraint	RIH-associated is the most constrained domain in ITPR1	0.8037	0.8037	ok		results/constraint/constraint_by_element.tsv	cell
C125	constraint	they beat the whole ITPR1 protein at p = 0.013	0.013	0.013	ok		results/constraint/functional_site_constraint.tsv	cell
C126	constraint	and the whole ITPR2 protein at p = 6e-04	0.0006	0.0006	ok		results/constraint/functional_site_constraint.tsv	cell
C127	constraint	1,753 ClinVar missense records were placed	1753	1753	ok		results/constraint/variants.tsv	count
C128	constraint	1,546 of them are variants of uncertain significance	1546	1546	ok		results/constraint/variants.tsv	count
C129	constraint	the family layer is the best classifier (AUC 0.872)	0.8723	0.8723	ok		results/constraint/variant_constraint_test.tsv	cell
C130	constraint	the vertebrate layer reaches 0.854	0.8536	0.8536	ok		results/constraint/variant_constraint_test.tsv	cell
C131	constraint	the deep layer only 0.758	0.758	0.758	ok		results/constraint/variant_constraint_test.tsv	cell
C132	constraint	the shallow control 0.684	0.6842	0.6842	ok		results/constraint/variant_constraint_test.tsv	cell
C133	constraint	the contrast rests on 44 pathogenic positions	44	44	ok		results/constraint/variant_constraint_test.tsv	cell
C134	constraint	and 34 benign ones	34	34	ok		results/constraint/variant_constraint_test.tsv	cell
C135	constraint	FEL finds 5,766 purifying sites across the three paralogues	5766	5766	ok		results/constraint/fel_status.tsv	sum
C136	constraint	and one diversifying site	1	1	ok		results/constraint/fel_status.tsv	sum
C222	ligand	the pocket was measured in 6 independent IP3-bound structures	6	6	ok		results/ligand_site/shell_agreement.tsv	count
C223	ligand	6DQN recovers all ten published contacts	10	10	ok		results/ligand_site/shell_agreement.tsv	cell
C225	ligand	the contacts beat the rest of the core in ITPR1 (q = 0.048)	0.048	0.048	ok		results/ligand_site/contact_test.tsv	cell
C231	ligand	falling to 0.875 in ITPR1's lowest shell, a fall of 0.13	0.875	0.875	ok		results/ligand_site/omega_by_shell.tsv	cell
C232	ligand	to 0.750 in ITPR2's, a fall of 0.25	0.75	0.75	ok		results/ligand_site/omega_by_shell.tsv	cell
C232b	ligand	and to 0.825 in ITPR3's, a fall of 0.18	0.825	0.825	ok		results/ligand_site/omega_by_shell.tsv	cell
C232c	ligand	the outermost shell sits above the third in ITPR1, so the fall is not monotone	0.8966	0.8966	ok		results/ligand_site/omega_by_shell.tsv	cell
C233	ligand	the ITPR1 pore leads the core by 0.0239 identity	-0.0239	-0.0239	ok		results/ligand_site/module_contrast.tsv	cell
C234	ligand	on 223 tips against 32	223	223	ok		results/ligand_site/module_contrast.tsv	cell
C236	ligand	the ITPR3 pore leads by 0.0199	-0.0199	-0.0199	ok		results/ligand_site/module_contrast.tsv	cell
C237	ligand	on 218 tips against 42	218	218	ok		results/ligand_site/module_contrast.tsv	cell
C239	ligand	the paired test runs on 260 ITPR1 orthologues	260	260	ok		results/ligand_site/module_contrast.tsv	cell
C240	ligand	246 ITPR2	246	246	ok		results/ligand_site/module_contrast.tsv	cell
C241	ligand	262 ITPR3	262	262	ok		results/ligand_site/module_contrast.tsv	cell
C242	ligand	with the luminal loop left in, ITPR1 reverses to core > pore by 0.055	0.055	0.055	ok		results/ligand_site/module_contrast.tsv	cell
C243	ligand	ITPR2 by 0.0445	0.0445	0.0445	ok		results/ligand_site/module_contrast.tsv	cell
C244	ligand	ITPR3 by 0.0558	0.0558	0.0558	ok		results/ligand_site/module_contrast.tsv	cell
C246	ligand	3,527 eukaryotic reference proteomes were swept for PI-PLC	3527	3527	ok		results/ligand_site/plc_repertoire.tsv	count
C246b	ligand	763 of them are the vertebrate set	763	763	ok		results/ligand_site/plc_repertoire.tsv	count
C246c	ligand	760 of those 763 carry a PI-PLC - the search's positive control	760	760	ok		results/ligand_site/pathway_cooccurrence.tsv	cell
C247	ligand	64 of them carry an ITPR and no PI-PLC	64	64	ok		results/ligand_site/pathway_cooccurrence.tsv	sum
C248c	ligand	on 36 PLC-absent records	36	36	ok		results/ligand_site/deep_lineage_test.tsv	cell
C248d	ligand	against 450 that carry one	450	450	ok		results/ligand_site/deep_lineage_test.tsv	cell
C249	ligand	PLC-absent records sit at a median pore identity of 0.358	0.3582	0.3582	ok		results/ligand_site/deep_lineage_covariates.tsv	cell
C250	ligand	against 0.589 for the rest	0.5886	0.5886	ok		results/ligand_site/deep_lineage_covariates.tsv	cell
C251	ligand	all 36 PLC-absent records matched on divergence	36	36	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C252	ligand	the matched within-pair difference is -0.0064	-0.0064	-0.0064	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C253	ligand	95 % CI -0.0161	-0.0161	-0.0161	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C254	ligand	to 0.0152	0.0152	0.0152	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C255	ligand	19 tips against 17	19	19	ok		results/ligand_site/deep_lineage_matched_summary.tsv	cell
C257	ligand	the ryanodine receptor control shifts by -0.0624 on the same instrument	-0.0624	-0.0624	ok		results/ligand_site/deep_lineage_ryr_control.tsv	grep
T58	ligand	486 non-vertebrate records resolve both modules	486	486	ok		results/ligand_site/deep_lineage_panel.tsv	count
